X,Y,Z,EDA,HR,TEMP,id,datetime,label
-55,9,32,4.040066,102.97,34.43,15,28:13.1,0
-55,9,32,4.040066,102.97,34.43,15,28:13.1,0
-55,9,32,4.040066,102.97,34.43,15,28:13.1,0
-51,7,30,4.040066,102.97,34.43,15,28:13.2,0
-52,4,31,4.040066,102.97,34.43,15,28:13.2,0
-54,6,29,4.040066,102.97,34.43,15,28:13.2,0
-57,10,25,4.028532,102.97,34.43,15,28:13.2,0
-54,19,26,4.028532,102.97,34.43,15,28:13.3,0
-52,18,36,4.028532,102.97,34.43,15,28:13.3,0
-59,19,37,4.028532,102.97,34.43,15,28:13.3,0
-54,23,37,4.028532,102.97,34.43,15,28:13.4,0
-53,20,30,4.028532,102.97,34.43,15,28:13.4,0
-59,21,27,4.028532,102.97,34.43,15,28:13.4,0
-56,16,26,4.028532,102.97,34.43,15,28:13.5,0
-50,8,30,3.890123,102.97,34.43,15,28:13.5,0
-52,6,34,3.890123,102.97,34.43,15,28:13.5,0
-54,10,32,3.890123,102.97,34.43,15,28:13.6,0
-54,12,32,3.890123,102.97,34.43,15,28:13.6,0
-54,11,32,3.890123,102.97,34.43,15,28:13.6,0
-55,10,32,3.890123,102.97,34.43,15,28:13.7,0
-54,11,33,3.890123,102.97,34.43,15,28:13.7,0
-55,12,32,3.890123,102.97,34.43,15,28:13.7,0
-55,12,31,3.950356,102.97,34.43,15,28:13.7,0
-55,12,33,3.950356,102.97,34.43,15,28:13.8,0
-54,12,33,3.950356,102.97,34.43,15,28:13.8,0
-54,11,33,3.950356,102.97,34.43,15,28:13.8,0
-54,12,32,3.950356,102.97,34.43,15,28:13.9,0
-55,12,31,3.950356,102.97,34.43,15,28:13.9,0
-54,12,33,3.950356,102.97,34.43,15,28:13.9,0
-54,11,34,3.950356,102.97,34.43,15,28:14.0,0
-54,11,33,3.961891,103.18,34.43,15,28:14.0,0
-55,12,32,3.961891,103.18,34.43,15,28:14.0,0
-54,12,33,3.961891,103.18,34.43,15,28:14.1,0
-54,12,33,3.961891,103.18,34.43,15,28:14.1,0
-54,12,32,3.961891,103.18,34.43,15,28:14.1,0
-54,12,33,3.961891,103.18,34.43,15,28:14.2,0
-54,12,32,3.961891,103.18,34.43,15,28:14.2,0
-55,12,32,3.961891,103.18,34.43,15,28:14.2,0
-54,12,32,3.963172,103.18,34.43,15,28:14.2,0
-54,12,33,3.963172,103.18,34.43,15,28:14.3,0
-54,12,33,3.963172,103.18,34.43,15,28:14.3,0
-54,12,32,3.963172,103.18,34.43,15,28:14.3,0
-55,12,32,3.963172,103.18,34.43,15,28:14.4,0
-54,12,32,3.963172,103.18,34.43,15,28:14.4,0
-54,12,34,3.963172,103.18,34.43,15,28:14.4,0
-54,12,33,3.963172,103.18,34.43,15,28:14.5,0
-55,12,31,3.968298,103.18,34.43,15,28:14.5,0
-54,12,32,3.968298,103.18,34.43,15,28:14.5,0
-54,12,34,3.968298,103.18,34.43,15,28:14.6,0
-55,12,32,3.968298,103.18,34.43,15,28:14.6,0
-54,12,32,3.968298,103.18,34.43,15,28:14.6,0
-55,12,32,3.968298,103.18,34.43,15,28:14.7,0
-55,12,32,3.968298,103.18,34.43,15,28:14.7,0
-54,11,33,3.968298,103.18,34.43,15,28:14.7,0
-54,12,33,3.968298,103.18,34.43,15,28:14.7,0
-55,12,31,3.968298,103.18,34.43,15,28:14.8,0
-54,12,32,3.968298,103.18,34.43,15,28:14.8,0
-54,11,33,3.968298,103.18,34.43,15,28:14.8,0
-54,11,33,3.968298,103.18,34.43,15,28:14.9,0
-55,12,32,3.968298,103.18,34.43,15,28:14.9,0
-54,11,33,3.968298,103.18,34.43,15,28:14.9,0
-54,11,33,3.968298,103.18,34.43,15,28:15.0,0
-54,11,32,3.956764,103.37,34.41,15,28:15.0,0
-55,11,32,3.956764,103.37,34.41,15,28:15.0,0
-54,11,33,3.956764,103.37,34.41,15,28:15.1,0
-54,11,33,3.956764,103.37,34.41,15,28:15.1,0
-54,11,32,3.956764,103.37,34.41,15,28:15.1,0
-55,11,32,3.956764,103.37,34.41,15,28:15.2,0
-54,11,33,3.956764,103.37,34.41,15,28:15.2,0
-54,11,32,3.956764,103.37,34.41,15,28:15.2,0
-55,11,32,3.943949,103.37,34.41,15,28:15.2,0
-54,11,32,3.943949,103.37,34.41,15,28:15.3,0
-55,11,33,3.943949,103.37,34.41,15,28:15.3,0
-54,11,33,3.943949,103.37,34.41,15,28:15.3,0
-54,11,32,3.943949,103.37,34.41,15,28:15.4,0
-55,12,32,3.943949,103.37,34.41,15,28:15.4,0
-54,11,33,3.943949,103.37,34.41,15,28:15.4,0
-54,11,33,3.943949,103.37,34.41,15,28:15.5,0
-54,11,33,3.936259,103.37,34.41,15,28:15.5,0
-54,11,32,3.936259,103.37,34.41,15,28:15.5,0
-54,12,33,3.936259,103.37,34.41,15,28:15.6,0
-54,12,33,3.936259,103.37,34.41,15,28:15.6,0
-54,11,33,3.936259,103.37,34.41,15,28:15.6,0
-55,11,32,3.936259,103.37,34.41,15,28:15.7,0
-54,12,33,3.936259,103.37,34.41,15,28:15.7,0
-54,11,33,3.936259,103.37,34.41,15,28:15.7,0
-54,12,32,3.927289,103.37,34.41,15,28:15.8,0
-54,12,32,3.927289,103.37,34.41,15,28:15.8,0
-54,12,33,3.927289,103.37,34.41,15,28:15.8,0
-54,12,33,3.927289,103.37,34.41,15,28:15.8,0
-54,12,33,3.927289,103.37,34.41,15,28:15.9,0
-54,11,32,3.927289,103.37,34.41,15,28:15.9,0
-54,12,33,3.927289,103.37,34.41,15,28:15.9,0
-54,11,32,3.927289,103.37,34.41,15,28:16.0,0
-54,13,32,3.908065,103.52,34.41,15,28:16.0,0
-55,13,33,3.908065,103.52,34.41,15,28:16.0,0
-54,12,33,3.908065,103.52,34.41,15,28:16.1,0
-54,12,33,3.908065,103.52,34.41,15,28:16.1,0
-54,12,33,3.908065,103.52,34.41,15,28:16.1,0
-54,12,32,3.908065,103.52,34.41,15,28:16.2,0
-54,12,33,3.908065,103.52,34.41,15,28:16.2,0
-54,12,32,3.908065,103.52,34.41,15,28:16.2,0
-54,12,33,3.905502,103.52,34.41,15,28:16.2,0
-54,12,32,3.905502,103.52,34.41,15,28:16.3,0
-54,12,33,3.905502,103.52,34.41,15,28:16.3,0
-54,12,33,3.905502,103.52,34.41,15,28:16.3,0
-54,12,33,3.905502,103.52,34.41,15,28:16.4,0
-54,12,33,3.905502,103.52,34.41,15,28:16.4,0
-54,12,33,3.905502,103.52,34.41,15,28:16.4,0
-54,12,32,3.905502,103.52,34.41,15,28:16.5,0
-54,12,33,3.897813,103.52,34.41,15,28:16.5,0
-54,12,32,3.897813,103.52,34.41,15,28:16.5,0
-54,12,32,3.897813,103.52,34.41,15,28:16.6,0
-54,12,33,3.897813,103.52,34.41,15,28:16.6,0
-54,12,33,3.897813,103.52,34.41,15,28:16.6,0
-54,12,33,3.897813,103.52,34.41,15,28:16.7,0
-54,12,33,3.897813,103.52,34.41,15,28:16.7,0
-54,12,33,3.897813,103.52,34.41,15,28:16.7,0
-54,12,33,3.877307,103.52,34.41,15,28:16.7,0
-54,12,33,3.877307,103.52,34.41,15,28:16.8,0
-54,12,32,3.877307,103.52,34.41,15,28:16.8,0
-54,12,32,3.877307,103.52,34.41,15,28:16.8,0
-54,12,33,3.877307,103.52,34.41,15,28:16.9,0
-54,12,32,3.877307,103.52,34.41,15,28:16.9,0
-54,12,33,3.877307,103.52,34.41,15,28:16.9,0
-54,12,33,3.877307,103.52,34.41,15,28:17.0,0
-54,12,33,3.872181,103.67,34.41,15,28:17.0,0
-55,12,32,3.872181,103.67,34.41,15,28:17.0,0
-54,12,32,3.872181,103.67,34.41,15,28:17.1,0
-54,12,32,3.872181,103.67,34.41,15,28:17.1,0
-54,12,33,3.872181,103.67,34.41,15,28:17.1,0
-54,12,32,3.872181,103.67,34.41,15,28:17.2,0
-54,12,32,3.872181,103.67,34.41,15,28:17.2,0
-54,12,32,3.872181,103.67,34.41,15,28:17.2,0
-54,12,33,3.860647,103.67,34.41,15,28:17.2,0
-54,12,33,3.860647,103.67,34.41,15,28:17.3,0
-54,12,33,3.860647,103.67,34.41,15,28:17.3,0
-54,12,33,3.860647,103.67,34.41,15,28:17.3,0
-54,12,33,3.860647,103.67,34.41,15,28:17.4,0
-55,12,32,3.860647,103.67,34.41,15,28:17.4,0
-54,12,33,3.860647,103.67,34.41,15,28:17.4,0
-54,11,32,3.860647,103.67,34.41,15,28:17.5,0
-54,12,33,3.849113,103.67,34.41,15,28:17.5,0
-54,12,33,3.849113,103.67,34.41,15,28:17.5,0
-54,12,32,3.849113,103.67,34.41,15,28:17.6,0
-54,12,32,3.849113,103.67,34.41,15,28:17.6,0
-54,11,33,3.849113,103.67,34.41,15,28:17.6,0
-54,12,33,3.849113,103.67,34.41,15,28:17.7,0
-55,12,32,3.849113,103.67,34.41,15,28:17.7,0
-54,12,33,3.849113,103.67,34.41,15,28:17.7,0
-54,12,33,3.842705,103.67,34.41,15,28:17.7,0
-54,11,32,3.842705,103.67,34.41,15,28:17.8,0
-55,11,32,3.842705,103.67,34.41,15,28:17.8,0
-54,12,33,3.842705,103.67,34.41,15,28:17.8,0
-54,11,32,3.842705,103.67,34.41,15,28:17.9,0
-54,11,32,3.842705,103.67,34.41,15,28:17.9,0
-54,12,32,3.842705,103.67,34.41,15,28:17.9,0
-54,12,33,3.842705,103.67,34.41,15,28:18.0,0
-54,12,32,3.832453,103.77,34.41,15,28:18.0,0
-55,12,33,3.832453,103.77,34.41,15,28:18.0,0
-54,12,33,3.832453,103.77,34.41,15,28:18.1,0
-54,12,33,3.832453,103.77,34.41,15,28:18.1,0
-54,12,32,3.832453,103.77,34.41,15,28:18.1,0
-54,12,32,3.832453,103.77,34.41,15,28:18.2,0
-54,12,33,3.832453,103.77,34.41,15,28:18.2,0
-54,12,33,3.832453,103.77,34.41,15,28:18.2,0
-54,12,32,3.832453,103.77,34.41,15,28:18.2,0
-54,12,32,3.832453,103.77,34.41,15,28:18.3,0
-54,12,33,3.832453,103.77,34.41,15,28:18.3,0
-54,12,32,3.832453,103.77,34.41,15,28:18.3,0
-54,12,32,3.832453,103.77,34.41,15,28:18.4,0
-54,12,32,3.832453,103.77,34.41,15,28:18.4,0
-54,12,33,3.832453,103.77,34.41,15,28:18.4,0
-54,12,32,3.832453,103.77,34.41,15,28:18.5,0
-54,12,32,3.817074,103.77,34.41,15,28:18.5,0
-54,12,32,3.817074,103.77,34.41,15,28:18.5,0
-54,12,33,3.817074,103.77,34.41,15,28:18.6,0
-54,12,33,3.817074,103.77,34.41,15,28:18.6,0
-54,12,33,3.817074,103.77,34.41,15,28:18.6,0
-54,12,33,3.817074,103.77,34.41,15,28:18.7,0
-54,12,33,3.817074,103.77,34.41,15,28:18.7,0
-54,12,32,3.817074,103.77,34.41,15,28:18.7,0
-54,12,33,3.800414,103.77,34.41,15,28:18.7,0
-54,12,32,3.800414,103.77,34.41,15,28:18.8,0
-54,12,32,3.800414,103.77,34.41,15,28:18.8,0
-54,12,33,3.800414,103.77,34.41,15,28:18.8,0
-54,12,33,3.800414,103.77,34.41,15,28:18.9,0
-54,12,32,3.800414,103.77,34.41,15,28:18.9,0
-54,12,33,3.800414,103.77,34.41,15,28:18.9,0
-54,12,33,3.800414,103.77,34.41,15,28:19.0,0
-54,12,32,3.800414,103.88,34.39,15,28:19.0,0
-54,12,32,3.800414,103.88,34.39,15,28:19.0,0
-54,12,34,3.800414,103.88,34.39,15,28:19.1,0
-54,12,34,3.800414,103.88,34.39,15,28:19.1,0
-55,13,32,3.800414,103.88,34.39,15,28:19.1,0
-55,13,31,3.800414,103.88,34.39,15,28:19.2,0
-54,13,34,3.800414,103.88,34.39,15,28:19.2,0
-54,12,33,3.800414,103.88,34.39,15,28:19.2,0
-54,12,32,3.78888,103.88,34.39,15,28:19.2,0
-54,12,32,3.78888,103.88,34.39,15,28:19.3,0
-54,12,33,3.78888,103.88,34.39,15,28:19.3,0
-54,12,32,3.78888,103.88,34.39,15,28:19.3,0
-54,12,32,3.78888,103.88,34.39,15,28:19.4,0
-54,13,33,3.78888,103.88,34.39,15,28:19.4,0
-54,13,33,3.78888,103.88,34.39,15,28:19.4,0
-54,12,33,3.78888,103.88,34.39,15,28:19.5,0
-54,12,32,3.776064,103.88,34.39,15,28:19.5,0
-54,12,31,3.776064,103.88,34.39,15,28:19.5,0
-54,12,32,3.776064,103.88,34.39,15,28:19.6,0
-54,12,32,3.776064,103.88,34.39,15,28:19.6,0
-52,9,28,3.776064,103.88,34.39,15,28:19.6,0
-53,12,36,3.776064,103.88,34.39,15,28:19.7,0
-67,10,38,3.776064,103.88,34.39,15,28:19.7,0
-67,6,35,3.776064,103.88,34.39,15,28:19.7,0
-74,5,30,3.783753,103.88,34.39,15,28:19.7,0
-68,3,39,3.783753,103.88,34.39,15,28:19.8,0
-64,6,47,3.783753,103.88,34.39,15,28:19.8,0
-42,6,44,3.783753,103.88,34.39,15,28:19.8,0
-25,9,40,3.783753,103.88,34.39,15,28:19.9,0
-31,7,35,3.783753,103.88,34.39,15,28:19.9,0
-26,13,37,3.783753,103.88,34.39,15,28:19.9,0
-32,14,42,3.783753,103.88,34.39,15,28:20.0,0
-47,11,40,3.840142,103.98,34.39,15,28:20.0,0
-43,9,36,3.840142,103.98,34.39,15,28:20.0,0
-42,5,39,3.840142,103.98,34.39,15,28:20.1,0
-57,7,50,3.840142,103.98,34.39,15,28:20.1,0
-52,3,51,3.840142,103.98,34.39,15,28:20.1,0
-39,-1,51,3.840142,103.98,34.39,15,28:20.2,0
-31,1,54,3.840142,103.98,34.39,15,28:20.2,0
-33,-8,53,3.840142,103.98,34.39,15,28:20.2,0
-36,-8,53,3.856802,103.98,34.39,15,28:20.2,0
-41,-7,54,3.856802,103.98,34.39,15,28:20.3,0
-33,-5,58,3.856802,103.98,34.39,15,28:20.3,0
-35,0,48,3.856802,103.98,34.39,15,28:20.3,0
-33,5,42,3.856802,103.98,34.39,15,28:20.4,0
-50,8,37,3.856802,103.98,34.39,15,28:20.4,0
-48,4,51,3.856802,103.98,34.39,15,28:20.4,0
-46,3,58,3.856802,103.98,34.39,15,28:20.5,0
-34,2,62,3.890123,103.98,34.39,15,28:20.5,0
-36,3,54,3.890123,103.98,34.39,15,28:20.5,0
-42,1,45,3.890123,103.98,34.39,15,28:20.6,0
-39,0,48,3.890123,103.98,34.39,15,28:20.6,0
-55,-1,39,3.890123,103.98,34.39,15,28:20.6,0
-54,-5,37,3.890123,103.98,34.39,15,28:20.7,0
-43,-7,48,3.890123,103.98,34.39,15,28:20.7,0
-41,-5,39,3.890123,103.98,34.39,15,28:20.7,0
-42,-8,35,3.918318,103.98,34.39,15,28:20.7,0
-46,-13,45,3.918318,103.98,34.39,15,28:20.8,0
-41,-8,53,3.918318,103.98,34.39,15,28:20.8,0
-34,-4,52,3.918318,103.98,34.39,15,28:20.8,0
-43,-8,47,3.918318,103.98,34.39,15,28:20.9,0
-45,-4,50,3.918318,103.98,34.39,15,28:20.9,0
-28,-6,62,3.918318,103.98,34.39,15,28:20.9,0
-26,-8,62,3.918318,103.98,34.39,15,28:21.0,0
-26,-9,60,3.932415,104.02,34.39,15,28:21.0,0
-35,-8,53,3.932415,104.02,34.39,15,28:21.0,0
-33,-10,55,3.932415,104.02,34.39,15,28:21.1,0
-37,-6,53,3.932415,104.02,34.39,15,28:21.1,0
-45,-6,49,3.932415,104.02,34.39,15,28:21.1,0
-44,-10,55,3.932415,104.02,34.39,15,28:21.2,0
-48,-15,52,3.932415,104.02,34.39,15,28:21.2,0
-30,-14,65,3.932415,104.02,34.39,15,28:21.2,0
-26,-14,57,3.891405,104.02,34.39,15,28:21.2,0
-19,-13,48,3.891405,104.02,34.39,15,28:21.3,0
-17,-17,45,3.891405,104.02,34.39,15,28:21.3,0
-18,-23,50,3.891405,104.02,34.39,15,28:21.3,0
-18,-18,63,3.891405,104.02,34.39,15,28:21.4,0
-41,-19,61,3.891405,104.02,34.39,15,28:21.4,0
-42,-13,59,3.891405,104.02,34.39,15,28:21.4,0
-31,-10,61,3.891405,104.02,34.39,15,28:21.5,0
-60,-6,46,4.234863,104.02,34.39,15,28:21.5,0
-57,0,46,4.234863,104.02,34.39,15,28:21.5,0
-23,4,66,4.234863,104.02,34.39,15,28:21.6,0
-48,15,20,4.234863,104.02,34.39,15,28:21.6,0
-41,17,15,4.234863,104.02,34.39,15,28:21.6,0
-31,14,21,4.234863,104.02,34.39,15,28:21.7,0
-41,9,33,4.234863,104.02,34.39,15,28:21.7,0
-35,3,37,4.234863,104.02,34.39,15,28:21.7,0
-32,-2,40,4.214358,104.02,34.39,15,28:21.7,0
-63,-12,30,4.214358,104.02,34.39,15,28:21.8,0
-68,-15,27,4.214358,104.02,34.39,15,28:21.8,0
-61,-17,25,4.214358,104.02,34.39,15,28:21.8,0
-69,-21,31,4.214358,104.02,34.39,15,28:21.9,0
-58,-21,32,4.214358,104.02,34.39,15,28:21.9,0
-58,-20,32,4.214358,104.02,34.39,15,28:21.9,0
-67,-19,34,4.214358,104.02,34.39,15,28:22.0,0
-55,-9,27,3.979832,104.13,34.37,15,28:22.0,0
-66,-4,18,3.979832,104.13,34.37,15,28:22.0,0
-66,-4,20,3.979832,104.13,34.37,15,28:22.1,0
-50,-3,28,3.979832,104.13,34.37,15,28:22.1,0
-59,-6,25,3.979832,104.13,34.37,15,28:22.1,0
-60,3,33,3.979832,104.13,34.37,15,28:22.2,0
-48,3,43,3.979832,104.13,34.37,15,28:22.2,0
-50,2,41,3.979832,104.13,34.37,15,28:22.2,0
-53,-1,35,3.878589,104.13,34.37,15,28:22.2,0
-57,-1,32,3.878589,104.13,34.37,15,28:22.3,0
-52,-2,36,3.878589,104.13,34.37,15,28:22.3,0
-53,-2,35,3.878589,104.13,34.37,15,28:22.3,0
-57,-2,32,3.878589,104.13,34.37,15,28:22.4,0
-54,-2,35,3.878589,104.13,34.37,15,28:22.4,0
-51,-3,37,3.878589,104.13,34.37,15,28:22.4,0
-60,-1,30,3.878589,104.13,34.37,15,28:22.5,0
-57,-2,32,4.082357,104.13,34.37,15,28:22.5,0
-53,-1,37,4.082357,104.13,34.37,15,28:22.5,0
-51,-2,38,4.082357,104.13,34.37,15,28:22.6,0
-52,-4,36,4.082357,104.13,34.37,15,28:22.6,0
-52,-2,35,4.082357,104.13,34.37,15,28:22.6,0
-53,-3,36,4.082357,104.13,34.37,15,28:22.7,0
-62,1,29,4.082357,104.13,34.37,15,28:22.7,0
-58,-1,32,4.082357,104.13,34.37,15,28:22.7,0
-51,-3,35,4.08492,104.13,34.37,15,28:22.7,0
-61,-2,29,4.08492,104.13,34.37,15,28:22.8,0
-51,-2,38,4.08492,104.13,34.37,15,28:22.8,0
-52,-2,38,4.08492,104.13,34.37,15,28:22.8,0
-55,-2,33,4.08492,104.13,34.37,15,28:22.9,0
-54,-2,35,4.08492,104.13,34.37,15,28:22.9,0
-54,-2,34,4.08492,104.13,34.37,15,28:22.9,0
-52,-2,36,4.08492,104.13,34.37,15,28:23.0,0
-51,-2,36,4.058008,104.27,34.34,15,28:23.0,0
-55,-2,35,4.058008,104.27,34.34,15,28:23.0,0
-54,-2,35,4.058008,104.27,34.34,15,28:23.1,0
-55,-1,35,4.058008,104.27,34.34,15,28:23.1,0
-52,-2,38,4.058008,104.27,34.34,15,28:23.1,0
-52,-1,38,4.058008,104.27,34.34,15,28:23.2,0
-51,-2,38,4.058008,104.27,34.34,15,28:23.2,0
-49,-2,39,4.058008,104.27,34.34,15,28:23.2,0
-56,-2,34,4.015716,104.27,34.34,15,28:23.2,0
-59,0,33,4.015716,104.27,34.34,15,28:23.3,0
-61,0,32,4.015716,104.27,34.34,15,28:23.3,0
-44,-3,43,4.015716,104.27,34.34,15,28:23.3,0
-54,-2,37,4.015716,104.27,34.34,15,28:23.4,0
-48,-3,39,4.015716,104.27,34.34,15,28:23.4,0
-47,-3,40,4.015716,104.27,34.34,15,28:23.4,0
-56,-1,34,4.015716,104.27,34.34,15,28:23.5,0
-71,2,24,4.01059,104.27,34.34,15,28:23.5,0
-41,-8,43,4.01059,104.27,34.34,15,28:23.5,0
-57,-2,31,4.01059,104.27,34.34,15,28:23.6,0
-56,-2,32,4.01059,104.27,34.34,15,28:23.6,0
-61,0,32,4.01059,104.27,34.34,15,28:23.6,0
-56,-2,35,4.01059,104.27,34.34,15,28:23.7,0
-53,-1,37,4.01059,104.27,34.34,15,28:23.7,0
-56,-2,34,4.01059,104.27,34.34,15,28:23.7,0
-53,-2,36,4.01059,104.27,34.34,15,28:23.8,0
-53,-3,34,4.01059,104.27,34.34,15,28:23.8,0
-52,-1,38,4.01059,104.27,34.34,15,28:23.8,0
-49,-2,39,4.01059,104.27,34.34,15,28:23.8,0
-50,-1,43,4.01059,104.27,34.34,15,28:23.9,0
-44,1,49,4.01059,104.27,34.34,15,28:23.9,0
-75,2,24,4.01059,104.27,34.34,15,28:23.9,0
-44,-11,24,4.01059,104.27,34.34,15,28:24.0,0
-52,-15,17,4.045192,104.42,34.39,15,28:24.0,0
-73,-11,18,4.045192,104.42,34.39,15,28:24.0,0
-50,-5,35,4.045192,104.42,34.39,15,28:24.1,0
-54,1,39,4.045192,104.42,34.39,15,28:24.1,0
-60,1,32,4.045192,104.42,34.39,15,28:24.1,0
-51,-2,40,4.045192,104.42,34.39,15,28:24.2,0
-50,-2,40,4.045192,104.42,34.39,15,28:24.2,0
-53,-3,37,4.045192,104.42,34.39,15,28:24.2,0
-56,-1,36,4.118241,104.42,34.39,15,28:24.2,0
-54,-2,36,4.118241,104.42,34.39,15,28:24.3,0
-56,-2,35,4.118241,104.42,34.39,15,28:24.3,0
-53,-3,36,4.118241,104.42,34.39,15,28:24.3,0
-51,-3,39,4.118241,104.42,34.39,15,28:24.4,0
-47,-4,40,4.118241,104.42,34.39,15,28:24.4,0
-52,-1,37,4.118241,104.42,34.39,15,28:24.4,0
-54,-2,36,4.118241,104.42,34.39,15,28:24.5,0
-50,-3,38,4.074668,104.42,34.39,15,28:24.5,0
-54,-3,38,4.074668,104.42,34.39,15,28:24.5,0
-52,-1,39,4.074668,104.42,34.39,15,28:24.6,0
-50,-2,40,4.074668,104.42,34.39,15,28:24.6,0
-54,-3,36,4.074668,104.42,34.39,15,28:24.6,0
-52,-1,39,4.074668,104.42,34.39,15,28:24.7,0
-55,-2,36,4.074668,104.42,34.39,15,28:24.7,0
-51,-3,38,4.074668,104.42,34.39,15,28:24.7,0
-47,-3,41,4.059289,104.42,34.39,15,28:24.7,0
-49,-2,41,4.059289,104.42,34.39,15,28:24.8,0
-54,-2,38,4.059289,104.42,34.39,15,28:24.8,0
-59,0,33,4.059289,104.42,34.39,15,28:24.8,0
-51,-2,38,4.059289,104.42,34.39,15,28:24.9,0
-50,-3,40,4.059289,104.42,34.39,15,28:24.9,0
-53,-2,38,4.059289,104.42,34.39,15,28:24.9,0
-51,-4,37,4.059289,104.42,34.39,15,28:25.0,0
-50,-1,42,4.011872,104.55,34.39,15,28:25.0,0
-51,-2,40,4.011872,104.55,34.39,15,28:25.0,0
-51,-2,40,4.011872,104.55,34.39,15,28:25.1,0
-52,-2,38,4.011872,104.55,34.39,15,28:25.1,0
-52,-2,39,4.011872,104.55,34.39,15,28:25.1,0
-51,-2,39,4.011872,104.55,34.39,15,28:25.2,0
-50,-3,37,4.011872,104.55,34.39,15,28:25.2,0
-48,-3,38,4.011872,104.55,34.39,15,28:25.2,0
-46,-3,43,4.020843,104.55,34.39,15,28:25.2,0
-51,-1,40,4.020843,104.55,34.39,15,28:25.3,0
-65,1,30,4.020843,104.55,34.39,15,28:25.3,0
-57,0,35,4.020843,104.55,34.39,15,28:25.3,0
-46,-3,41,4.020843,104.55,34.39,15,28:25.4,0
-53,-2,38,4.020843,104.55,34.39,15,28:25.4,0
-52,-1,40,4.020843,104.55,34.39,15,28:25.4,0
-49,-2,40,4.020843,104.55,34.39,15,28:25.5,0
-51,-2,38,4.001619,104.55,34.39,15,28:25.5,0
-53,-2,38,4.001619,104.55,34.39,15,28:25.5,0
-51,-2,39,4.001619,104.55,34.39,15,28:25.6,0
-48,-3,37,4.001619,104.55,34.39,15,28:25.6,0
-46,-3,40,4.001619,104.55,34.39,15,28:25.6,0
-50,-1,40,4.001619,104.55,34.39,15,28:25.7,0
-51,0,38,4.001619,104.55,34.39,15,28:25.7,0
-62,0,31,4.001619,104.55,34.39,15,28:25.7,0
-43,-4,44,4.005464,104.55,34.39,15,28:25.7,0
-55,-3,37,4.005464,104.55,34.39,15,28:25.8,0
-48,-3,38,4.005464,104.55,34.39,15,28:25.8,0
-46,-2,43,4.005464,104.55,34.39,15,28:25.8,0
-51,-2,39,4.005464,104.55,34.39,15,28:25.9,0
-62,0,32,4.005464,104.55,34.39,15,28:25.9,0
-45,-4,42,4.005464,104.55,34.39,15,28:25.9,0
-45,-2,43,4.005464,104.55,34.39,15,28:26.0,0
-51,-2,39,3.978551,104.73,34.39,15,28:26.0,0
-57,-1,34,3.978551,104.73,34.39,15,28:26.0,0
-54,-2,37,3.978551,104.73,34.39,15,28:26.1,0
-56,-1,38,3.978551,104.73,34.39,15,28:26.1,0
-45,-2,43,3.978551,104.73,34.39,15,28:26.1,0
-44,-4,43,3.978551,104.73,34.39,15,28:26.2,0
-49,-3,37,3.978551,104.73,34.39,15,28:26.2,0
-60,0,33,3.978551,104.73,34.39,15,28:26.2,0
-61,1,31,3.968298,104.73,34.39,15,28:26.2,0
-54,-1,36,3.968298,104.73,34.39,15,28:26.3,0
-48,-2,41,3.968298,104.73,34.39,15,28:26.3,0
-57,-3,34,3.968298,104.73,34.39,15,28:26.3,0
-51,-3,38,3.968298,104.73,34.39,15,28:26.4,0
-52,-3,38,3.968298,104.73,34.39,15,28:26.4,0
-53,-2,36,3.968298,104.73,34.39,15,28:26.4,0
-53,-2,36,3.968298,104.73,34.39,15,28:26.5,0
-52,-2,38,3.902939,104.73,34.39,15,28:26.5,0
-53,-2,39,3.902939,104.73,34.39,15,28:26.5,0
-52,-2,40,3.902939,104.73,34.39,15,28:26.6,0
-51,-3,37,3.902939,104.73,34.39,15,28:26.6,0
-52,-4,36,3.902939,104.73,34.39,15,28:26.6,0
-47,-2,41,3.902939,104.73,34.39,15,28:26.7,0
-58,-2,33,3.902939,104.73,34.39,15,28:26.7,0
-61,-1,31,3.902939,104.73,34.39,15,28:26.7,0
-51,-1,39,3.92857,104.73,34.39,15,28:26.7,0
-50,-2,38,3.92857,104.73,34.39,15,28:26.8,0
-54,-1,36,3.92857,104.73,34.39,15,28:26.8,0
-57,-2,34,3.92857,104.73,34.39,15,28:26.8,0
-49,-3,40,3.92857,104.73,34.39,15,28:26.9,0
-52,-3,38,3.92857,104.73,34.39,15,28:26.9,0
-51,-2,36,3.92857,104.73,34.39,15,28:26.9,0
-50,-2,37,3.92857,104.73,34.39,15,28:27.0,0
-51,-2,39,3.915754,104.87,34.39,15,28:27.0,0
-54,-2,37,3.915754,104.87,34.39,15,28:27.0,0
-53,-2,38,3.915754,104.87,34.39,15,28:27.1,0
-53,-3,36,3.915754,104.87,34.39,15,28:27.1,0
-52,-2,37,3.915754,104.87,34.39,15,28:27.1,0
-52,-3,37,3.915754,104.87,34.39,15,28:27.2,0
-51,-2,39,3.915754,104.87,34.39,15,28:27.2,0
-55,-2,37,3.915754,104.87,34.39,15,28:27.2,0
-52,-3,39,3.942667,104.87,34.39,15,28:27.2,0
-50,-3,36,3.942667,104.87,34.39,15,28:27.3,0
-49,-3,37,3.942667,104.87,34.39,15,28:27.3,0
-47,-2,41,3.942667,104.87,34.39,15,28:27.3,0
-54,-2,35,3.942667,104.87,34.39,15,28:27.4,0
