movieid,title,genres,business_info
2477403,The Shadow (1994),"Action, Adventure, Crime, Fantasy, Mystery, Thriller","USD 25,000,000"
2477653,The Shawshank Redemption (1994),"Crime, Drama","USD 25,000,000"
2477732,The Sheltering Sky (1990),"Adventure, Drama, Romance","USD 25,000,000"
2477894,The Shining (1980),"Horror, Mystery","USD 19,000,000"
2478105,The Show (1995),"Documentary, Music","USD 2,630,051"
2478286,The Siege (1998),"Action, Crime, Drama, Thriller","USD 70,000,000"
2478414,The Silence of the Lambs (1991),"Crime, Drama, Thriller","USD 19,000,000"
2479024,The Sixth Man (1997),"Comedy, Drama, Fantasy, Romance, Sport","USD 11,000,000"
2479029,The Sixth Sense (1999),"Drama, Mystery, Thriller","USD 40,000,000"
2479134,The Skulls (2000),"Crime, Drama, Thriller","USD 15,000,000"
2480294,The Sound of Music (1965),"Biography, Drama, Family, Musical, Romance","USD 8,200,000"
2480499,The Spanish Prisoner (1997),"Drama, Mystery, Thriller","USD 10,000,000"
2480572,The Specialist (1994),"Action, Thriller","USD 45,000,000"
2480579,The Specials (2000),"Action, Comedy, Fantasy, Sci-Fi","USD 1,000,000"
2480924,The Spitfire Grill (1996),Drama,"USD 6,000,000"
2481073,The Spy Who Loved Me (1977),"Action, Adventure, Crime, Thriller","USD 14,000,000"
2481424,The Stars Fell on Henrietta (1995),Drama,"USD 13,000,000"
2481636,The Sticky Fingers of Time (1997),Sci-Fi,"USD 250,000"
2481665,The Sting (1973),"Comedy, Crime, Drama","USD 5,500,000"
2482169,The Story of Us (1999),"Comedy, Drama, Romance","USD 50,000,000"
2482282,The Straight Story (1999),"Biography, Drama","USD 10,000,000"
2482834,The Stupids (1996),"Adventure, Comedy","USD 25,000,000"
2482876,The Substance of Fire (1996),Drama,"USD 56,221"
2482887,The Substitute (1996),"Action, Crime, Drama, Thriller","USD 14,752,141"
2482925,The Suburbans (1999),"Comedy, Drama","USD 5,797"
2482984,The Sugarland Express (1974),"Adventure, Comedy, Crime, Drama","USD 3,000,000"
2483077,The Sum of Us (1994),"Comedy, Drama","USD 766,464"
2483187,The Sunchaser (1996),"Crime, Drama","USD 23,107"
2483470,The Swan Princess (1994),"Animation, Comedy, Family, Fantasy, Musical, Romance","USD 9,771,658"
2483519,The Sweet Hereafter (1997),Drama,"USD 3,252,652"
2483674,The Sword in the Stone (1963),"Adventure, Animation, Comedy, Family, Fantasy","USD 12,000,000"
2483838,The Taking of Pelham One Two Three (1974),"Crime, Drama, Thriller",
2483957,The Talented Mr. Ripley (1999),"Crime, Drama, Thriller","USD 40,000,000"
2484054,The Taming of the Shrew (1967),"Comedy, Drama, Romance","USD 4,000,000"
2484082,The Tango Lesson (1997),"Drama, Music, Romance","USD 1,026,402"
2484104,The Tao of Steve (2000),"Comedy, Drama, Romance","USD 4,340,373"
2484656,The Terminator (1984),"Action, Sci-Fi","USD 6,400,000"
2484852,The Texas Chainsaw Massacre (2003),Horror,"USD 9,200,000"
2484853,The Texas Chainsaw Massacre 2 (1986),"Comedy, Horror","USD 4,700,000"
2484924,The Theory of Flight (1998),"Comedy, Drama, Romance","USD 71,999"
2485001,The Thin Blue Line (1988),"Crime, Documentary, Mystery","USD 1,209,846"
2485013,The Thin Red Line (1998),"Drama, War","USD 52,000,000"
2485015,The Thing (1982),"Horror, Mystery, Sci-Fi, Thriller","USD 15,000,000"
2485156,The Third Man (1949),"Film-Noir, Mystery, Thriller","USD 596,349"
2485163,The Third Miracle (1999),Drama,"USD 736,592"
2485237,The Thirteenth Floor (1999),"Mystery, Sci-Fi, Thriller","USD 16,000,000"
2485257,The Thomas Crown Affair (1999),"Crime, Romance, Thriller","USD 48,000,000"
2485393,The Three Musketeers (1993),"Action, Adventure, Comedy, Family, Romance","USD 30,000,000"
2485547,The Tic Code (1999),Drama,"USD 203,849"
2485620,The Tie That Binds (1995),"Drama, Thriller","USD 5,780,000"
2485682,The Tigger Movie (2000),"Animation, Comedy, Drama, Family","USD 20,000,000"
2486246,The Towering Inferno (1974),"Action, Thriller","USD 14,000,000"
2486285,The Toxic Avenger Part II (1989),"Action, Adventure, Comedy, Horror, Sci-Fi","USD 2,300,000"
2486286,The Toxic Avenger Part III: The Last Temptation of Toxie (1989),"Action, Comedy, Horror, Sci-Fi","USD 363,561"
2486655,The Transformers: The Movie (1986),"Action, Adventure, Animation, Family, Sci-Fi","USD 5,706,456"
2487055,The Trigger Effect (1996),"Drama, Thriller","USD 8,000,000"
2487095,The Trip to Bountiful (1985),Drama,"USD 7,218,340"
2487366,The Truman Show (1998),"Comedy, Drama, Sci-Fi","USD 60,000,000"
2487415,The Truth About Cats & Dogs (1996),"Comedy, Romance","USD 34,073,143"
2487726,The Twelve Chairs (1970),"Adventure, Comedy",
2487884,The Two Jakes (1990),"Comedy, Crime, Drama, Mystery","USD 19,000,000"
2488227,The Unbearable Lightness of Being (1988),"Drama, Romance","USD 17,000,000"
2488990,The Untouchables (1987),"Crime, Drama, History, Thriller","USD 25,000,000"
2489145,The Usual Suspects (1995),"Crime, Mystery, Thriller","USD 6,000,000"
2489362,The Van (1996),"Comedy, Drama","USD 621,093"
2489627,The Verdict (1982),Drama,"USD 16,000,000"
2490074,The Virgin Suicides (1999),"Drama, Romance","USD 6,000,000"
2490655,The Waiting Game (1999),Comedy,"USD 19,381"
2490779,The Walking Dead (1995),"Drama, War","USD 6,014,340"
2490945,The War (1994),Drama,"USD 16,551,365"
2490998,The War Room (1993),"Documentary, History","USD 901,668"
2491016,The War Zone (1999),Drama,"USD 254,441"
2491020,The War at Home (1996),Drama,"USD 34,368"
2491349,The Waterboy (1998),"Comedy, Sport","USD 20,000,000"
2491493,The Way We Were (1973),"Drama, Romance","USD 49,919,870"
2491565,The Way of the Gun (2000),"Action, Crime, Drama, Thriller","USD 21,000,000"
2491830,The Wedding Singer (1998),"Comedy, Music, Romance","USD 18,000,000"
2492491,The Whole Nine Yards (2000),"Comedy, Crime","USD 24,000,000"
2492509,The Whole Wide World (1996),"Biography, Drama, Romance","USD 1,300,000"
2492725,The Wild Bunch (1969),Western,"USD 6,244,087"
2493094,The Wings of the Dove (1997),"Drama, Romance","USD 13,718,385"
2493193,The Winter Guest (1997),Drama,"USD 776,332"
2493239,The Wisdom of Crocodiles (1998),"Crime, Mystery, Romance, Thriller","USD 21,404"
2493444,The Wizard of Oz (1939),"Adventure, Family, Fantasy, Musical","USD 2,777,000"
2493900,The Wood (1999),"Comedy, Drama, Romance","USD 6,000,000"
2494140,The World Is Not Enough (1999),"Action, Adventure, Crime, Thriller","USD 135,000,000"
2494814,The X Files (1998),"Mystery, Sci-Fi, Thriller","USD 66,000,000"
2494890,The Yards (2000),"Crime, Drama, Romance, Thriller","USD 20,000,000"
2494910,The Year My Voice Broke (1987),"Drama, Romance","USD 213,901"
2494924,The Year of Living Dangerously (1982),"Drama, Romance, War","USD 13,000,000"
2495198,The Young Poisoner's Handbook (1995),"Crime, Drama","USD 749,812"
2495779,Thelma & Louise (1991),"Adventure, Crime, Drama, Thriller","USD 16,500,000"
2496353,There's Something About Mary (1998),"Comedy, Romance","USD 23,000,000"
2497211,Things Change (1988),"Comedy, Crime, Drama","USD 3,527,886"
2497303,Things to Do in Denver When You're Dead (1995),"Crime, Drama","USD 7,000,000"
2497412,Thinner (1996),"Horror, Thriller","USD 14,000,000"
2497499,Third World Cop (1999),"Action, Drama, Thriller","USD 40,717"
2497612,Thirty Two Short Films About Glenn Gould (1993),"Biography, Drama, Music","USD 1,567,543"
2498040,This Is My Father (1998/I),"Drama, Romance","USD 1,078,737"
2498143,This Is Spinal Tap (1984),"Comedy, Music","USD 2,500,000"
2498578,"This World, Then the Fireworks (1997)","Crime, Drama, Thriller","USD 19,906"
2498766,Thomas and the Magic Railroad (2000),"Adventure, Fantasy","USD 19,000,000"
2499216,Three Ages (1923),Comedy,
2499368,Three Days of the Condor (1975),"Drama, Mystery, Romance, Thriller","USD 41,509,797"
2499488,Three Kings (1999),"Action, Adventure, Comedy, Drama, War","USD 48,000,000"
2499704,Three Seasons (1999),Drama,"USD 2,019,237"
2499854,Three Wishes (1995),"Drama, Fantasy","USD 7,025,496"
2499970,Three to Tango (1999),"Comedy, Romance","USD 20,000,000"
2500022,Threesome (1994),"Comedy, Drama, Romance","USD 14,815,000"
2500735,Thumbelina (1994),"Animation, Family, Fantasy, Musical, Romance","USD 28,000,000"
2500886,Thunderball (1965),"Action, Adventure, Crime, Thriller","USD 9,000,000"
2500912,Thunderbolt and Lightfoot (1974),"Comedy, Crime, Drama","USD 4,000,000"
2501343,Tian yu (1998),Drama,"USD 365,152"
2502334,Tigerland (2000),"Drama, War","USD 10,000,000"
2503087,Time Bandits (1981),"Adventure, Comedy, Family, Fantasy, Sci-Fi","USD 5,000,000"
2503584,Timecop (1994),"Action, Romance, Sci-Fi, Thriller","USD 27,000,000"
2503810,Tin Cup (1996),"Comedy, Drama, Romance, Sport","USD 45,000,000"
2503827,Tin Men (1987),"Comedy, Drama","USD 11,000,000"
2504449,Titan A.E. (2000),"Action, Adventure, Animation, Family, Sci-Fi","USD 75,000,000"
2504469,Titanic (1997),"Drama, Romance","USD 200,000,000"
2504794,Titus (1999),"Drama, History, Thriller","USD 1,921,350"
2504995,To Be or Not to Be (1942),"Comedy, War","USD 2,100,000"
2505066,To Catch a Thief (1955),"Crime, Mystery, Romance, Thriller","USD 2,500,000"
2505110,To Die For (1995),"Comedy, Crime","USD 20,000,000"
2505183,To Gillian on Her 37th Birthday (1996),"Drama, Fantasy","USD 4,137,645"
2505263,To Kill a Mockingbird (1962),"Crime, Drama, Mystery","USD 2,000,000"
2505515,"To Sir, with Love (1967)",Drama,"USD 640,000"
2505595,"To Wong Foo Thanks for Everything, Julie Newmar (1995)",Comedy,"USD 32,923,280"
2506826,Todo sobre mi madre (1999),Drama,"USD 8,264,530"
2507620,Tom & Viv (1994),"Biography, Drama, Romance","USD 538,534"
2507690,Tom Jones (1963),"Adventure, Comedy, Romance","USD 1,000,000"
2507787,Tom and Huck (1995),"Adventure, Comedy, Drama, Family, Western","USD 23,735,802"
2508020,Tombstone (1993),"Action, Drama, History, Romance, Western","USD 25,000,000"
2508085,Tommy (1975),"Drama, Fantasy, Musical","USD 5,000,000"
2508103,Tommy Boy (1995),Comedy,"USD 32,700,000"
2508265,Tomorrow Never Dies (1997),"Action, Adventure, Crime, Thriller","USD 110,000,000"
2509455,Top Gun (1986),"Action, Drama, Romance","USD 15,000,000"
2509481,Top Hat (1935),"Comedy, Musical, Romance","USD 609,000"
2509799,Topsy-Turvy (1999),"Biography, Comedy, Drama, Music, Musical","USD 6,201,757"
2509841,Tora! Tora! Tora! (1970),"Action, Adventure, Drama, History, War","USD 25,000,000"
2510661,Total Eclipse (1995),"Biography, Drama, Romance","USD 339,889"
2510683,Total Recall (1990),"Action, Adventure, Sci-Fi","USD 65,000,000"
2511051,Touch (1997),"Comedy, Drama, Romance","USD 408,097"
2511131,Touch of Evil (1958),"Crime, Film-Noir, Thriller","USD 829,000"
2511307,Tough Guys (1986),Comedy,"USD 20,961,747"
2512048,Toy Story (1995),"Adventure, Animation, Comedy, Family, Fantasy","USD 30,000,000"
2512050,Toy Story 2 (1999),"Adventure, Animation, Comedy, Family, Fantasy","USD 90,000,000"
2512132,Toys (1992),"Comedy, Drama, Family, Fantasy","USD 21,452,082"
2512542,Trading Places (1983),Comedy,"USD 88,621,914"
2513082,Train de vie (1998),"Comedy, Drama, War","USD 154,790"
2513237,Trainspotting (1996),"Crime, Drama","USD 3,500,000"
2513519,Trans (1998),"Crime, Drama","USD 9,623"
2514865,Traveller (1997),"Crime, Drama, Romance","USD 500,649"
2515489,Trees Lounge (1996),"Comedy, Drama","USD 1,300,000"
2515573,Trekkies (1997),Documentary,"USD 375,000"
2516147,Trial and Error (1997),"Comedy, Romance","USD 13,548,764"
2516166,Trial by Jury (1994),"Crime, Drama, Thriller","USD 6,971,777"
2516358,Trick (1999),"Comedy, Music, Romance","USD 450,000"
2516406,Trick or Treat (1986),"Comedy, Horror, Music","USD 6,797,218"
2517067,Trippin' (1999),Comedy,"USD 9,016,377"
2517305,Trixie (2000),"Comedy, Crime, Mystery, Romance","USD 285,618"
2517391,Trois (2000),"Romance, Thriller","USD 200,000"
2517414,Trois couleurs: Blanc (1994),"Comedy, Drama, Mystery, Romance","USD 1,464,625"
2517415,Trois couleurs: Bleu (1993),"Drama, Music, Mystery, Romance","USD 1,324,974"
2517416,Trois couleurs: Rouge (1994),"Drama, Mystery, Romance","USD 4,043,686"
2518391,True Crime (1999),"Crime, Drama, Mystery, Thriller","USD 16,635,339"
2518423,True Grit (1969),"Adventure, Drama, Western","USD 31,132,592"
2518451,True Lies (1994),"Action, Thriller","USD 115,000,000"
2518541,True Romance (1993),"Crime, Thriller","USD 13,000,000"
2518736,Trust (1990),"Comedy, Drama","USD 700,000"
2518905,"Truth or Consequences, N.M. (1997)","Action, Crime, Drama, Romance, Thriller","USD 54,154"
2519338,Tsubaki Sanjûrô (1962),"Action, Drama, Thriller",
2520062,Tui shou (1992),"Comedy, Drama","USD 400,000"
2520326,Tumbleweeds (1999),"Comedy, Drama","USD 312,000"
2520706,Turbo: A Power Rangers Movie (1997),"Action, Adventure, Family, Fantasy, Sci-Fi, Thriller","USD 8,109,349"
2520712,Turbulence (1997),"Action, Thriller","USD 55,000,000"
2520896,Turn It Up (2000),"Action, Crime, Drama, Music","USD 9,000,000"
2521170,Turtle Diary (1985),"Comedy, Drama, Romance","USD 2,156,772"
2521652,Twelve Monkeys (1995),"Mystery, Sci-Fi, Thriller","USD 29,000,000"
2521851,Twilight (1998),"Crime, Drama, Mystery, Thriller","USD 20,000,000"
2521986,Twin Falls Idaho (1999),Drama,"USD 500,000"
2522004,Twin Peaks: Fire Walk with Me (1992),"Mystery, Thriller","USD 10,000,000"
2522027,Twin Town (1997),"Comedy, Drama","USD 3,300,000"
2522318,Twister (1996),"Action, Adventure, Drama, Thriller","USD 92,000,000"
2522447,Two Bits (1995),Drama,"USD 26,282"
2522618,Two Family House (2000),Drama,"USD 1,015,055"
2522674,Two Girls and a Guy (1997),"Comedy, Drama","USD 1,000,000"
2522758,Two If by Sea (1996),"Comedy, Romance","USD 10,700,000"
2522948,Two Moon Junction (1988),"Drama, Romance","USD 1,547,397"
2522957,Two Much (1995),"Comedy, Romance","USD 592,871"
2524414,U Turn (1997),"Crime, Drama, Thriller","USD 19,000,000"
2524549,U-571 (2000),"Action, Drama, Thriller, War","USD 62,000,000"
2524640,U.S. Marshals (1998),"Action, Crime, Thriller","USD 60,000,000"
2524696,U2: Rattle and Hum (1988),"Documentary, Music","USD 8,600,823"
2525819,Ulee's Gold (1997),Drama,"USD 2,700,000"
2527825,Un divan à New York (1996),"Comedy, Romance",
2528406,Un indien dans la ville (1994),"Adventure, Comedy, Romance","USD 1,000,000"
2529538,Un été inoubliable (1994),"Drama, Romance, War","USD 65,352"
2531457,Under Siege (1992),"Action, Thriller","USD 35,000,000"
2531460,Under Siege 2: Dark Territory (1995),"Action, Thriller","USD 60,000,000"
2531488,Under Suspicion (2000),"Crime, Drama, Thriller","USD 25,000,000"
2531770,Under the Rainbow (1981),Comedy,"USD 20,000,000"
2532812,Une liaison pornographique (1999),"Drama, Romance","USD 347,808"
2533425,Unforgettable (1996),"Mystery, Sci-Fi, Thriller","USD 18,000,000"
2533451,Unforgiven (1992),Western,"USD 14,400,000"
2533625,Unhook the Stars (1996),"Drama, Romance","USD 234,843"
2533992,Universal Soldier (1992),"Action, Drama, Sci-Fi","USD 23,000,000"
2533997,Universal Soldier: The Return (1999),"Action, Sci-Fi","USD 24,000,000"
2534991,Unstrung Heroes (1995),"Comedy, Drama","USD 7,929,241"
2536738,Unzipped (1995),Documentary,"USD 2,875,086"
2536827,Up Close & Personal (1996),"Drama, Romance","USD 60,000,000"
2537109,Up at the Villa (2000),"Drama, Romance","USD 2,927,319"
2537149,Up in Smoke (1978),"Comedy, Music","USD 41,590,893"
2537704,Urban Legend (1998),"Horror, Mystery, Thriller","USD 14,000,000"
2537710,Urban Legends: Final Cut (2000),"Horror, Mystery, Thriller","USD 15,000,000"
2537793,Urbania (2000),Drama,"USD 225,000"
2538575,Utomlyonnye solntsem (1994),"Drama, History","USD 2,800,000"
2539567,Vacation (1983),"Adventure, Comedy, Romance","USD 15,000,000"
2540772,Vampire in Brooklyn (1995),"Comedy, Horror, Romance","USD 20,000,000"
2540794,Vampires (1998),"Action, Horror, Thriller","USD 20,000,000"
2541368,Vanya on 42nd Street (1994),"Comedy, Drama, Romance","USD 1,746,050"
2541694,Varsity Blues (1999),"Comedy, Drama, Romance, Sport","USD 16,000,000"
2542489,Vegas Vacation (1997),Comedy,"USD 36,429,528"
2542878,Velvet Goldmine (1998),"Drama, Music","USD 1,053,788"
2543337,Venice/Venice (1992),Drama,"USD 661,080"
2544156,Vermont Is for Lovers (1992),Comedy,"USD 1,845"
2544531,Vertigo (1958),"Mystery, Romance, Thriller","USD 2,479,000"
2544594,Very Bad Things (1998),"Comedy, Crime, Thriller","USD 10,000,000"
2545380,Vibes (1988),"Adventure, Comedy, Romance","USD 1,883,811"
2545754,Victor Victoria (1982),"Comedy, Music, Musical, Romance","USD 28,215,453"
2547353,Village of the Damned (1995),"Horror, Sci-Fi, Thriller","USD 22,000,000"
2547971,Violets Are Blue... (1986),"Drama, Romance","USD 4,743,287"
2548449,Virtuosity (1995),"Action, Crime, Sci-Fi, Thriller","USD 30,000,000"
2548478,Virus (1999),"Action, Horror, Sci-Fi, Thriller","USD 75,000,000"
2550559,Volcano (1997),"Action, Drama, Sci-Fi, Thriller","USD 90,000,000"
2550858,Volunteers (1985),Comedy,"USD 19,875,740"
2553800,Wag the Dog (1997),"Comedy, Drama","USD 15,000,000"
2554203,Waiting for Guffman (1996),Comedy,"USD 4,000,000"
2554361,Waiting to Exhale (1995),"Comedy, Drama, Romance","USD 16,000,000"
2554662,Waking Ned (1998),Comedy,"USD 3,000,000"
2554699,Waking the Dead (2000),"Drama, Mystery, Romance, Thriller","USD 8,500,000"
2555100,Walking and Talking (1996),"Comedy, Drama, Romance","USD 1,000,000"
2556792,Warriors of Virtue (1997),"Action, Adventure, Fantasy","USD 35,000,000"
2557229,Washington Square (1997),"Drama, Romance","USD 1,710,693"
2558123,Watership Down (1978),"Adventure, Animation, Drama, Fantasy",
2558138,Waterworld (1995),"Action, Adventure, Sci-Fi, Thriller","USD 175,000,000"
2558441,Wayne's World (1992),"Comedy, Music","USD 20,000,000"
2558443,Wayne's World 2 (1993),"Comedy, Music","USD 40,000,000"
2559217,We're Back! A Dinosaur's Story (1993),"Adventure, Animation, Family, Fantasy","USD 9,315,576"
2559249,We're No Angels (1989),"Comedy, Crime","USD 20,000,000"
2559529,Wedding Bell Blues (1996),"Comedy, Romance","USD 27,000"
2559855,Weekend at Bernie's (1989),Comedy,"USD 30,218,387"
2560159,Weird Science (1985),"Comedy, Fantasy, Romance","USD 23,834,000"
2560564,Welcome to Sarajevo (1997),"Drama, War","USD 9,000,000"
2560598,Welcome to Woop Woop (1997),"Adventure, Comedy, Music","USD 35,471"
2560616,Welcome to the Dollhouse (1995),"Comedy, Drama","USD 800,000"
2561165,Went to Coney Island on a Mission from God... Be Back by Five (1998),Drama,"USD 15,970"
2561419,West Beyrouth (À l'abri les enfants) (1998),"Comedy, Drama, Romance, War","USD 800,000"
2561516,West Side Story (1961),"Crime, Drama, Musical, Romance","USD 6,000,000"
