movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
2474020,70000000.0,134006721.0,"1,789,347 (France) (1 October 1996) | 1,526,972 (France) (3 September 1996) | 523,200 (France) (6 August 1996) | 1,883,718 (France) | 607,781 (Netherlands) (1 January 1997) | 284,531 (Portugal) (12 September 1996) | 273,249 (Portugal) (5 September 1996) | 257,162 (Portugal) (29 August 1996) | 236,805 (Portugal) (22 August 1996) | 121,250 (Portugal) (25 July 1996) | 2,822,402 (Spain)","Don Simpson Productions, Inc.",USD
2474065,40000000.0,46704056.0,,© MCMXCI THE WALT DISNEY COMPANY ALL RIGHTS RESERVED,USD
2474100,1200000.0,139876417.0,,©MCMLXXV Houtsnede Maatschappij N.V.,USD
2474705,28000000.0,100491683.0,"181,495 (Germany) (30 May 1999) | 53,333 (Netherlands) (31 December 1999)",Paramount Pictures Corporation and Viacom International Inc.,USD
2474783,,470768.0,,,
2474888,27000000.0,38122105.0,"817,198 (France) | 610,592 (Spain) | 51,371 (Sweden) | 677,597 (West Germany)",COPYRIGHT © 1987 TAFT ENTERTAINMENT PICTURES/KEITH BARISH PRODUCTIONS,USD
2475166,68000000.0,61355436.0,"912,128 (France) (29 July 1997) | 278,546 (France) (24 June 1997) | 415,079 (Germany) (2 June 1997) | 381,423 (Germany) (26 May 1997) | 341,135 (Germany) (20 May 1997) | 276,518 (Germany) (12 May 1997) | 135,983 (Germany) (opening week) | 139,657 (Netherlands) (1 January 1998) | 257,677 (Portugal) (3 July 1997) | 250,854 (Portugal) (26 June 1997) | 241,287 (Portugal) (19 June 1997) | 232,780 (Portugal) (12 June 1997) | 216,322 (Portugal) (5 June 1997) | 203,461 (Portugal) (29 May 1997) | 185,993 (Portugal) (22 May 1997) | 130,315 (Portugal) (8 May 1997) | 87,463 (Portugal) (1 May 1997)",Paramount Pictures Corporation,USD
2475195,,57115.0,,Warner Bros.,
2475387,5300000.0,14000000.0,"364,070 (France) (1965) | 522,721 (Spain)","© MCMLXV BY METRO-GOLDWYN-MAYER. INC. AND VENICE PRODUCTION, INC. (on print)",USD
2475423,22000000.0,144833357.0,"689,254 (France) (2 January 1996)","North Pole Productions, Inc.",USD
2475442,,,,"Metro Pictures Corporation, 11 October 1920, LP15662",
2475680,430290.0,,,Metro-Goldwyn-Mayer Pictures; 21 December 1926; LP23517 (in copyright registry),USD
2475682,50000000.0,10400000.0,"5,502 (Netherlands) (1 January 1997) | 79,123 (Portugal) (23 May 1996)",,USD
2475939,,2667163.0,,,
2476119,,,"1,303,018 (West Germany)",THE SEA WOLVES © MCMLXXX by Master Mace Ltd.,
2476233,3750000.0,37500000.0,,"© MCMLVI by C.V. Whitney Pictures, Inc. (on print); C.V. Whitney Pictures, Inc.; 26 May 1956; LP8335 (in copyright registry)",USD
2476335,,479099.0,,,
2476415,,69870.0,,,
2476422,7000000.0,106606.0,,,USD
2476484,,31181347.0,,All original music compositions ©1993 Warner Bros.,
2476743,7000000.0,10140325.0,,"Mrs. Brisby, Ltd.",USD
2476750,3000000.0,6101600.0,,,USD
2477259,,18875011.0,,"Copyright © 1988 Columbia Pictures Entertainment, Inc. (on print)",
2477403,25000000.0,32055248.0,,"COPYRIGHT © 1994 UNIVERSAL CITY STUDIOS, INC. AND BREGMAN/BAER PRODUCTIONS, INC.",USD
2477524,,,,MCMLXXVI Walt Disney Productions,
2477525,,,,©1959 Walt Disney Productions,
2477653,25000000.0,28341469.0,"82,890 (Belgium) | 163,594 (France) (28 March 1995) | 410,811 (Germany) (31 December 1995) | 1,245,604 (Spain)",copyright 1994 Castle Rock Entertainment,USD
2477732,25000000.0,2075084.0,"66,781 (Sweden)",,USD
2477894,19000000.0,44017374.0,"2,220,100 (France) | 1,326,293 (Spain) (20 December 2002) | 273,783 (Sweden) | 2,022,832 (West Germany) (1980)",© 1980 Warner Bros. Inc,USD
2477986,7000000.0,,"44,426 (Czech Republic) | 8,645 (France) | 2,101 (Italy) (1996) | 67,683 (Spain)","Ricochet Productions, Inc., Romivest, Ltd., Arco Films, Transatlantique Films & Etamp Films Praha, A.S.",USD
2478017,,,,Loew's Incorporated; 9 January 1940; LP9552 (in copyright registry),
2478105,,2630051.0,,,
2478286,70000000.0,40932372.0,"890,141 (France) | 1,632,793 (Germany) (28 February 1999) | 1,237,097 (Germany) (7 February 1999) | 931,317 (Germany) (31 January 1999) | 493,015 (Germany) (24 January 1999) (opening week) | 131,531 (Netherlands) (31 December 1999) | 1,063,899 (Spain)",,USD
2478414,19000000.0,130742922.0,"1,948,790 (Argentina) | 734,318 (Sweden)",© 1990 Orion Pictures Corporation (on print); Orion Pictures Corp.; 29 March 1991; PA512637 (in copyright registry),USD
2479024,11000000.0,14708874.0,,,USD
2479029,40000000.0,293501675.0,"2,000,000 (Argentina) | 346,423 (Denmark) | 1,463,152 (France) (11 January 2000) (opening week) | 375,966 (France) (11 January 2000) (opening week) | 48,278 (France) (5 January 2000) (opening day) | 1,203,618 (Netherlands) | 6,762,476 (Spain) (20 February 2003)","Sixth Sense Productions, Inc. (for purpose of copyright law in the UK)",USD
2479085,,,,copyright 1931 British International Pictures,
2479134,15000000.0,35007180.0,"424,078 (Germany) | 51,285 (Netherlands) (31 December 2001) | 51,163 (Netherlands) (31 December 2000) | 287,631 (Spain) (10 August 2002) | 283,744 (Spain) (25 June 2001)","COPYRIGHT © 2000 SKULLS PRODUCTIONS, LLC(on print)",USD
2479393,,,,MCMLXXVI Paradine Co-Productions Limited,
2479418,250000.0,,,,USD
2479771,,,,©1952 Twentieth Century-Fox Film Corporation,
2479989,,,,"Artcinema Associates, Inc., 1926 (on 1969 alternate version print)",
2480294,8200000.0,657168.0,"3,650,700 (Argentina) | 1,884,738 (Sweden) (8 December 1967) | 3,400,000 (Sweden)","Copyright © MCMLXV by Argyle Enterprises, Inc., Twentieth Century-Fox Film Corporation; 2 March 1959; LP30289",USD
2480499,10000000.0,9582900.0,"2,190,240 (USA) | 136,364 (UK) | 196,895 (France) | 20,670 (Germany) | 62,878 (Poland) | 309,384 (Spain)","Jasmine Productions, Inc., Sweetland Films, B.V., 1997",USD
2480572,45000000.0,57362581.0,"1,350,000 (France) (3 January 1995) | 158,340 (Sweden)",,USD
2480579,1000000.0,12996.0,,,USD
2480764,,,,"RKO Radio Pictures, Inc. (original), U.S. Copyright LP123, 31 December 1945",
2480924,6000000.0,12643776.0,,"Castle Rock Entertainment, 1996",USD
2481073,14000000.0,1539734.0,"21,000,000 (USA) | 812,000 (Sweden)",THE SPY WHO LOVED ME Copyright © MCMLXXVII Danjaq S.A. All rights reserved,USD
2481424,13000000.0,99318.0,,,USD
2481636,250000.0,18195.0,,,USD
2481665,5500000.0,156000000.0,"1,320,700 (Argentina) | 1,100,000 (Sweden)",©MCMLXXIII BY UNIVERSAL PICTURES. All Rights Reserved (on print); Universal Pictures; 25 December 1973; LP43548 (in copyright registry),USD
2482169,50000000.0,27067160.0,"52,303 (Netherlands) (31 December 2000)","CR Films, LLC, 1999 (on print)",USD
2482282,10000000.0,6197866.0,"444,348 (France) (31 December 2001) | 56,987 (Netherlands) (31 December 2000) | 19,040 (Netherlands) (31 December 1999) | 316,421 (Spain)","The Straight Story, Inc., 1999 (on print)",USD
2482834,25000000.0,2415593.0,,,USD
2482876,,56221.0,,,
2482887,,14752141.0,,"Live Film and Mediaworks, Inc.",
2482925,,5797.0,,,
2482984,3000000.0,7500000.0,,Universal Pictures; 31 March 1974; LP3768 (in copyright registry),USD
2483077,3465000.0,766464.0,,Australian Film Finance Corporation,AUD
2483187,,23107.0,"105,414 (France) (25 June 1996) | 4,097 (Netherlands) (31 December 1997) | 4,067 (Netherlands) (1 January 1997)",,
2483470,,9771658.0,,,
2483519,5000000.0,3252652.0,"8,456 (Germany) (8 March 1998) (opening week) | 20,215 (Netherlands) (31 December 1999) | 19,804 (Netherlands) (31 December 1998)","© The Sweet Hereafter, a division of Speaking Parts Limited MCMXCVII (on print)",CAD
2483674,,12000000.0,,copyright MCMLXIII Walt Disney Productions (on print); Walt Disney Productions; 9 August 1963; LP26593 (in copyright registry),
2483838,,1003937.0,"85,463 (Sweden)",Copyright © United Artists Corporation MCMLXXIV,
2483957,40000000.0,81292135.0,"15,379,358 (USA) | 1,553,297 (UK) | 170,364 (Netherlands) (31 December 2001) | 170,146 (Netherlands) (31 December 2000) | 606,402 (Spain) (31 December 2000)","Paramount Pictures Corporation and Miramax Film Corp., 1999 (on print)",USD
2484054,4000000.0,8000000.0,,"Copyright 1967 Columbia Pictures Industries, Inc.",USD
2484082,,1026402.0,"24,056 (Netherlands) (31 December 1999) | 24,007 (Netherlands) (31 December 1998)",,
2484104,,4340373.0,,"2000 Thunderhead Productions, LLC (on print)",
2484656,6400000.0,38371200.0,"3,005,355 (France) | 1,212,966 (Spain) (20 December 2002) | 80,259 (Sweden)","Cinema '84, A Greenberg Brothers Partnership",USD
2484852,9200000.0,80148261.0,"86,288 (Germany) (4 January 2004) | 30,705 (Norway) (4 March 2004) | 12,564 (Norway) (16 February 2004)","© MMIII Chainsaw Productions, LLC",USD
2484853,4700000.0,7525782.0,,"© 1986 Cannon Films Inc., Cannon Films International BV, and Pathé Films Inc.",USD
2484924,,71999.0,,© 1998 Distant Horizon Limited,
2485001,,1209846.0,,© 1988 Third Floor Productions,
2485008,226408.0,,,Metro-Goldwyn-Mayer Corporation; 24 May 1934; LP4745 (in copyright registry),USD
2485013,52000000.0,36385763.0,"870,219 (France) (31 December 2000) | 700,319 (Germany) (31 December 2000) | 590,990 (Germany) (21 March 1999) | 518,760 (Germany) (14 March 1999) | 401,298 (Germany) (7 March 1999) | 195,569 (Germany) (28 February 1999) (opening week) | 67,337 (Netherlands) (31 December 1999) | 978,590 (Spain) (26 September 2003)",,USD
2485015,15000000.0,19629760.0,"82,428 (Sweden) | 800,000 (West Germany)","Copyright © MCMLXXXII by Universal City Studios, Inc. All Rights Reserved (on print)",USD
2485041,,,,"RKO Radio Pictures, Inc. (1951)",
2485156,,596349.0,,"Copyright 2002 Warner Home Video, Burbank.",
2485163,,736592.0,,,
2485237,16000000.0,11802224.0,"119,109 (Spain) (13 July 2001)","Columbia Pictures Industries, Inc.",USD
2485256,4300000.0,,,©Copyright MCMLXVIII By Mirisch-Simkoe-Solar Productions All Rights Reserved (on print),USD
2485257,48000000.0,69304264.0,"1,429,509 (UK) (1 January 2000) | 102,475 (Austria) (1 January 2000) | 298,220 (Belgium) (1 January 2000) | 22,775 (Bulgaria) (1 January 2000) | 42,703 (Denmark) (1 January 2002) | 747,929 (France) (1 January 2000) | 663,118 (Germany) (1 January 2001) | 126,191 (Hungary) (1 January 2000) | 307,298 (Italy) (1 January 2000) | 158,016 (Netherlands) (1 January 2000) | 36,352 (Poland) (1 January 2000) | 36,404 (Romania) (1 January 2000) | 1,375,609 (Spain) (1 January 2001) | 34,817 (Sweden) (1 January 2000) | 27,336 (Sweden) (30 September 1999) | 185,391 (Switzerland) (1 January 2001)",© 1999 Metro-Goldwyn-Mayer Pictures Inc.,USD
2485327,,,,Copyright MCMXLIV Walt Disney Productions (on print); © Walt Disney Productions; 28 February 1944; LP13147 (in copyright registry),
2485393,30000000.0,53898845.0,"1,534,219 (Germany) | 458,802 (Sweden)",©MCMXCIII THE WALT DISNEY COMPANY All Rights Reserved (on print),USD
2485547,,203849.0,,,
2485620,,5780000.0,,,
2485682,20000000.0,45542421.0,"385,578 (Netherlands) (31 December 2001) | 385,287 (Netherlands) (31 December 2000)",,USD
2485831,250000.0,,,Copyright © MCMLIX by Columbia Pictures Corporation - All Rights Reserved (on print),USD
2485971,,,,Copyright by Alta Vista Film Productions Limited MCMLXIV,
2486246,14000000.0,116000000.0,"884,000 (Sweden)",Copyright © MCMLXXIV by Twentieth Century-Fox Film Corporation and Warner Bros. Inc. All Rights Reserved,USD
2486283,475000.0,,,"© MCMLXXXIV H.C.H. Co./Troma, Inc.",USD
2486285,2300000.0,792966.0,,"© MCMLXXXIX Troma, Inc.",USD
2486286,,363561.0,,"© MCMLXXXIX Troma, Inc.",
2486655,,5706456.0,,,
2486817,1100000.0,,,Warner Bros. Pictures Inc.; 24 January 1948; LP1439 (in copyright registry),USD
2487055,8000000.0,3594848.0,"1,041 (Netherlands) (31 December 1998) | 989 (Netherlands) (1 January 1998)",Amblin Entertainment Inc.,USD
2487095,,7218340.0,,1985 Bountiful Film Partners,
2487210,1200000.0,,,"Copyright MCMLIV by Alfred J. Hitchcock Productions, Inc. All Rights Reserved (on print); Alfred J. Hitchcock Productions, Inc.; 6 October 1955; LP5507 (in copyright registry)",USD
2487295,10000.0,,,,USD
2487366,60000000.0,125603360.0,"2,532,432 (Germany) (10 January 1999) | 2,418,809 (Germany) (3 January 1999) | 2,114,439 (Germany) (20 December 1998) | 1,933,071 (Germany) (13 December 1998) | 1,685,720 (Germany) (6 December 1998) | 1,016,178 (Germany) (22 November 1998) | 467,163 (Germany) (15 November 1998) (opening week) | 333,277 (Netherlands) (31 December 1999) | 298,617 (Netherlands) (31 December 1998)","Paramount Pictures Corp., 1998",USD
2487415,,34073143.0,"7,805 (Netherlands) (1 January 1998) | 7,511 (Portugal) (26 June 1997) (opening week) | 104,472 (Spain)",Copyright ©1996 by Twentieth Century Fox Film Corporation All Rights Reserved (on print),
2487653,,,,"Copyright © 1992 White Deer/L.A. Puopolo Productions, Inc. (on print)",
2487726,,172215.0,"433,022 (Spain) (31 August 2002)",,
2487884,19000000.0,10005969.0,,,USD
2488034,,,,,
2488227,17000000.0,10006806.0,"233,408 (Sweden)",,USD
2488990,25000000.0,76270454.0,"1,139,955 (Germany) | 399,782 (Sweden)",Paramount Pictures Corporation (MCMLXXXVII),USD
2489145,6000000.0,1120000.0,"1,041,632 (France) (3 October 1995) | 342,472 (Germany) (31 December 1996) | 152,002 (Netherlands) (31 December 1997) | 151,527 (Netherlands) (1 January 1997) | 218,342 (Spain)","Bad Hat Harry Productions, Inc.",USD
2489362,,621093.0,"189,079 (France) (1 October 1996) | 70,205 (France) (3 September 1996) | 9,512 (Netherlands) (31 December 1998) | 9,294 (Netherlands) (1 January 1998) | 91,047 (Spain)","A Deadly Films Production, 1996 (on print)",
2489534,4000000.0,,,,USD
2489627,16000000.0,54000000.0,,Copyright © 1982 Twentieth Century-Fox Film Corporation (on print),USD
2489677,,,,,
2490074,6000000.0,4859475.0,"481,357 (France) (15 October 2002) | 291,709 (France) (17 October 2000) | 216,500 (France) (10 October 2000) | 119,995 (France) (3 October 2000) | 54,666 (Germany) | 37,058 (Netherlands) (31 December 2001) | 34,600 (Netherlands) (31 December 2000) | 186,100 (Spain) (15 August 2003)","1999 Virgin Suicides, LLC",USD
2490655,,19381.0,,,
2490779,,6014340.0,,,
2490945,,16551365.0,,,
2490998,,901668.0,,"©1993 Pennebaker Associates, Inc.-Mc*Ettinger Films, Inc.",
2491016,,254441.0,"14,917 (Germany)",,
2491020,,34368.0,,,
2491068,2000000.0,,,Copyright MCMLII by Paramount Pictures Corporation All Rights Reserved,USD
2491349,20000000.0,161487252.0,"184,221 (France) | 432,611 (Germany) (9 May 1999) | 382,874 (Germany) (2 May 1999) | 310,906 (Germany) (25 April 1999) | 179,528 (Germany) (18 April 1999) (opening week) | 60,961 (Netherlands) (31 December 1999) | 160,202 (Spain)",,USD
2491493,,49919870.0,,"Copyright © MCMLXXIII by Rastar Productions, Inc. (on print)",
2491565,21000000.0,6047856.0,"20,518 (Spain) (29 September 2002)",copyright MM Artisan Film Investors Trust,USD
2491802,1000.0,,,,USD
2491830,18000000.0,80224502.0,"218,000 (France) | 814,439 (Germany) (26 July 1998) | 735,831 (Germany) (19 July 1998) | 344,428 (Germany) (5 July 1998) | 127,556 (Germany) (28 June 1998) (opening week) | 88,023 (Netherlands) (31 December 1998) | 165,473 (Spain)",,USD
2492491,24000000.0,57262492.0,"166,659 (Netherlands) (31 December 2000)",,USD
2492509,1300000.0,136933.0,,"The Kushner-Locke Company, 1996 (on print)",USD
2492725,6244087.0,638641.0,,"Warner Bros. -Seven Arts, Inc.",USD
2493094,,13718385.0,"18,779 (Germany) (26 July 1998) | 20,351 (Netherlands) (31 December 1999) | 19,968 (Netherlands) (31 December 1998)","Miramax Films and Renaissance Dove Ltd., 1997 (on print)",
2493193,,776332.0,"23,499 (Netherlands) (31 December 1998)",,
2493239,,21404.0,"75,193 (France) (5 September 2000) | 57,665 (France) (29 August 2000) | 35,335 (France) (22 August 2000) | 373 (Netherlands) (31 December 2001) | 371 (Netherlands) (31 December 2000)",,
2493444,2777000.0,14792232.0,,"1989 Turner Entertainment, Co.",USD
2493503,180000.0,,,Universal Pictures Company Inc.; 15 December 1941; LP10910 (in copyright registry),USD
2493709,,,,Copyright MCML by Javelin Films Limited.,
2493775,1688000.0,,,"Copyright MCMXXXIX in U.S.A. by Loew's, Incorporated (on print); © Loew's, Inc.; 25 August 1939; LP9088 (in copyright registry)",USD
2493900,6000000.0,25047631.0,,,USD
2494140,135000000.0,126930660.0,"3,495,815 (France) (18 January 2000) | 3,411,614 (France) (11 January 2000) | 754,867 (France) (11 January 2000) | 3,259,038 (France) (4 January 2000) | 2,894,192 (France) (28 December 1999) | 2,417,394 (France) (21 December 1999) | 1,908,723 (France) (14 December 1999) | 1,260,169 (France) (7 December 1999) (opening week) | 279,164 (France) (7 December 1999) (opening week) | 44,629 (France) (1 December 1999) (opening day) | 3,656,844 (Germany) | 1,055,387 (Netherlands) (31 December 2000) | 613,813 (Netherlands) (31 December 1999) | 419,379 (Sweden) (30 December 1999)",© 1999 Danjaq LLC and United Artists Corporation,USD
2494739,1200000.0,,,"© copyright MCMLVI by Warner Bros. Pictures, Inc. (on print); Warner Bros. Pictures, Inc.; 26 January 1957; LP10036 (in copyright registry)",USD
2494787,,,,© Wallace & Gromit Ltd / BBC Enterprises 1993,
2494814,66000000.0,83892374.0,"120,736 (Finland) | 176,300 (France) (27 October 1998) (opening week) | 873,491 (France) (27 October 1998) (opening week) | 24,407 (France) (21 October 1998) (opening day) | 1,758,391 (France) | 333,280 (France) | 2,441,012 (Germany) (30 October 1998) | 2,369,959 (Germany) (13 September 1998) | 2,272,690 (Germany) (6 September 1998) | 1,719,109 (Germany) (23 August 1998) | 1,206,266 (Germany) (16 August 1998) | 600,075 (Germany) (9 August 1998) (opening weekend) | 259,378 (Netherlands) (31 December 1998) | 246,000 (Portugal) | 1,376,296 (Spain)",Twentieth Century Fox Film Corporation,USD
2494890,20000000.0,882710.0,"7,028 (Netherlands) (31 December 2002) | 6,692 (Netherlands) (31 December 2001)","Yardage, Inc.",USD
2494910,,213901.0,,,
2494924,13000000.0,10278575.0,,MGM/UA Entertainment Company,USD
2495198,,749812.0,,"Mass Productions, Kinowelt, and Haut et Court, 1994",
2495779,16500000.0,45361000.0,,"© 1991 Pathe Entertainment, Inc. All Rights Reserved. (on print)",USD
2495820,,,,"©1954 Warner Bros. Pictures, Inc.",
2496353,23000000.0,176483808.0,"3,503,265 (France) (13 July 1999) | 619,731 (France) (17 November 1998) (opening week) | 39,009 (France) (11 November 1998) (opening day) | 3,192,383 (Germany) (31 December 1999) | 2,865,565 (Germany) (10 January 1999) | 2,780,590 (Germany) (3 January 1999) | 2,581,212 (Germany) (20 December 1998) | 2,473,753 (Germany) (13 December 1998) | 2,324,882 (Germany) (6 December 1998) | 1,909,624 (Germany) (22 November 1998) | 1,553,276 (Germany) (15 November 1998) | 1,066,932 (Germany) (8 November 1998) | 500,520 (Germany) (1 November 1998) (opening week) | 573,822 (Netherlands) (31 December 1999) | 430,579 (Netherlands) (31 December 1998) | 515,000 (Portugal)",Copyright ©1998 by Twentieth Century Fox Film Corporation All Rights Reserved (on print),USD
2496608,130000.0,,,,USD
2496767,,,,"Copyright MCMXXXIX by Warner Bros. Pictures, Inc. (on print); © Warner Bros. Pictures, Inc.; 4 January 1939; LP8592 (in copyright registry)",
2496840,,,,ABC Pictures Corp.,
2497211,,3527886.0,,,
2497303,7000000.0,529766.0,"37,885 (Netherlands) (31 December 1997) | 37,242 (Netherlands) (1 January 1997)",Miramax Film Corp.,USD
2497412,14000000.0,15171475.0,,,USD
2497499,,40717.0,,,
2497612,,1567543.0,,,
2498040,,1078737.0,,© 1998 Filmline International (Father) Inc. / Hummingbird Communications Ltd.,
