movieid,Gross,USD,Title,Year,Genre
2481665,"GR: USD 156,000,000 (USA)",156000000,The Sting (1973),1973,Comedy
2482169,"GR: USD 27,067,160 (USA) (28 November 1999)",27067160,The Story of Us (1999),1999,Comedy
2482282,"GR: USD 6,197,866 (USA) (23 April 2000)",6197866,The Straight Story (1999),1999,Biography
2482834,"GR: USD 2,415,593 (USA) (15 September 1996)",2415593,The Stupids (1996),1996,Adventure
2482887,"GR: USD 14,752,141 (USA) (4 August 1996)",14752141,The Substitute (1996),1996,Action
2482984,"GR: USD 7,500,000 (USA)",7500000,The Sugarland Express (1974),1974,Adventure
2483077,"GR: USD 766,464 (USA)",766464,The Sum of Us (1994),1994,Comedy
2483187,"GR: USD 23,107 (USA)",23107,The Sunchaser (1996),1996,Crime
2483470,"GR: USD 9,771,658 (USA)",9771658,The Swan Princess (1994),1994,Animation
2483519,"GR: USD 3,252,652 (USA) (12 April 1998)",3252652,The Sweet Hereafter (1997),1997,Drama
2483674,"GR: USD 12,000,000 (USA) (1983)",12000000,The Sword in the Stone (1963),1963,Adventure
2483957,"GR: USD 81,292,135 (USA) (23 April 2000)",81292135,The Talented Mr. Ripley (1999),1999,Crime
2484054,"GR: USD 8,000,000 (USA)",8000000,The Taming of the Shrew (1967),1967,Comedy
2484082,"GR: USD 1,026,402 (USA) (15 February 1998)",1026402,The Tango Lesson (1997),1997,Drama
2484104,"GR: USD 4,340,373 (USA) (17 December 2000)",4340373,The Tao of Steve (2000),2000,Comedy
2484656,"GR: USD 38,371,200 (USA) (27 January 1985)",38371200,The Terminator (1984),1984,Action
2484852,"GR: USD 80,148,261 (USA) (21 December 2003)",80148261,The Texas Chainsaw Massacre (2003),2003,Horror
2484853,"GR: USD 7,525,782 (USA) (5 October 1986)",7525782,The Texas Chainsaw Massacre 2 (1986),1986,Comedy
2484924,"GR: USD 71,999 (USA) (31 January 1999)",71999,The Theory of Flight (1998),1998,Comedy
2485001,"GR: USD 1,209,846 (USA)",1209846,The Thin Blue Line (1988),1988,Crime
2485013,"GR: USD 36,385,763 (USA) (9 May 1999)",36385763,The Thin Red Line (1998),1998,Drama
2485015,"GR: USD 19,629,760 (USA) (31 December 1982)",19629760,The Thing (1982),1982,Horror
2485156,"GR: USD 596,349 (USA) (19 December 1999)",596349,The Third Man (1949),1949,Film-Noir
2485163,"GR: USD 736,592 (USA) (21 May 2000)",736592,The Third Miracle (1999),1999,Drama
2485237,"GR: USD 11,802,224 (USA) (15 August 1999)",11802224,The Thirteenth Floor (1999),1999,Mystery
2485257,"GR: USD 69,304,264 (USA) (13 February 2000)",69304264,The Thomas Crown Affair (1999),1999,Crime
2485393,"GR: USD 53,898,845 (USA)",53898845,The Three Musketeers (1993),1993,Action
2485547,"GR: USD 203,849 (USA) (1 October 2000)",203849,The Tic Code (1999),1999,Drama
2485620,"GR: USD 5,780,000 (USA)",5780000,The Tie That Binds (1995),1995,Drama
2485682,"GR: USD 45,542,421 (USA) (16 July 2000)",45542421,The Tigger Movie (2000),2000,Animation
2486246,"GR: USD 116,000,000 (USA)",116000000,The Towering Inferno (1974),1974,Action
2486655,"GR: USD 5,706,456 (USA) (7 September 1986)",5706456,The Transformers: The Movie (1986),1986,Action
2487055,"GR: USD 3,594,848 (USA) (29 September 1996)",3594848,The Trigger Effect (1996),1996,Drama
2487095,"GR: USD 7,218,340 (USA) (7 July 1986)",7218340,The Trip to Bountiful (1985),1985,Drama
2487366,"GR: USD 125,603,360 (USA) (11 October 1998)",125603360,The Truman Show (1998),1998,Comedy
2487415,"GR: USD 34,073,143 (USA) (11 August 1996)",34073143,The Truth About Cats & Dogs (1996),1996,Comedy
2488227,"GR: USD 10,006,806 (USA)",10006806,The Unbearable Lightness of Being (1988),1988,Drama
2488990,"GR: USD 76,270,454 (USA)",76270454,The Untouchables (1987),1987,Crime
2489145,"GR: USD 1,120,000 (USA) (20 August 1995)",1120000,The Usual Suspects (1995),1995,Crime
2489362,"GR: USD 621,093 (USA) (17 August 1997)",621093,The Van (1996),1996,Comedy
2490074,"GR: USD 4,859,475 (USA) (27 August 2000)",4859475,The Virgin Suicides (1999),1999,Drama
2490779,"GR: USD 6,014,340 (USA)",6014340,The Walking Dead (1995),1995,Drama
2491020,"GR: USD 34,368 (USA) (1 December 1996)",34368,The War at Home (1996),1996,Drama
2490998,"GR: USD 901,668 (USA)",901668,The War Room (1993),1993,Documentary
2491016,"GR: USD 254,441 (USA) (6 June 2013)",254441,The War Zone (1999),1999,Drama
2491349,"GR: USD 161,487,252 (USA) (18 April 1999)",161487252,The Waterboy (1998),1998,Comedy
2491565,"GR: USD 6,047,856 (USA) (22 October 2000)",6047856,The Way of the Gun (2000),2000,Action
2491493,"GR: USD 49,919,870 (USA) (1974)",49919870,The Way We Were (1973),1973,Drama
2491830,"GR: USD 80,224,502 (USA) (9 August 1998)",80224502,The Wedding Singer (1998),1998,Comedy
2492491,"GR: USD 57,262,492 (USA) (14 May 2000)",57262492,The Whole Nine Yards (2000),2000,Comedy
2492509,"GR: USD 136,933 (USA) (5 January 1997)",136933,The Whole Wide World (1996),1996,Biography
2492725,"GR: USD 638,641 (USA) (1995)",638641,The Wild Bunch (1969),1969,Western
2493094,"GR: USD 13,718,385 (USA) (12 April 1998)",13718385,The Wings of the Dove (1997),1997,Drama
2493193,"GR: USD 776,332 (USA) (29 March 1998)",776332,The Winter Guest (1997),1997,Drama
2493239,"GR: USD 21,404 (USA) (23 July 2000)",21404,The Wisdom of Crocodiles (1998),1998,Crime
2493444,"GR: USD 14,792,232 (USA) (3 January 1999) (re-issue)",14792232,The Wizard of Oz (1939),1939,Adventure
2493900,"GR: USD 25,047,631 (USA) (17 October 1999)",25047631,The Wood (1999),1999,Comedy
2494140,"GR: USD 126,930,660 (USA) (23 April 2000)",126930660,The World Is Not Enough (1999),1999,Action
2494814,"GR: USD 83,892,374 (USA) (11 October 1998)",83892374,The X Files (1998),1998,Mystery
2494890,"GR: USD 882,710 (USA) (19 November 2000)",882710,The Yards (2000),2000,Crime
2494910,"GR: USD 213,901 (USA)",213901,The Year My Voice Broke (1987),1987,Drama
2495198,"GR: USD 749,812 (USA)",749812,The Young Poisoner's Handbook (1995),1995,Crime
2495779,"GR: USD 45,361,000 (USA)",45361000,Thelma & Louise (1991),1991,Adventure
2496353,"GR: USD 176,483,808 (USA) (21 March 1999)",176483808,There's Something About Mary (1998),1998,Comedy
2497211,"GR: USD 3,527,886 (USA)",3527886,Things Change (1988),1988,Comedy
2497303,"GR: USD 529,766 (USA)",529766,Things to Do in Denver When You're Dead (1995),1995,Crime
2497412,"GR: USD 15,171,475 (USA) (9 February 1997)",15171475,Thinner (1996),1996,Horror
2497499,"GR: USD 40,717 (USA) (3 September 2000)",40717,Third World Cop (1999),1999,Action
2497612,"GR: USD 1,567,543 (USA)",1567543,Thirty Two Short Films About Glenn Gould (1993),1993,Biography
2498040,"GR: USD 1,078,737 (USA) (10 October 1999)",1078737,This Is My Father (1998/I),1998,Drama
2498143,"GR: USD 188,751 (USA) (8 October 2000)",188751,This Is Spinal Tap (1984),1984,Comedy
2498578,"GR: USD 19,906 (USA) (13 July 1997)",19906,"This World, Then the Fireworks (1997)",1997,Crime
2498766,"GR: USD 15,911,333 (USA) (1 October 2000)",15911333,Thomas and the Magic Railroad (2000),2000,Adventure
2592334,"GR: USD 39,246,734 (USA)",39246734,Three Amigos! (1986),1986,Adventure
2499368,"GR: USD 41,509,797 (USA)",41509797,Three Days of the Condor (1975),1975,Drama
2499488,"GR: USD 60,652,036 (USA) (13 February 2000)",60652036,Three Kings (1999),1999,Action
2499704,"GR: USD 2,019,237 (USA) (22 August 1999)",2019237,Three Seasons (1999),1999,Drama
2499970,"GR: USD 10,544,143 (USA) (12 December 1999)",10544143,Three to Tango (1999),1999,Comedy
2499854,"GR: USD 7,025,496 (USA)",7025496,Three Wishes (1995),1995,Drama
2500735,"GR: USD 11,373,501 (USA)",11373501,Thumbelina (1994),1994,Animation
2500886,"GR: USD 63,595,658 (USA) (11 November 2012)",63595658,Thunderball (1965),1965,Action
2501343,"GR: USD 365,152 (USA) (28 January 2001)",365152,Tian yu (1998),1998,Drama
2502334,"GR: USD 139,692 (USA) (5 June 2013)",139692,Tigerland (2000),2000,Drama
1672580,"GR: USD 3,478,370 (USA) (3 August 1997)",3478370,'Til There Was You (1997),1997,Comedy
2503087,"GR: USD 35,955,861 (USA) (17 January 1982)",35955861,Time Bandits (1981),1981,Adventure
2503584,"GR: USD 44,327,925 (USA) (11 December 1994)",44327925,Timecop (1994),1994,Action
2503810,"GR: USD 53,854,588 (USA) (24 November 1996)",53854588,Tin Cup (1996),1996,Comedy
2504449,"GR: USD 22,751,979 (USA) (3 September 2000)",22751979,Titan A.E. (2000),2000,Action
2504469,"GR: USD 658,672,302 (USA) (10 June 2012)",658672302,Titanic (1997),1997,Drama
2504794,"GR: USD 1,921,350 (USA) (21 May 2000)",1921350,Titus (1999),1999,Drama
2505110,"GR: USD 21,284,514 (USA)",21284514,To Die For (1995),1995,Comedy
2505183,"GR: USD 4,137,645 (USA) (15 December 1996)",4137645,To Gillian on Her 37th Birthday (1996),1996,Drama
2505595,"GR: USD 32,923,280 (USA) (15 October 1995)",32923280,"To Wong Foo Thanks for Everything, Julie Newmar (1995)",1995,Comedy
2506826,"GR: USD 8,264,530 (USA) (9 July 2000)",8264530,Todo sobre mi madre (1999),1999,Drama
2507620,"GR: USD 538,534 (USA)",538534,Tom & Viv (1994),1994,Biography
2507690,"GR: USD 37,600,000 (USA)",37600000,Tom Jones (1963),1963,Adventure
2508020,"GR: USD 56,505,065 (USA) (1994)",56505065,Tombstone (1993),1993,Action
2508265,"GR: USD 125,332,007 (USA) (7 June 1998)",125332007,Tomorrow Never Dies (1997),1997,Action
2509455,"GR: USD 179,767,866 (USA) (17 February 2013)",179767866,Top Gun (1986),1986,Action
2509481,"GR: USD 1,782,000 (USA)",1782000,Top Hat (1935),1935,Comedy
2509799,"GR: USD 6,201,757 (USA) (21 May 2000)",6201757,Topsy-Turvy (1999),1999,Biography
2510661,"GR: USD 339,889 (USA)",339889,Total Eclipse (1995),1995,Biography
2510683,"GR: USD 8,038,759 (USA) (16 September 1990)",8038759,Total Recall (1990),1990,Action
2511051,"GR: USD 408,097 (USA) (16 March 1997)",408097,Touch (1997),1997,Comedy
2511131,"GR: USD 2,237,659 (USA) (3 January 1999) (re-issue)",2237659,Touch of Evil (1958),1958,Crime
2511307,"GR: USD 20,961,747 (USA) (12 December 1986)",20961747,Tough Guys (1986),1986,Comedy
2512048,"GR: USD 30,144,903 (USA) (25 October 2009)",30144903,Toy Story (1995),1995,Adventure
2512050,"GR: USD 245,852,179 (USA) (20 July 2000)",245852179,Toy Story 2 (1999),1999,Adventure
2512542,"GR: USD 88,621,914 (USA) (16 October 1983)",88621914,Trading Places (1983),1983,Comedy
2513082,"GR: USD 154,790 (USA) (28 November 1999)",154790,Train de vie (1998),1998,Comedy
2513237,"GR: USD 16,501,785 (USA) (15 December 1996)",16501785,Trainspotting (1996),1996,Crime
2513519,"GR: USD 9,623 (USA) (30 April 2000)",9623,Trans (1998),1998,Crime
2514865,"GR: USD 500,649 (USA) (26 May 1997)",500649,Traveller (1997),1997,Crime
2515489,"GR: USD 673,269 (USA) (15 December 1996)",673269,Trees Lounge (1996),1996,Comedy
2515573,"GR: USD 318,246 (USA) (20 June 1999)",318246,Trekkies (1997),1997,Documentary
2516147,"GR: USD 13,548,764 (USA) (27 July 1997)",13548764,Trial and Error (1997),1997,Comedy
2516358,"GR: USD 2,049,595 (USA) (26 September 1999)",2049595,Trick (1999),1999,Comedy
2517067,"GR: USD 9,016,377 (USA) (19 September 1999)",9016377,Trippin' (1999),1999,Comedy
2517305,"GR: USD 285,618 (USA) (10 September 2000)",285618,Trixie (2000),2000,Comedy
2517391,"GR: USD 1,160,268 (USA) (21 May 2000)",1160268,Trois (2000),2000,Romance
2517414,"GR: USD 1,464,625 (USA)",1464625,Trois couleurs: Blanc (1994),1994,Comedy
2517415,"GR: USD 1,324,974 (USA)",1324974,Trois couleurs: Bleu (1993),1993,Drama
2517416,"GR: USD 4,043,686 (USA)",4043686,Trois couleurs: Rouge (1994),1994,Drama
2390996,"GR: USD 26,918,576 (USA) (12 September 1982)",26918576,TRON (1982),1982,Action
2518391,"GR: USD 16,635,339 (USA) (23 May 1999)",16635339,True Crime (1999),1999,Crime
2518451,"GR: USD 146,261,000 (USA)",146261000,True Lies (1994),1994,Action
2518541,"GR: USD 12,281,500 (USA)",12281500,True Romance (1993),1993,Crime
2518736,"GR: USD 356,122 (USA)",356122,Trust (1990),1990,Comedy
2518905,"GR: USD 54,154 (USA) (11 May 1997)",54154,"Truth or Consequences, N.M. (1997)",1997,Action
2520062,"GR: USD 152,322 (USA)",152322,Tui shou (1992),1992,Comedy
2520326,"GR: USD 1,281,176 (USA) (16 January 2000)",1281176,Tumbleweeds (1999),1999,Comedy
2520706,"GR: USD 8,109,349 (USA) (18 May 1997)",8109349,Turbo: A Power Rangers Movie (1997),1997,Action
2520712,"GR: USD 11,466,088 (USA) (16 March 1997)",11466088,Turbulence (1997),1997,Action
2520896,"GR: USD 1,244,676 (USA) (1 October 2000)",1244676,Turn It Up (2000),2000,Action
2521170,"GR: USD 2,156,772 (USA) (28 September 1985)",2156772,Turtle Diary (1985),1985,Comedy
2521652,"GR: USD 56,882,000 (USA)",56882000,Twelve Monkeys (1995),1995,Mystery
2521851,"GR: USD 15,030,732 (USA) (3 May 1998)",15030732,Twilight (1998),1998,Crime
2521986,"GR: USD 985,341 (USA) (21 November 1999)",985341,Twin Falls Idaho (1999),1999,Drama
2522004,"GR: USD 4,160,851 (USA)",4160851,Twin Peaks: Fire Walk with Me (1992),1992,Mystery
2522027,"GR: USD 74,188 (USA) (1 June 1997)",74188,Twin Town (1997),1997,Comedy
2522318,"GR: USD 241,721,524 (USA) (27 October 1996)",241721524,Twister (1996),1996,Action
2522447,"GR: USD 26,282 (USA) (7 December 1995)",26282,Two Bits (1995),1995,Drama
2522618,"GR: USD 1,015,055 (USA) (25 December 2000)",1015055,Two Family House (2000),2000,Drama
2522674,"GR: USD 1,950,218 (USA) (31 May 1998)",1950218,Two Girls and a Guy (1997),1997,Comedy
2522957,"GR: USD 592,871 (USA)",592871,Two Much (1995),1995,Comedy
2524414,"GR: USD 6,633,400 (USA) (2 November 1997)",6633400,U Turn (1997),1997,Crime
2524640,"GR: USD 57,823,170 (USA) (26 July 1998)",57823170,U.S. Marshals (1998),1998,Action
2524549,"GR: USD 77,086,030 (USA) (13 August 2000)",77086030,U-571 (2000),2000,Action
2525819,"GR: USD 9,054,736 (USA) (8 March 1998)",9054736,Ulee's Gold (1997),1997,Drama
2529538,"GR: USD 65,352 (USA)",65352,Un �t� inoubliable (1994),1994,Drama
2528406,"GR: USD 1,000,000 (USA)",1000000,Un indien dans la ville (1994),1994,Adventure
2531457,"GR: USD 83,363,139 (USA)",83363139,Under Siege (1992),1992,Action
2531460,"GR: USD 50,024,083 (USA)",50024083,Under Siege 2: Dark Territory (1995),1995,Action
2531488,"GR: USD 258,691 (USA) (22 October 2000)",258691,Under Suspicion (2000),2000,Crime
2531770,"GR: USD 2,297,493 (USA) (2 August 1981)",2297493,Under the Rainbow (1981),1981,Comedy
2532812,"GR: USD 347,808 (USA) (24 September 2000)",347808,Une liaison pornographique (1999),1999,Drama
2533425,"GR: USD 2,780,278 (USA)",2780278,Unforgettable (1996),1996,Mystery
2533451,"GR: USD 74,681,912 (USA) (15 November 1992)",74681912,Unforgiven (1992),1992,Western
2533625,"GR: USD 234,843 (USA) (23 February 1997)",234843,Unhook the Stars (1996),1996,Drama
2533992,"GR: USD 36,168,043 (USA) (4 October 1992)",36168043,Universal Soldier (1992),1992,Action
2533997,"GR: USD 10,431,220 (USA) (26 September 1999)",10431220,Universal Soldier: The Return (1999),1999,Action
2534991,"GR: USD 7,929,241 (USA)",7929241,Unstrung Heroes (1995),1995,Comedy
2536738,"GR: USD 2,875,086 (USA)",2875086,Unzipped (1995),1995,Documentary
2537109,"GR: USD 2,927,319 (USA) (3 September 2000)",2927319,Up at the Villa (2000),2000,Drama
2536827,"GR: USD 51,045,801 (USA) (4 August 1996)",51045801,Up Close & Personal (1996),1996,Drama
2537704,"GR: USD 38,048,637 (USA) (17 January 1999)",38048637,Urban Legend (1998),1998,Horror
2537710,"GR: USD 21,468,807 (USA) (19 November 2000)",21468807,Urban Legends: Final Cut (2000),2000,Horror
2537793,"GR: USD 1,027,119 (USA) (26 November 2000)",1027119,Urbania (2000),2000,Drama
2538575,"GR: USD 2,616,503 (USA)",2616503,Utomlyonnye solntsem (1994),1994,Drama
2540794,"GR: USD 20,241,395 (USA) (7 February 1999)",20241395,Vampires (1998),1998,Action
2541368,"GR: USD 1,746,050 (USA)",1746050,Vanya on 42nd Street (1994),1994,Comedy
2541694,"GR: USD 52,885,587 (USA) (18 April 1999)",52885587,Varsity Blues (1999),1999,Comedy
2542489,"GR: USD 36,429,528 (USA) (1 June 1997)",36429528,Vegas Vacation (1997),1997,Comedy
2542878,"GR: USD 1,053,788 (USA) (20 December 1998)",1053788,Velvet Goldmine (1998),1998,Drama
2544156,"GR: USD 58,546 (USA) (27 September 1992)",58546,Vermont Is for Lovers (1992),1992,Comedy
2544531,"GR: USD 15,000,000 (USA) (January 1998)",15000000,Vertigo (1958),1958,Mystery
2544594,"GR: USD 9,801,782 (USA) (3 January 1999)",9801782,Very Bad Things (1998),1998,Comedy
2545380,"GR: USD 1,883,811 (USA)",1883811,Vibes (1988),1988,Adventure
2547353,"GR: USD 9,417,567 (USA)",9417567,Village of the Damned (1995),1995,Horror
2547971,"GR: USD 4,743,287 (USA)",4743287,Violets Are Blue... (1986),1986,Drama
2548449,"GR: USD 24,048,000 (USA)",24048000,Virtuosity (1995),1995,Action
2548478,"GR: USD 14,010,690 (USA) (14 March 1999)",14010690,Virus (1999),1999,Action
2550559,"GR: USD 47,474,112 (USA) (3 August 1997)",47474112,Volcano (1997),1997,Action
2553800,"GR: USD 43,022,524 (USA) (3 May 1998)",43022524,Wag the Dog (1997),1997,Comedy
2554203,"GR: USD 2,892,582 (USA) (20 July 1997)",2892582,Waiting for Guffman (1996),1996,Comedy
2554361,"GR: USD 67,052,156 (USA)",67052156,Waiting to Exhale (1995),1995,Comedy
2554662,"GR: USD 24,788,807 (USA) (20 June 1999)",24788807,Waking Ned (1998),1998,Comedy
2554699,"GR: USD 327,418 (USA) (9 April 2000)",327418,Waking the Dead (2000),2000,Drama
2555100,"GR: USD 1,277,257 (USA) (29 September 1996)",1277257,Walking and Talking (1996),1996,Comedy
2556792,"GR: USD 6,448,817 (USA) (8 June 1997)",6448817,Warriors of Virtue (1997),1997,Action
2557229,"GR: USD 1,710,693 (USA) (11 January 1998)",1710693,Washington Square (1997),1997,Drama
2558138,"GR: USD 88,246,220 (USA)",88246220,Waterworld (1995),1995,Action
2558441,"GR: USD 121,697,350 (USA)",121697350,Wayne's World (1992),1992,Comedy
2558443,"GR: USD 47,965,900 (USA)",47965900,Wayne's World 2 (1993),1993,Comedy
2559855,"GR: USD 30,218,387 (USA)",30218387,Weekend at Bernie's (1989),1989,Comedy
2560564,"GR: USD 339,648 (USA) (25 January 1998)",339648,Welcome to Sarajevo (1997),1997,Drama
2560616,"GR: USD 4,429,002 (USA) (15 September 1996)",4429002,Welcome to the Dollhouse (1995),1995,Comedy
2560598,"GR: USD 35,471 (USA) (22 November 1998)",35471,Welcome to Woop Woop (1997),1997,Adventure
2561165,"GR: USD 15,970 (USA) (8 October 2000)",15970,Went to Coney Island on a Mission from God... Be Back by Five (1998),1998,Drama
2559217,"GR: USD 9,315,576 (USA)",9315576,We're Back! A Dinosaur's Story (1993),1993,Adventure
2561419,"GR: USD 343,229 (USA) (24 September 2000)",343229,West Beyrouth (À l'abri les enfants) (1998),1998,Comedy
2562411,"GR: USD 55,350,897 (USA) (27 December 1998)",55350897,What Dreams May Come (1998),1998,Drama
2562503,"GR: USD 327,482 (USA)",327482,What Happened Was... (1994),1994,Comedy
2562822,"GR: USD 155,370,362 (USA) (1 January 2001)",155370362,What Lies Beneath (2000),2000,Drama
2562929,"GR: USD 6,291,602 (USA) (26 March 2000)",6291602,What Planet Are You From? (2000),2000,Comedy
2563697,"GR: USD 307,037 (USA) (18 October 1998)",307037,Whatever (1998),1998,Drama
2563736,"GR: USD 8,735,529 (USA) (4 June 2000)",8735529,Whatever It Takes (2000),2000,Comedy
2563410,"GR: USD 9,170,214 (USA)",9170214,What's Eating Gilbert Grape (1993),1993,Drama
2564953,"GR: USD 50,021,959 (USA)",50021959,When a Man Loves a Woman (1994),1994,Drama
2564194,"GR: USD 92,823,546 (USA) (1990)",92823546,When Harry Met Sally... (1989),1989,Comedy
2564828,"GR: USD 2,666,118 (USA) (8 June 1997)",2666118,When We Were Kings (1996),1996,Documentary
2565851,"GR: USD 33,771,174 (USA) (3 September 2000)",33771174,Where the Heart Is (2000),2000,Comedy
2565873,"GR: USD 5,658,940 (USA) (21 May 2000)",5658940,Where the Money Is (2000),2000,Comedy
