movieid,title,year,genres,Currency,Budget,Gross_Revenue,Additional_Data,Copyright
1970159,Go (1999),1999,"Comedy, Crime, Thriller",USD,"6,500,000.00","16,842,303.00","19,385 (Germany) (18 July 1999) (opening week) | 28,909 (Netherlands) (31 December 2000) | 28,342 (Netherlands) (31 December 1999) | 14,371 (Spain) (10 July 2003)",
2499970,Three to Tango (1999),1999,"Comedy, Romance",USD,"20,000,000.00","10,544,143.00","103,382 (Netherlands) (31 December 2000)",
1969753,Gloria (1999),1999,"Crime, Drama, Thriller",USD,"30,000,000.00","4,155,234.00",,
1967379,"Girl, Interrupted (1999)",1999,"Biography, Drama",USD,"40,000,000.00","28,871,190.00",,
1970505,Goat on Fire and Smiling Fish (1999),1999,"Comedy, Romance",USD,"40,000.00","277,233.00",,
2412918,The Big Tease (1999),1999,Comedy,USD,"4,000,000.00","185,577.00",,© 1999 Warner Bros. (on print)
2485257,The Thomas Crown Affair (1999),1999,"Crime, Romance, Thriller",USD,"48,000,000.00","69,304,264.00","1,429,509 (UK) (1 January 2000) | 102,475 (Austria) (1 January 2000) | 298,220 (Belgium) (1 January 2000) | 22,775 (Bulgaria) (1 January 2000) | 42,703 (Denmark) (1 January 2002) | 747,929 (France) (1 January 2000) | 663,118 (Germany) (1 January 2001) | 126,191 (Hungary) (1 January 2000) | 307,298 (Italy) (1 January 2000) | 158,016 (Netherlands) (1 January 2000) | 36,352 (Poland) (1 January 2000) | 36,404 (Romania) (1 January 2000) | 1,375,609 (Spain) (1 January 2001) | 34,817 (Sweden) (1 January 2000) | 27,336 (Sweden) (30 September 1999) | 185,391 (Switzerland) (1 January 2001)",© 1999 Metro-Goldwyn-Mayer Pictures Inc.
2490074,The Virgin Suicides (1999),1999,"Drama, Romance",USD,"6,000,000.00","4,859,475.00","481,357 (France) (15 October 2002) | 291,709 (France) (17 October 2000) | 216,500 (France) (10 October 2000) | 119,995 (France) (3 October 2000) | 54,666 (Germany) | 37,058 (Netherlands) (31 December 2001) | 34,600 (Netherlands) (31 December 2000) | 186,100 (Spain) (15 August 2003)","1999 Virgin Suicides, LLC"
2140530,Love Stinks (1999),1999,Comedy,USD,"4,000,000.00","2,622,075.00",,
2485237,The Thirteenth Floor (1999),1999,"Mystery, Sci-Fi, Thriller",USD,"16,000,000.00","11,802,224.00","119,109 (Spain) (13 July 2001)","Columbia Pictures Industries, Inc."
2411762,The Best Man (1999),1999,"Comedy, Drama",USD,"9,000,000.00","34,074,895.00",,Copyright © 1999 Universal Studios
1892794,Drive Me Crazy (1999),1999,"Comedy, Drama, Romance",USD,"8,000,000.00","17,843,379.00",,
2409764,The Bachelor (1999),1999,"Comedy, Romance",USD,"21,000,000.00","21,731,001.00","42,472 (Netherlands) (31 December 2000)",
2312852,Runaway Bride (1999),1999,"Comedy, Romance",USD,"70,000,000.00","152,149,590.00","4,848,551 (Germany) (31 December 1999) | 4,543,618 (Germany) (7 November 1999) | 408,856 (Netherlands) (31 December 2000) | 406,286 (Netherlands) (31 December 1999) | 458,393 (Sweden) (30 December 1999) | 413,566 (Sweden) (28 October 1999) | 304,548 (Sweden) (30 September 1999)",
2051069,Jesus' Son (1999),1999,Drama,USD,"2,500,000.00","1,282,084.00",,
1767110,Beyond the Mat (1999),1999,"Biography, Documentary, Sport",USD,"500,000.00","2,047,570.00",104 (Netherlands) (31 December 2001),Copyright ©1999 Universal Studios All Rights Reserved (on print)
2493900,The Wood (1999),1999,"Comedy, Drama, Romance",USD,"6,000,000.00","25,047,631.00",,
2494140,The World Is Not Enough (1999),1999,"Action, Adventure, Crime, Thriller",USD,"135,000,000.00","126,930,660.00","3,495,815 (France) (18 January 2000) | 3,411,614 (France) (11 January 2000) | 754,867 (France) (11 January 2000) | 3,259,038 (France) (4 January 2000) | 2,894,192 (France) (28 December 1999) | 2,417,394 (France) (21 December 1999) | 1,908,723 (France) (14 December 1999) | 1,260,169 (France) (7 December 1999) (opening week) | 279,164 (France) (7 December 1999) (opening week) | 44,629 (France) (1 December 1999) (opening day) | 3,656,844 (Germany) | 1,055,387 (Netherlands) (31 December 2000) | 613,813 (Netherlands) (31 December 1999) | 419,379 (Sweden) (30 December 1999)",© 1999 Danjaq LLC and United Artists Corporation
2409105,The Astronaut's Wife (1999),1999,"Drama, Sci-Fi, Thriller",USD,"75,000,000.00","10,654,581.00","44,142 (Netherlands) (31 December 2000) | 43,973 (Netherlands) (31 December 1999) | 268,392 (Spain)",
2413799,The Blair Witch Project (1999),1999,"Horror, Mystery",USD,"60,000.00","140,539,099.00","366,884 (Argentina) (28 December 1999) | 274,020 (Netherlands) (31 December 2000) | 249,528 (Netherlands) (31 December 1999)",© 1999 Haxan Films Inc.
1698972,A Walk on the Moon (1999),1999,"Drama, Romance",USD,"14,000,000.00","4,741,987.00",,"©1998 Blouseman Productions, Inc. (on print)"
1884286,Dogma (1999),1999,"Adventure, Comedy, Fantasy",USD,"10,000,000.00","30,651,422.00","6,008,935 (USA) | 585,654 (UK) | 168,433 (France) (31 December 2000) | 140,373 (France) (1 February 2000) | 316,775 (Germany) | 44,206 (Netherlands) (31 December 2001) | 43,968 (Netherlands) (31 December 2000) | 435,899 (Spain)","Copyright ©1999 STK, LLC All rights reserved (on print)"
2499488,Three Kings (1999),1999,"Action, Adventure, Comedy, Drama, War",USD,"48,000,000.00","60,652,036.00","854,293 (Germany) (31 December 2000) | 763,294 (Germany) | 120,391 (Netherlands) (31 December 2000)",© 1999 Village Roadshow Films (BVI) Limited - - All Other Territories
2191428,Music of the Heart (1999),1999,"Drama, Music",USD,"27,000,000.00","14,849,583.00","9,913 (Netherlands) (31 December 2001) | 9,795 (Netherlands) (31 December 2000)",
2483957,The Talented Mr. Ripley (1999),1999,"Crime, Drama, Thriller",USD,"40,000,000.00","81,292,135.00","15,379,358 (USA) | 1,553,297 (UK) | 170,364 (Netherlands) (31 December 2001) | 170,146 (Netherlands) (31 December 2000) | 606,402 (Spain) (31 December 2000)","Paramount Pictures Corporation and Miramax Film Corp., 1999 (on print)"
2154663,Man on the Moon (1999),1999,"Biography, Comedy, Drama",USD,"52,000,000.00","34,580,635.00","14,458 (Netherlands) (31 December 2001) | 14,341 (Netherlands) (31 December 2000)",Copyright © 1999 Universal Studios (on print)
2512050,Toy Story 2 (1999),1999,"Adventure, Animation, Comedy, Family, Fantasy",USD,"90,000,000.00","245,852,179.00","9,976,606 (UK) (31 December 2000) | 450,464 (Denmark) | 2,948,160 (Germany) (31 December 2000) | 983,330 (Italy) (31 December 2000) | 451,121 (Netherlands) (31 December 2000) | 3,042,688 (Spain) (31 December 2000)",
1927003,Eyes Wide Shut (1999),1999,"Drama, Mystery, Thriller",USD,"65,000,000.00","55,637,680.00","818,843 (Germany) (31 December 1999) | 124,722 (Netherlands) (31 December 2000) | 119,512 (Netherlands) (31 December 1999) | 1,429,670 (Spain) (15 December 2002) | 85,499 (Sweden) (30 September 1999)","Warner Bros., 1999 (on print)"
1926866,Eye of the Beholder (1999),1999,"Drama, Mystery, Thriller",USD,"15,000,000.00","16,459,004.00",,
1824605,Clubland (1999),1999,Music,USD,"1,000,000.00","12,598.00",,
2388125,Sweet and Lowdown (1999),1999,"Comedy, Drama, Music",USD,"29,750,000.00","4,196,621.00","20,696 (Netherlands) (31 December 2001) | 20,546 (Netherlands) (31 December 2000) | 382,308 (Spain) (15 April 2003)","Copyright © 1999 Magnolia Productions, Inc, and Sweetland Films, B.V. (on print)"
2169865,Message in a Bottle (1999),1999,"Drama, Romance",USD,"80,000,000.00","52,799,004.00","210,996 (Netherlands) (31 December 1999)",
2384735,Superstar (1999),1999,Comedy,USD,"14,000,000.00","30,628,981.00",,
2172334,Mickey Blue Eyes (1999),1999,"Comedy, Crime, Romance",USD,"40,000,000.00","33,864,342.00","177,834 (Germany) (7 November 1999) (opening week) | 136,746 (Netherlands) (31 December 2000) | 115,322 (Netherlands) (31 December 1999)",
1910848,Election (1999),1999,"Comedy, Drama",USD,"8,000,000.00","14,879,556.00","3,015 (Netherlands) (31 December 2001) | 2,565 (Netherlands) (31 December 2000)","Paramount Pictures Corporation, 1999"
1787525,Breakfast of Champions (1999),1999,Comedy,USD,"12,000,000.00","175,370.00",,
1757485,Bats (1999),1999,"Horror, Sci-Fi, Thriller",USD,"6,500,000.00","10,149,779.00",,
2374584,Stigmata (1999),1999,"Horror, Thriller",USD,"32,000,000.00","50,041,732.00","43,133 (Netherlands) (31 December 2000)",
2570013,Wild Wild West (1999),1999,"Action, Comedy, Sci-Fi, Western",USD,"170,000,000.00","113,745,408.00","259,877 (Netherlands) (31 December 1999) | 27,295 (Sweden) (29 July 1999)",
1785529,Bowfinger (1999),1999,Comedy,USD,"55,000,000.00","66,365,290.00","479,047 (Germany) (7 November 1999) | 164,307 (Netherlands) (31 December 2000) | 65,392 (Netherlands) (31 December 1999)","Universal Studios, 1999 (on print)"
2291903,Ravenous (1999),1999,"Horror, Thriller",USD,"12,000,000.00","2,060,953.00",661 (Netherlands) (31 December 1999),
1677516,200 Cigarettes (1999),1999,"Comedy, Drama, Romance",USD,"6,000,000.00","6,851,636.00",45 (Netherlands) (31 December 2001) | 26 (Netherlands) (31 December 2000),
2571296,Wing Commander (1999),1999,"Action, Adventure, Sci-Fi",USD,"30,000,000.00","11,576,087.00",,Copyright MCMXCVIII by Wing Commander Productions
2282360,Pushing Tin (1999),1999,"Comedy, Drama, Romance",USD,"38,000,000.00","8,406,264.00",,
2382368,Summer of Sam (1999),1999,"Crime, Drama, Romance, Thriller",USD,"22,000,000.00","19,283,782.00","1,309 (Netherlands) (31 December 2001) | 1,252 (Netherlands) (31 December 2000)",(1999) Touchstone Pictures
2375093,Stir of Echoes (1999),1999,"Horror, Mystery, Thriller",USD,"12,000,000.00","21,133,087.00","103,914 (Netherlands) (31 December 2001) | 103,800 (Netherlands) (31 December 2000)","Artisan Pictures, Inc., 1999"
2381332,Sugar Town (1999),1999,"Comedy, Music",USD,"250,000.00","177,840.00",,
2290489,Random Hearts (1999),1999,"Drama, Mystery, Romance",USD,"64,000,000.00","31,054,924.00","517,532 (Germany) | 49,108 (Netherlands) (31 December 2000) | 46,890 (Netherlands) (31 December 1999)",© 1999 Global Entertainment Productions GmbH & Co. Medien KG
1915498,End of Days (1999),1999,"Action, Horror, Thriller",USD,"83,000,000.00","66,862,068.00","1,250,275 (France) (18 January 2000) | 1,201,503 (France) (11 January 2000) | 1,091,384 (France) (4 January 2000) | 814,315 (France) (28 December 1999) | 511,835 (France) (21 December 1999) | 327,337 (Netherlands) (31 December 2000) | 194,208 (Netherlands) (31 December 1999)",
2379184,Stuart Little (1999),1999,"Adventure, Animation, Comedy, Family, Fantasy",USD,"133,000,000.00","140,015,224.00","225,546 (Denmark) | 393,375 (Netherlands) (31 December 2001) | 393,157 (Netherlands) (31 December 2000)",
1786124,Boys Don't Cry (1999),1999,"Biography, Drama",USD,"2,000,000.00","11,533,945.00","17,257 (Netherlands) (31 December 2001) | 16,811 (Netherlands) (31 December 2000)",©1999 Copyright Twentieth Century Fox Film Corporation. All Rights Reserved. (on print)
1673848,10 Things I Hate About You (1999),1999,"Comedy, Drama, Romance",USD,"16,000,000.00","38,176,108.00","519,175 (Germany) (7 November 1999) | 146,938 (Netherlands) (31 December 1999)",
1900319,Edtv (1999),1999,Comedy,USD,"80,000,000.00","22,362,500.00","37,007 (Netherlands) (31 December 1999) | 169,384 (Spain) (30 June 2001) | 17,100 (Sweden) (26 August 1999)","Universal Studios, 1999 (on print)"
1946463,Forces of Nature (1999),1999,"Comedy, Romance",USD,"75,000,000.00","52,878,756.00","1,009,983 (Germany) (13 June 1999) | 957,815 (Germany) (6 June 1999) | 865,447 (Germany) (30 May 1999) | 209,232 (Germany) (9 May 1999) (opening week) | 70,845 (Netherlands) (31 December 1999) | 600,454 (Spain) (30 June 2001) | 156,259 (Switzerland)",
2180698,Molly (1999),1999,"Comedy, Drama, Romance",USD,"21,000,000.00","15,593.00",,
2548478,Virus (1999),1999,"Action, Horror, Sci-Fi, Thriller",USD,"75,000,000.00","14,010,690.00","237,071 (Germany) (6 June 1999) | 181,631 (Germany) (30 May 1999) | 31,168 (Netherlands) (31 December 1999)","Copyright © 1998 Universal City Studios, Inc."
1893210,Drop Dead Gorgeous (1999),1999,Comedy,USD,"10,000,000.00","10,561,238.00","9,372 (Netherlands) (31 December 2000)",
2404844,The 24 Hour Woman (1999),1999,Comedy,USD,"2,500,000.00","109,148.00",,
2516358,Trick (1999),1999,"Comedy, Music, Romance",USD,"450,000.00","2,049,595.00",,
1945579,For Love of the Game (1999),1999,"Drama, Romance, Sport",USD,"80,000,000.00","35,168,395.00","69,689 (Germany) | 5,098 (Netherlands) (31 December 2000)",
1944862,Foolish (1999),1999,"Comedy, Drama",USD,"2,000,000.00","6,026,908.00",,
2404464,The 13th Warrior (1999),1999,"Action, Adventure, Fantasy, Horror, Mystery, Thriller",USD,"85,000,000.00","32,694,788.00","1,095,392 (France) (29 September 1999) | 1,060,946 (France) (21 September 1999) | 1,001,363 (France) (14 September 1999) | 915,289 (France) (7 September 1999) | 747,034 (France) (31 August 1999) | 496,127 (France) (24 August 1999) | 704,680 (Germany) (31 December 1999) | 62,487 (Netherlands) (31 December 1999)",Copyright ©MCMXCIX Touchstone Pictures All Rights Reserved (on print)
2520326,Tumbleweeds (1999),1999,"Comedy, Drama",USD,"312,000.00","1,281,176.00",,"ALH Entertainment Inc., 1999"
2150211,Magnolia (1999),1999,Drama,USD,"37,000,000.00","22,450,975.00","92,738 (Netherlands) (31 December 2001) | 88,743 (Netherlands) (31 December 2000)","New Line Productions, Inc."
2521986,Twin Falls Idaho (1999),1999,Drama,USD,"500,000.00","985,341.00",,"Twin Falls Productions, LLC, 1998 (on print)"
1765082,Best Laid Plans (1999),1999,"Crime, Drama, Thriller",USD,"7,000,000.00","25,651.00",,
1789910,Brokedown Palace (1999),1999,"Drama, Mystery, Thriller",USD,"25,000,000.00","10,114,315.00",,
1789259,Bringing Out the Dead (1999),1999,"Drama, Thriller",USD,"32,000,000.00","16,640,210.00","81,749 (Germany) | 15,115 (Netherlands) (31 December 2001) | 15,015 (Netherlands) (31 December 2000)","Paramount Pictures Corporation and Touchstone Pictures, 1999 (on print)"
1832720,Cookie's Fortune (1999),1999,"Comedy, Drama",USD,"8,500,000.00","10,919,177.00","27,968 (Netherlands) (31 December 2000) | 26,148 (Netherlands) (31 December 1999)","Kudzu Productions, 1998 (on print)"
1942058,Flawless (1999),1999,"Comedy, Crime, Drama",USD,"15,000,000.00","4,485,485.00","16,764 (Netherlands) (31 December 2001) | 16,620 (Netherlands) (31 December 2000)",
2371778,Star Wars: Episode I - The Phantom Menace (1999),1999,"Action, Adventure, Fantasy, Sci-Fi",USD,"115,000,000.00","43,456,382.00","84,732,943 (USA) | 11,996,907 (UK) | 219,575 (Finland) (19 August 1999) | 7,215,713 (France) (18 January 2000) | 1,467,363 (France) (4 January 2000) | 7,200,132 (France) (4 January 2000) | 1,449,070 (France) (21 December 1999) | 7,111,699 (France) (21 December 1999) | 1,440,481 (France) (14 December 1999) | 7,063,449 (France) (14 December 1999) | 1,428,602 (France) (7 December 1999) | 7,002,077 (France) (7 December 1999) | 1,410,284 (France) (30 November 1999) | 6,904,696 (France) (30 November 1999) | 1,377,735 (France) (23 November 1999) | 6,739,614 (France) (23 November 1999) | 6,478,629 (France) (16 November 1999) | 5,918,722 (France) (9 November 1999) | 1,033,363 (France) (2 November 1999) | 4,966,885 (France) (2 November 1999) | 3,767,420 (France) (26 October 1999) | 787,983 (France) (26 October 1999) | 2,257,203 (France) (19 October 1999) | 470,141 (France) (19 October 1999) (opening week) | 91,222 (France) (13 October 1999) (opening day) | 7,959,887 (Germany) (31 December 1999) | 8,067,000 (Germany) | 981,983 (Netherlands) (31 December 2000) | 964,348 (Netherlands) (31 December 1999) | 6,086,263 (Spain) (31 December 2000) | 6,013,589 (Spain) (31 December 1999) | 807,362 (Sweden) (30 December 1999) | 798,109 (Sweden) (25 November 1999) | 759,481 (Sweden) (28 October 1999) | 672,216 (Sweden) (30 September 1999) | 256,221 (Sweden) (26 August 1999) | 179,951 (Sweden) (22 August 1999) | 55,250 (Sweden) (19 August 1999) (c. 100 screens)",Lucasfilm Ltd.
1894453,Dudley Do-Right (1999),1999,"Comedy, Family, Romance",USD,"70,000,000.00","9,694,105.00",,Copyright © 1999 Universal Studios All Rights Reserved. (on print)
2397781,Teaching Mrs. Tingle (1999),1999,"Comedy, Thriller",USD,"13,000,000.00","8,946,237.00","147,893 (Germany) (31 May 2000) | 26,165 (Netherlands) (31 December 2000)",
2533997,Universal Soldier: The Return (1999),1999,"Action, Sci-Fi",USD,"24,000,000.00","10,431,220.00","89,377 (France) (20 July 1999) | 160,610 (Germany) (2000) | 252,566 (Spain) (1999)",
2397663,Tea with Mussolini (1999),1999,"Comedy, Drama, War",USD,"12,000,000.00","14,348,123.00","37,953 (Netherlands) (31 December 2000) | 31,189 (Netherlands) (31 December 1999)",
1936800,Fight Club (1999),1999,Drama,USD,"63,000,000.00","37,030,102.00","1,019,387 (France) (18 January 2000) | 1,038,108 (Germany) (31 August 2000) | 157,110 (Netherlands) (31 December 2000) | 123,038 (Netherlands) (31 December 1999) | 158,537 (Netherlands) | 744,620 (Spain) | 55,145 (Sweden) (30 December 1999)","Twentieth Century Fox Film Corporation, Monarchy Enterprises B.V. and Regency Entertainment (USA), Inc."
1682922,8MM (1999),1999,"Crime, Mystery, Thriller",USD,"40,000,000.00","36,283,504.00","787,000 (Germany) (9 May 1999) | 733,351 (Germany) (2 May 1999) | 666,842 (Germany) (25 April 1999) | 124,555 (Netherlands) (31 December 1999)",Global Entertainment Productions GmbH & Co. Medien KG
1762174,Being John Malkovich (1999),1999,"Comedy, Drama, Fantasy, Sci-Fi",USD,"13,000,000.00","22,858,926.00","717,200 (France) (31 December 2000) | 606,678 (France) (25 January 2000) | 564,346 (France) (18 January 2000) | 509,269 (France) (11 January 2000) | 434,071 (France) (4 January 2000) | 423,925 (Germany) (31 December 2000) | 383,808 (Germany) (31 August 2000) | 88,569 (Netherlands) (31 December 2001) | 85,245 (Netherlands) (31 December 2000) | 79,642 (Spain) (8 December 2002)","PolyGram Holding, Inc., 1999"
2541694,Varsity Blues (1999),1999,"Comedy, Drama, Romance, Sport",USD,"16,000,000.00","52,885,587.00","5,545 (Netherlands) (31 December 1999) | 253,409 (Portugal) (20 January 1998) | 14,772 (Spain) (13 July 2001)",
2396330,Tarzan (1999),1999,"Adventure, Animation, Drama, Family, Romance",USD,"130,000,000.00","171,085,177.00","5,656,030 (Germany) (31 December 2000) | 874,116 (Netherlands) (31 December 2000) | 511,308 (Netherlands) (31 December 1999) | 827,688 (Sweden) (30 December 1999) | 331,155 (Sweden) (25 November 1999) | 202,824 (Sweden) (14 November 1999)",
