movieid,title,year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue
2131031,Little Odessa (1994),1994,"Crime, Drama",USD,"2,300,000.00","4,848,075.57","1,095,885.00","2,309,971.00"
2489145,The Usual Suspects (1995),1995,"Crime, Mystery, Thriller",USD,"6,000,000.00","12,314,657.89","1,120,000.00","2,298,736.14"
2520896,Turn It Up (2000),2000,"Action, Crime, Drama, Music",USD,"9,000,000.00","16,440,094.85","1,244,676.00","2,273,621.28"
2311879,Ruby in Paradise (1993),1993,"Drama, Romance",USD,"800,000.00","1,731,816.91","1,001,437.00","2,167,881.91"
1677631,2001: A Space Odyssey (1968),1968,"Adventure, Mystery, Sci-Fi",USD,"10,500,000.00","94,973,371.77","239,621.00","2,167,391.84"
1778411,Blood and Wine (1996),1996,"Crime, Drama, Thriller",USD,"22,000,000.00","44,052,434.72","1,075,288.00","2,153,138.84"
2517391,Trois (2000),2000,"Romance, Thriller",USD,"200,000.00","365,335.44","1,160,268.00","2,119,435.11"
1750728,Bad Moon (1996),1996,Horror,USD,"7,000,000.00","14,016,683.78","1,055,525.00","2,113,565.73"
1856595,Dead Man (1995),1995,"Drama, Fantasy, Western",USD,"9,000,000.00","18,471,986.83","1,025,488.00","2,104,755.65"
1784877,Bottle Rocket (1996),1996,"Comedy, Crime",USD,"7,000,000.00","14,016,683.78","1,040,879.00","2,084,238.83"
2134058,Lolita (1997),1997,"Drama, Romance",USD,"58,000,000.00","112,428,109.38","1,060,056.00","2,054,829.17"
1978263,Groove (2000),2000,"Drama, Music",USD,"500,000.00","913,338.60","1,114,943.00","2,036,640.96"
2486285,The Toxic Avenger Part II (1989),1989,"Action, Adventure, Comedy, Horror, Sci-Fi",USD,"2,300,000.00","5,862,204.07","792,966.00","2,021,099.35"
2468209,The Poseidon Adventure (1972),1972,"Action, Adventure",USD,"5,000,000.00","37,286,114.07","264,850.00","1,975,045.46"
1731412,Another Day in Paradise (1998),1998,"Crime, Drama, Thriller",USD,"4,500,000.00","8,577,060.53","1,025,234.00","1,954,109.79"
1965850,Giant (1956),1956,"Drama, Romance, Western",USD,"5,400,000.00","61,797,564.44","169,928.00","1,944,654.91"
1819155,Chuck & Buck (2000),2000,"Comedy, Drama",USD,"250,000.00","456,669.30","1,050,600.00","1,919,107.07"
2537793,Urbania (2000),2000,Drama,USD,"225,000.00","411,002.37","1,027,119.00","1,876,214.87"
2353641,Slam (1998),1998,Drama,USD,"1,000,000.00","1,906,013.45","982,214.00","1,872,113.10"
2521986,Twin Falls Idaho (1999),1999,Drama,USD,"500,000.00","937,998.75","985,341.00","1,848,497.24"
1749222,Bacheha-Ye aseman (1997),1997,"Drama, Family",USD,"180,000.00","348,914.82","925,402.00","1,793,813.75"
1772934,Bis ans Ende der Welt (1991),1991,"Drama, Sci-Fi",USD,"23,000,000.00","52,821,881.20","752,856.00","1,729,011.75"
1995178,Henry: Portrait of a Serial Killer (1986),1986,"Biography, Crime, Drama, Horror, Thriller",USD,"111,000.00","311,751.27","609,939.00","1,713,056.37"
2349269,Simpatico (1999),1999,"Comedy, Crime, Drama",USD,"10,000,000.00","18,759,974.91","902,144.00","1,692,419.88"
2210139,Night of the Creeps (1986),1986,"Comedy, Horror, Sci-Fi, Thriller",USD,"5,000,000.00","14,042,849.90","591,366.00","1,660,892.79"
1900069,Edge of Seventeen (1998),1998,"Comedy, Drama, Romance",USD,"700,000.00","1,334,209.42","870,751.00","1,659,663.12"
2494890,The Yards (2000),2000,"Crime, Drama, Romance, Thriller",USD,"20,000,000.00","36,533,544.12","882,710.00","1,612,426.24"
2113512,Le mépris (1963),1963,Drama,USD,"900,000.00","9,074,483.33","153,141.00","1,544,083.84"
1730566,Anna Karenina (1997),1997,"Drama, Romance",USD,"35,000,000.00","67,844,548.77","791,830.00","1,534,895.69"
1740811,Assault on Precinct 13 (1976),1976,"Action, Thriller",USD,"150,000.00","829,012.03","273,623.00","1,512,245.06"
1976610,Grease (1978),1978,"Musical, Romance",USD,"6,000,000.00","29,626,538.88","305,260.00","1,507,299.54"
2573045,Without Limits (1998),1998,"Biography, Drama, Sport",USD,"25,000,000.00","47,650,336.26","777,423.00","1,481,778.69"
2168361,Men with Guns (1997/II),1997,Drama,USD,"2,500,000.00","4,846,039.20","742,032.00","1,438,366.46"
1792281,Budbringeren (1997),1997,"Comedy, Thriller",USD,"2,100,000.00","4,070,672.93","725,667.00","1,406,644.29"
2266555,Poison (1991),1991,"Drama, Horror, Sci-Fi",USD,"250,000.00","574,150.88","609,524.00","1,399,834.97"
2064709,Karakter (1997),1997,"Crime, Drama, Mystery",USD,"4,500,000.00","8,722,870.56","713,413.00","1,382,890.94"
2515489,Trees Lounge (1996),1996,"Comedy, Drama",USD,"1,300,000.00","2,603,098.42","673,269.00","1,348,142.67"
2261350,Pink Flamingos (1972),1972,"Comedy, Crime, Horror",USD,"10,000.00","74,572.23","180,483.00","1,345,901.95"
1838568,Cronos (1993),1993,"Horror, Mystery",USD,"2,000,000.00","4,329,542.27","621,392.00","1,345,171.46"
2372012,Stardust Memories (1980),1980,"Comedy, Drama",USD,"10,000,000.00","39,982,805.09","326,779.00","1,306,554.11"
1975181,Grace of My Heart (1996),1996,"Comedy, Drama, Music",USD,"5,000,000.00","10,011,916.98","617,632.00","1,236,736.06"
2377049,Strangeland (1998),1998,"Horror, Thriller",USD,"1,100,000.00","2,096,614.80","631,221.00","1,203,115.72"
2443071,The House of Yes (1997),1997,"Comedy, Drama",USD,"1,500,000.00","2,907,623.52","617,403.00","1,196,783.66"
2302526,Ride with the Devil (1999/I),1999,"Drama, Romance, War, Western",USD,"35,000,000.00","65,659,912.17","630,779.00","1,183,339.82"
1979883,Guinevere (1999),1999,"Drama, Romance",USD,"2,600,000.00","4,877,593.48","614,202.00","1,152,241.41"
2307534,Roger & Me (1989),1989,Documentary,USD,"160,000.00","407,805.50","445,328.00","1,135,045.05"
2236640,Orgazmo (1997),1997,Comedy,USD,"1,000,000.00","1,938,415.68","582,024.00","1,128,204.45"
1720040,Amadeus (1984),1984,"Biography, Drama, Music",USD,"18,000,000.00","54,521,859.04","366,401.00","1,109,825.76"
1933830,Federal Hill (1994),1994,"Crime, Drama",USD,"80,000.00","168,628.72","518,663.00","1,093,268.44"
2497303,Things to Do in Denver When You're Dead (1995),1995,"Crime, Drama",USD,"7,000,000.00","14,367,100.87","529,766.00","1,087,314.51"
2469496,The Producers (1967),1967,Comedy,USD,"941,000.00","8,766,765.82","111,866.00","1,042,192.38"
2273174,Prefontaine (1997),1997,"Biography, Drama, Romance, Sport",USD,"8,000,000.00","15,507,325.43","532,190.00","1,031,605.44"
2257905,Phantasm III: Lord of the Dead (1994),1994,"Action, Horror, Sci-Fi",USD,"2,500,000.00","5,269,647.35","487,339.00","1,027,241.87"
1677346,20 Dates (1998),1998,"Biography, Comedy, Romance",USD,"60,000.00","114,360.81","536,767.00","1,023,085.12"
2438279,The Grass Harp (1995),1995,"Comedy, Drama",USD,"8,000,000.00","16,419,543.85","493,007.00","1,011,868.76"
2156231,Manny & Lo (1996),1996,"Comedy, Drama",USD,"500,000.00","1,001,191.70","502,313.00","1,005,823.21"
1729818,Animal House (1978),1978,"Comedy, Romance",USD,"3,000,000.00","14,813,269.44","201,747.00","996,177.56"
2425160,The Decline of Western Civilization Part II: The Metal Years (1988),1988,"Documentary, Music",USD,"500,000.00","1,330,465.45","373,743.00","994,504.29"
1751059,Badkonake sefid (1995),1995,"Drama, Family",USD,"150,000.00","307,866.45","474,047.00","972,954.44"
2249442,Party Girl (1995),1995,Comedy,USD,"150,000.00","307,866.45","472,370.00","969,512.49"
1828716,Commandments (1997),1997,"Comedy, Drama, Romance",USD,"5,000,000.00","9,692,078.40","488,419.00","946,759.05"
2199218,Nadja (1994),1994,"Drama, Horror",USD,"1,000,000.00","2,107,858.94","446,934.00","942,073.83"
1781303,Body Snatchers (1993),1993,"Horror, Mystery, Sci-Fi, Thriller",USD,"13,000,000.00","28,142,024.73","428,868.00","928,401.07"
2182564,Monsieur Verdoux (1947),1947,"Comedy, Crime, Drama",USD,"2,000,000.00","28,525,364.07","64,636.00","921,882.72"
2071800,Killing Zoe (1993),1993,"Crime, Drama, Thriller",USD,"1,500,000.00","3,247,156.70","418,953.00","906,937.36"
1891649,Dream with the Fishes (1997),1997,"Comedy, Drama",USD,"1,000,000.00","1,938,415.68","464,655.00","900,694.54"
2461007,The Myth of Fingerprints (1997),1997,"Comedy, Drama",USD,"2,000,000.00","3,876,831.36","458,815.00","889,374.19"
2518736,Trust (1990),1990,"Comedy, Drama",USD,"700,000.00","1,705,687.44","356,122.00","867,761.18"
2056719,Jude (1996),1996,"Drama, Romance",USD,"7,000,000.00","14,016,683.78","405,144.00","811,253.62"
2124260,Let's Talk About Sex (1998),1998,Drama,USD,"300,000.00","571,804.04","417,827.00","796,383.88"
2388445,Swimming with Sharks (1994),1994,"Comedy, Crime, Drama, Thriller",USD,"700,000.00","1,475,501.26","376,928.00","794,511.06"
2185767,Mother Night (1996),1996,"Drama, Romance, War",USD,"6,000,000.00","12,014,300.38","392,362.00","785,659.15"
1974519,Gospa (1995),1995,Drama,USD,"5,000,000.00","10,262,214.91","381,804.00","783,630.94"
2437383,The Gold Rush (1925),1925,"Adventure, Comedy, Family, Romance, Western",USD,"923,000.00","16,338,617.93","44,014.00","779,120.18"
2452983,The Loss of Sexual Innocence (1999),1999,Drama,USD,"4,000,000.00","7,503,989.96","399,793.00","750,010.66"
2562503,What Happened Was... (1994),1994,"Comedy, Drama, Romance, Thriller",USD,"120,000.00","252,943.07","327,482.00","690,285.86"
2071566,Killer's Kiss (1955),1955,"Crime, Drama, Film-Noir, Thriller",USD,"75,000.00","861,732.70","57,944.00","665,763.20"
1699546,A Woman of Paris: A Drama of Fate (1923),1923,"Drama, Romance",USD,"351,000.00","6,362,395.90","36,358.00","659,042.71"
2560564,Welcome to Sarajevo (1997),1997,"Drama, War",USD,"9,000,000.00","17,445,741.11","339,648.00","658,379.01"
2561419,West Beyrouth (À l'abri les enfants) (1998),1998,"Comedy, Drama, Romance, War",USD,"800,000.00","1,524,810.76","343,229.00","654,199.09"
1713755,Albino Alligator (1996),1996,"Crime, Drama, Thriller",USD,"5,000,000.00","10,011,916.98","326,308.00","653,393.72"
2014847,Hurricane (1997),1997,"Crime, Drama, Romance",USD,"500,000.00","969,207.84","334,041.00","647,510.31"
2357240,Snitch (1998),1998,"Crime, Drama, Thriller",USD,"11,000,000.00","20,966,147.95","332,388.00","633,536.00"
2515573,Trekkies (1997),1997,Documentary,USD,"375,000.00","726,905.88","318,246.00","616,893.04"
1811626,Charade (1963),1963,"Comedy, Mystery, Romance, Thriller",USD,"4,000,000.00","40,331,037.04","59,420.00","599,117.56"
2554699,Waking the Dead (2000),2000,"Drama, Mystery, Romance, Thriller",USD,"8,500,000.00","15,526,756.25","327,418.00","598,087.00"
1951003,Freeway (1996),1996,"Comedy, Crime, Drama, Thriller",USD,"3,000,000.00","6,007,150.19","295,493.00","591,690.28"
2293500,Rebecca (1940),1940,"Drama, Mystery, Thriller",USD,"1,288,000.00","28,182,815.41","26,957.00","589,847.95"
2344403,Shooting Fish (1997),1997,"Comedy, Crime, Romance",USD,"3,000,000.00","5,815,247.04","302,204.00","585,796.97"
1810092,Chairman of the Board (1998),1998,Comedy,USD,"10,000,000.00","19,060,134.50","306,715.00","584,602.92"
2498143,This Is Spinal Tap (1984),1984,"Comedy, Music",USD,"2,500,000.00","7,572,480.42","188,751.00","571,725.30"
1834632,Cotton Mary (1999),1999,Drama,USD,"3,500,000.00","6,565,991.22","299,351.00","561,581.72"
2429253,The End of Violence (1997),1997,"Drama, Thriller",USD,"5,000,000.00","9,692,078.40","283,033.00","548,635.60"
2298460,Repo Man (1984),1984,"Comedy, Crime, Sci-Fi",USD,"1,500,000.00","4,543,488.25","179,891.00","544,888.43"
1786566,Braindead (1992),1992,"Comedy, Horror",USD,"3,000,000.00","6,682,648.49","242,623.00","540,454.74"
1722174,American Pimp (1999),1999,Documentary,USD,"650,000.00","1,219,398.37","287,724.00","539,769.50"
1861112,Dellamorte Dellamore (1994),1994,"Comedy, Horror",USD,"4,000,000.00","8,431,435.77","253,969.00","535,330.83"
1724413,An Awfully Big Adventure (1995),1995,"Comedy, Drama",USD,"4,000,000.00","8,209,771.93","258,195.00","529,930.52"
1970505,Goat on Fire and Smiling Fish (1999),1999,"Comedy, Romance",USD,"40,000.00","75,039.90","277,233.00","520,088.41"
2141461,Love's Labour's Lost (2000),2000,"Comedy, Musical, Romance",USD,"13,000,000.00","23,746,803.68","284,291.00","519,307.89"
1933599,Fear of a Black Hat (1993),1993,"Comedy, Music",USD,"999,999.00","2,164,768.97","238,230.00","515,713.43"
2095288,La leggenda del pianista sull'oceano (1998),1998,"Drama, Music, Romance",USD,"9,000,000.00","17,154,121.05","259,127.00","493,899.55"
2568931,Wide Awake (1998),1998,"Comedy, Drama, Family",USD,"7,000,000.00","13,342,094.15","258,212.00","492,155.55"
2400037,Telling Lies in America (1997),1997,"Drama, Music",USD,"4,000,000.00","7,753,662.72","252,318.00","489,097.17"
2280101,Psycho Beach Party (2000),2000,"Comedy, Horror, Mystery",USD,"1,500,000.00","2,740,015.81","265,107.00","484,264.91"
2531488,Under Suspicion (2000),2000,"Crime, Drama, Thriller",USD,"25,000,000.00","45,666,930.15","258,691.00","472,544.95"
2423072,The Cruise (1998),1998,Documentary,USD,"139,064.00","265,057.85","238,434.00","454,458.41"
2375749,Stop Making Sense (1984),1984,"Documentary, Music",USD,"1,200,000.00","3,634,790.60","148,443.00","449,632.68"
2232299,One Man's Hero (1999),1999,"Action, Drama, History, Romance, War, Western",USD,"11,350,000.00","21,292,571.52","229,311.00","430,186.86"
2140922,Love and Other Catastrophes (1996),1996,"Comedy, Romance",USD,"250,000.00","500,595.85","212,285.00","425,075.96"
2438147,The Graduate (1967),1967,"Comedy, Drama, Romance",USD,"3,000,000.00","27,949,306.55","43,153.00","402,032.14"
2018220,I Married a Strange Person! (1997),1997,"Animation, Comedy, Drama, Fantasy, Sci-Fi",USD,"250,000.00","484,603.92","203,134.00","393,758.13"
2233552,Onegin (1999),1999,"Drama, Romance",USD,"14,000,000.00","26,263,964.87","206,128.00","386,695.61"
1801574,Canadian Bacon (1995),1995,Comedy,USD,"11,000,000.00","22,576,872.80","178,104.00","365,548.30"
1821769,City Lights (1931),1931,"Comedy, Drama, Romance",USD,"1,500,000.00","28,539,272.36","19,181.00","364,941.19"
2412918,The Big Tease (1999),1999,Comedy,USD,"4,000,000.00","7,503,989.96","185,577.00","348,141.99"
1717144,All the Vermeers in New York (1990),1990,"Comedy, Drama, Romance",USD,"250,000.00","609,174.09","142,721.00","347,767.74"
2290316,Ran (1985),1985,"Action, Drama, War",USD,"11,500,000.00","33,525,899.85","116,872.00","340,716.43"
2520062,Tui shou (1992),1992,"Comedy, Drama",USD,"400,000.00","891,019.80","152,322.00","339,304.79"
2381332,Sugar Town (1999),1999,"Comedy, Music",USD,"250,000.00","468,999.37","177,840.00","333,627.39"
1787525,Breakfast of Champions (1999),1999,Comedy,USD,"12,000,000.00","22,511,969.89","175,370.00","328,993.68"
2462515,The Nightmare Before Christmas (1993),1993,"Animation, Family, Fantasy, Musical",USD,"18,000,000.00","38,965,880.40","143,289.00","310,187.89"
1821619,Citizen Ruth (1996),1996,"Comedy, Drama",USD,"3,000,000.00","6,007,150.19","153,155.00","306,675.03"
2448671,The Last Emperor (1987),1987,"Biography, Drama, History",USD,"23,000,000.00","63,894,272.54","108,939.00","302,633.83"
2377282,Strangers on a Train (1951),1951,"Crime, Film-Noir, Thriller",USD,"1,200,000.00","14,731,184.69","23,764.00","291,726.56"
2134055,Lolita (1962),1962,"Drama, Romance",USD,"2,000,000.00","20,427,670.26","27,958.00","285,558.40"
2388990,Sydney (1996),1996,"Crime, Drama",USD,"3,000,000.00","6,007,150.19","142,356.00","285,051.29"
1838360,Critical Care (1997),1997,"Comedy, Drama",USD,"12,000,000.00","23,260,988.15","141,853.00","274,970.08"
2492509,The Whole Wide World (1996),1996,"Biography, Drama, Romance",USD,"1,300,000.00","2,603,098.42","136,933.00","274,192.37"
2212954,No Looking Back (1998),1998,"Comedy, Drama, Romance",USD,"6,000,000.00","11,436,080.70","143,273.00","273,080.27"
1870038,Deterrence (1999),1999,"Drama, Thriller",USD,"800,000.00","1,500,797.99","144,583.00","271,237.35"
2119425,Les amants du Pont-Neuf (1991),1991,"Drama, Romance",USD,"28,000,000.00","64,304,898.86","117,569.00","270,009.38"
2338941,Shakes the Clown (1991),1991,"Comedy, Drama",USD,"1,400,000.00","3,215,244.94","115,103.00","264,345.96"
2502334,Tigerland (2000),2000,"Drama, War",USD,"10,000,000.00","18,266,772.06","139,692.00","255,172.19"
2351904,Six-String Samurai (1998),1998,"Action, Adventure, Music, Sci-Fi",USD,"2,000,000.00","3,812,026.90","124,494.00","237,287.24"
1789269,Bringing Up Baby (1938),1938,"Comedy, Romance",USD,"1,073,000.00","22,820,991.02","10,863.00","231,038.61"
2476422,The Secret Agent (1996),1996,"Drama, Thriller",USD,"7,000,000.00","14,016,683.78","106,606.00","213,466.08"
2109065,Lawn Dogs (1997),1997,Drama,USD,"8,000,000.00","15,507,325.43","106,292.00","206,038.08"
2404844,The 24 Hour Woman (1999),1999,Comedy,USD,"2,500,000.00","4,689,993.73","109,148.00","204,761.37"
2481424,The Stars Fell on Henrietta (1995),1995,Drama,USD,"13,000,000.00","26,681,758.76","99,318.00","203,844.53"
2472807,The Return of the Texas Chainsaw Massacre (1994),1994,"Comedy, Horror, Thriller",USD,"600,000.00","1,264,715.37","94,558.00","199,314.93"
2070201,Kicked in the Head (1997),1997,"Comedy, Crime, Drama, Romance",USD,"4,000,000.00","7,753,662.72","102,739.00","199,150.89"
1868312,Desert Blue (1998),1998,Drama,USD,"2,000,000.00","3,812,026.90","99,147.00","188,975.52"
2462304,The Night Flier (1997),1997,"Fantasy, Horror, Mystery",USD,"1,000,000.00","1,938,415.68","91,549.00","177,460.02"
2013180,Hud (1963),1963,Drama,USD,"2,500,000.00","25,206,898.15","16,446.00","165,821.06"
2147992,Mad Dog Time (1996),1996,"Comedy, Crime, Drama",USD,"8,000,000.00","16,019,067.17","80,026.00","160,242.73"
2522027,Twin Town (1997),1997,"Comedy, Drama",USD,"3,300,000.00","6,396,771.74","74,188.00","143,807.18"
1871833,Dial M for Murder (1954),1954,"Crime, Mystery, Thriller",USD,"1,400,000.00","15,973,077.40","12,562.00","143,324.14"
1980149,Gumby 1 (1995),1995,"Action, Adventure, Animation, Comedy, Family, Fantasy, Music, Mystery, Sci-Fi, Western",USD,"3,000,000.00","6,157,328.94","57,100.00","117,194.49"
2025172,Il conformista (1970),1970,Drama,USD,"750,000.00","6,101,022.44","13,345.00","108,557.53"
2354271,Sleeping Beauty (1959),1959,"Animation, Family, Fantasy, Musical, Romance",USD,"6,000,000.00","63,639,751.05","10,161.00","107,773.92"
2351845,Six Ways to Sunday (1997),1997,"Comedy, Crime, Drama",USD,"2,500,000.00","4,846,039.20","51,617.00","100,055.20"
1944510,Following (1998),1998,"Crime, Drama, Mystery, Thriller",USD,"6,000.00","11,436.08","48,482.00","92,407.34"
1724037,An Alan Smithee Film: Burn Hollywood Burn (1997),1997,Comedy,USD,"10,000,000.00","19,384,156.79","43,904.00","85,104.20"
1940174,"First Love, Last Rites (1997)",1997,"Drama, Romance",USD,"300,000.00","581,524.70","40,542.00","78,587.25"
2414767,The Boondock Saints (1999),1999,"Action, Crime, Thriller",USD,"7,000,000.00","13,131,982.43","25,812.00","48,423.25"
1765082,Best Laid Plans (1999),1999,"Crime, Drama, Thriller",USD,"7,000,000.00","13,131,982.43","25,651.00","48,121.21"
2316800,Safe Men (1998),1998,"Comedy, Crime",USD,"1,000,000.00","1,906,013.45","21,210.00","40,426.55"
2481636,The Sticky Fingers of Time (1997),1997,Sci-Fi,USD,"250,000.00","484,603.92","18,195.00","35,269.47"
2180698,Molly (1999),1999,"Comedy, Drama, Romance",USD,"21,000,000.00","39,395,947.30","15,593.00","29,252.43"
1778536,"Blood, Guts, Bullets and Octane (1998)",1998,"Action, Comedy, Crime, Thriller",USD,"7,300.00","13,913.90","13,674.00","26,062.83"
1790311,Broken Vessels (1998),1998,Drama,USD,"600,000.00","1,143,608.07","13,493.00","25,717.84"
2449525,The Last Time I Committed Suicide (1997),1997,"Biography, Drama",USD,"4,000,000.00","7,753,662.72","12,836.00","24,881.50"
2116658,Leather Jacket Love Story (1997),1997,"Drama, Romance",USD,"67,000.00","129,873.85","12,784.00","24,780.71"
2324198,Savior (1998),1998,"Drama, War",USD,"10,000,000.00","19,060,134.50","12,903.00","24,593.29"
2480579,The Specials (2000),2000,"Action, Comedy, Fantasy, Sci-Fi",USD,"1,000,000.00","1,826,677.21","12,996.00","23,739.50"
1824605,Clubland (1999),1999,Music,USD,"1,000,000.00","1,875,997.49","12,598.00","23,633.82"
2325936,Schizopolis (1996),1996,"Comedy, Fantasy, Mystery",USD,"250,000.00","500,595.85","10,580.00","21,185.22"
