movieid,title,Year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue,Percentage_Profit_Loss,Additional_Data
2485013,The Thin Red Line (1998),1998,"Drama, War",USD,52000000.0,99112699.4204117,36385763.0,69351753.68079495,-30.027378846153844,"870,219 (France) (31 December 2000) | 700,319 (Germany) (31 December 2000) | 590,990 (Germany) (21 March 1999) | 518,760 (Germany) (14 March 1999) | 401,298 (Germany) (7 March 1999) | 195,569 (Germany) (28 February 1999) (opening week) | 67,337 (Netherlands) (31 December 1999) | 978,590 (Spain) (26 September 2003)"
2485015,The Thing (1982),1982,"Horror, Mystery, Sci-Fi, Thriller",USD,15000000.0,48953541.580225356,19629760.0,64063084.8246563,30.865066666666667,"82,428 (Sweden) | 800,000 (West Germany)"
2485237,The Thirteenth Floor (1999),1999,"Mystery, Sci-Fi, Thriller",USD,16000000.0,30015959.84870129,11802224.0,22140942.60683617,-26.236100000000008,"119,109 (Spain) (13 July 2001)"
2485257,The Thomas Crown Affair (1999),1999,"Crime, Romance, Thriller",USD,48000000.0,90047879.54610386,69304264.0,130014625.34798715,44.383883333333344,"1,429,509 (UK) (1 January 2000) | 102,475 (Austria) (1 January 2000) | 298,220 (Belgium) (1 January 2000) | 22,775 (Bulgaria) (1 January 2000) | 42,703 (Denmark) (1 January 2002) | 747,929 (France) (1 January 2000) | 663,118 (Germany) (1 January 2001) | 126,191 (Hungary) (1 January 2000) | 307,298 (Italy) (1 January 2000) | 158,016 (Netherlands) (1 January 2000) | 36,352 (Poland) (1 January 2000) | 36,404 (Romania) (1 January 2000) | 1,375,609 (Spain) (1 January 2001) | 34,817 (Sweden) (1 January 2000) | 27,336 (Sweden) (30 September 1999) | 185,391 (Switzerland) (1 January 2001)"
2485393,The Three Musketeers (1993),1993,"Action, Adventure, Comedy, Family, Romance",USD,30000000.0,64943133.99889898,53898845.0,116678663.77402955,79.66281666666667,"1,534,219 (Germany) | 458,802 (Sweden)"
2485682,The Tigger Movie (2000),2000,"Animation, Comedy, Drama, Family",USD,20000000.0,36533544.119646184,45542421.0,83191302.34595005,127.71210500000004,"385,578 (Netherlands) (31 December 2001) | 385,287 (Netherlands) (31 December 2000)"
2486246,The Towering Inferno (1974),1974,"Action, Thriller",USD,14000000.0,92887029.04214379,116000000.0,769635383.4920485,728.5714285714284,"884,000 (Sweden)"
2486285,The Toxic Avenger Part II (1989),1989,"Action, Adventure, Comedy, Horror, Sci-Fi",USD,2300000.0,5862204.068981624,792966.0,2021099.3529409056,-65.52321739130434,
2487055,The Trigger Effect (1996),1996,"Drama, Thriller",USD,8000000.0,16019067.171662627,3594848.0,7198263.947989631,-55.0644,"1,041 (Netherlands) (31 December 1998) | 989 (Netherlands) (1 January 1998)"
2487366,The Truman Show (1998),1998,"Comedy, Drama, Sci-Fi",USD,60000000.0,114360807.02355197,125603360.0,239401693.57449543,109.33893333333333,"2,532,432 (Germany) (10 January 1999) | 2,418,809 (Germany) (3 January 1999) | 2,114,439 (Germany) (20 December 1998) | 1,933,071 (Germany) (13 December 1998) | 1,685,720 (Germany) (6 December 1998) | 1,016,178 (Germany) (22 November 1998) | 467,163 (Germany) (15 November 1998) (opening week) | 333,277 (Netherlands) (31 December 1999) | 298,617 (Netherlands) (31 December 1998)"
2487884,The Two Jakes (1990),1990,"Comedy, Crime, Drama, Mystery",USD,19000000.0,46297230.572221674,10005969.0,24381508.099552754,-47.33700526315789,
2488227,The Unbearable Lightness of Being (1988),1988,"Drama, Romance",USD,17000000.0,45235825.1375156,10006806.0,26627419.200061288,-41.136435294117646,"233,408 (Sweden)"
2488990,The Untouchables (1987),1987,"Crime, Drama, History, Thriller",USD,25000000.0,69450296.24053867,76270454.0,211880224.9880151,205.08181599999995,"1,139,955 (Germany) | 399,782 (Sweden)"
2489145,The Usual Suspects (1995),1995,"Crime, Mystery, Thriller",USD,6000000.0,12314657.888215644,1120000.0,2298736.139133587,-81.33333333333333,"1,041,632 (France) (3 October 1995) | 342,472 (Germany) (31 December 1996) | 152,002 (Netherlands) (31 December 1997) | 151,527 (Netherlands) (1 January 1997) | 218,342 (Spain)"
2489627,The Verdict (1982),1982,Drama,USD,16000000.0,52217111.01890705,54000000.0,176232749.68881127,237.5,
2490074,The Virgin Suicides (1999),1999,"Drama, Romance",USD,6000000.0,11255984.943262983,4859475.0,9116362.90536048,-19.00875,"481,357 (France) (15 October 2002) | 291,709 (France) (17 October 2000) | 216,500 (France) (10 October 2000) | 119,995 (France) (3 October 2000) | 54,666 (Germany) | 37,058 (Netherlands) (31 December 2001) | 34,600 (Netherlands) (31 December 2000) | 186,100 (Spain) (15 August 2003)"
2491349,The Waterboy (1998),1998,"Comedy, Sport",USD,20000000.0,38120269.007850654,161487252.0,307796874.3789284,707.43626,"184,221 (France) | 432,611 (Germany) (9 May 1999) | 382,874 (Germany) (2 May 1999) | 310,906 (Germany) (25 April 1999) | 179,528 (Germany) (18 April 1999) (opening week) | 60,961 (Netherlands) (31 December 1999) | 160,202 (Spain)"
2491565,The Way of the Gun (2000),2000,"Action, Crime, Drama, Thriller",USD,21000000.0,38360221.3256285,6047856.0,11047480.700263346,-71.20068571428571,"20,518 (Spain) (29 September 2002)"
2491830,The Wedding Singer (1998),1998,"Comedy, Music, Romance",USD,18000000.0,34308242.10706559,80224502.0,152908979.86304265,345.69167777777784,"218,000 (France) | 814,439 (Germany) (26 July 1998) | 735,831 (Germany) (19 July 1998) | 344,428 (Germany) (5 July 1998) | 127,556 (Germany) (28 June 1998) (opening week) | 88,023 (Netherlands) (31 December 1998) | 165,473 (Spain)"
2492491,The Whole Nine Yards (2000),2000,"Comedy, Crime",USD,24000000.0,43840252.94357543,57262492.0,104600088.89414434,138.59371666666664,"166,659 (Netherlands) (31 December 2000)"
2492509,The Whole Wide World (1996),1996,"Biography, Drama, Romance",USD,1300000.0,2603098.415395177,136933.0,274192.36562715983,-89.46669230769231,
2492725,The Wild Bunch (1969),1969,Western,USD,6244087.0,53942965.93718449,638641.0,5517250.113441635,-89.77206755767496,
2493444,The Wizard of Oz (1939),1939,"Adventure, Family, Fantasy, Musical",USD,2777000.0,60763725.466097176,14792232.0,323669832.29341644,432.6694994598487,
2493900,The Wood (1999),1999,"Comedy, Drama, Romance",USD,6000000.0,11255984.943262983,25047631.0,46989292.90006786,317.46051666666665,
2494140,The World Is Not Enough (1999),1999,"Action, Adventure, Crime, Thriller",USD,135000000.0,253259661.22341713,126930660.0,238121599.63307217,-5.977288888888893,"3,495,815 (France) (18 January 2000) | 3,411,614 (France) (11 January 2000) | 754,867 (France) (11 January 2000) | 3,259,038 (France) (4 January 2000) | 2,894,192 (France) (28 December 1999) | 2,417,394 (France) (21 December 1999) | 1,908,723 (France) (14 December 1999) | 1,260,169 (France) (7 December 1999) (opening week) | 279,164 (France) (7 December 1999) (opening week) | 44,629 (France) (1 December 1999) (opening day) | 3,656,844 (Germany) | 1,055,387 (Netherlands) (31 December 2000) | 613,813 (Netherlands) (31 December 1999) | 419,379 (Sweden) (30 December 1999)"
2494814,The X Files (1998),1998,"Mystery, Sci-Fi, Thriller",USD,66000000.0,125796887.72590716,83892374.0,159899993.22936082,27.10965757575759,"120,736 (Finland) | 176,300 (France) (27 October 1998) (opening week) | 873,491 (France) (27 October 1998) (opening week) | 24,407 (France) (21 October 1998) (opening day) | 1,758,391 (France) | 333,280 (France) | 2,441,012 (Germany) (30 October 1998) | 2,369,959 (Germany) (13 September 1998) | 2,272,690 (Germany) (6 September 1998) | 1,719,109 (Germany) (23 August 1998) | 1,206,266 (Germany) (16 August 1998) | 600,075 (Germany) (9 August 1998) (opening weekend) | 259,378 (Netherlands) (31 December 1998) | 246,000 (Portugal) | 1,376,296 (Spain)"
2494890,The Yards (2000),2000,"Crime, Drama, Romance, Thriller",USD,20000000.0,36533544.119646184,882710.0,1612426.2364926443,-95.58645000000001,"7,028 (Netherlands) (31 December 2002) | 6,692 (Netherlands) (31 December 2001)"
2494924,The Year of Living Dangerously (1982),1982,"Drama, Romance, War",USD,13000000.0,42426402.70286198,10278575.0,33544843.243197657,-20.934038461538467,
2495779,Thelma & Louise (1991),1991,"Adventure, Crime, Drama, Thriller",USD,16500000.0,37893958.25396386,45361000.0,104176232.74897301,174.91515151515154,
2496353,There's Something About Mary (1998),1998,"Comedy, Romance",USD,23000000.0,43838309.35902826,176483808.0,336380511.8244933,667.3209043478261,"3,503,265 (France) (13 July 1999) | 619,731 (France) (17 November 1998) (opening week) | 39,009 (France) (11 November 1998) (opening day) | 3,192,383 (Germany) (31 December 1999) | 2,865,565 (Germany) (10 January 1999) | 2,780,590 (Germany) (3 January 1999) | 2,581,212 (Germany) (20 December 1998) | 2,473,753 (Germany) (13 December 1998) | 2,324,882 (Germany) (6 December 1998) | 1,909,624 (Germany) (22 November 1998) | 1,553,276 (Germany) (15 November 1998) | 1,066,932 (Germany) (8 November 1998) | 500,520 (Germany) (1 November 1998) (opening week) | 573,822 (Netherlands) (31 December 1999) | 430,579 (Netherlands) (31 December 1998) | 515,000 (Portugal)"
2497303,Things to Do in Denver When You're Dead (1995),1995,"Crime, Drama",USD,7000000.0,14367100.869584918,529766.0,1087314.5084680747,-92.43191428571429,"37,885 (Netherlands) (31 December 1997) | 37,242 (Netherlands) (1 January 1997)"
2497412,Thinner (1996),1996,"Horror, Thriller",USD,14000000.0,28033367.550409596,15171475.0,30379109.63977503,8.367678571428568,
2498143,This Is Spinal Tap (1984),1984,"Comedy, Music",USD,2500000.0,7572480.42283796,188751.0,571725.3009164351,-92.44996,
2498766,Thomas and the Magic Railroad (2000),2000,"Adventure, Fantasy",USD,19000000.0,34706866.91366388,15911333.0,29064869.307894114,-16.256142105263166,
2499488,Three Kings (1999),1999,"Action, Adventure, Comedy, Drama, War",USD,48000000.0,90047879.54610386,60652036.0,113783067.33237407,26.358408333333333,"854,293 (Germany) (31 December 2000) | 763,294 (Germany) | 120,391 (Netherlands) (31 December 2000)"
2499970,Three to Tango (1999),1999,"Comedy, Romance",USD,20000000.0,37519949.810876615,10544143.0,19780785.807935297,-47.279285,"103,382 (Netherlands) (31 December 2000)"
2500735,Thumbelina (1994),1994,"Animation, Family, Fantasy, Musical, Romance",USD,28000000.0,59020050.372254826,11373501.0,23973735.783174668,-59.38035357142856,"171,403 (Sweden)"
2500886,Thunderball (1965),1965,"Action, Adventure, Crime, Thriller",USD,9000000.0,88431466.17821829,63595658.0,624873031.0565041,606.6184222222222,"58,100,000 (USA) | 1,800,000 (Sweden)"
2500912,Thunderbolt and Lightfoot (1974),1974,"Comedy, Crime, Drama",USD,4000000.0,26539151.154898226,25000000.0,165869694.7181139,524.9999999999999,"531,947 (France) (1974)"
2502334,Tigerland (2000),2000,"Drama, War",USD,10000000.0,18266772.059823092,139692.0,255172.19225808076,-98.60307999999999,"28,645 (France) (12 June 2001) | 19,346 (France) (5 June 2001) | 7,286 (Spain) (31 August 2002) | 5,581 (Spain) (30 June 2001)"
2503087,Time Bandits (1981),1981,"Adventure, Comedy, Family, Fantasy, Sci-Fi",USD,5000000.0,17770135.593621798,35955861.0,127788105.07108356,619.1172199999999,"620,281 (Spain) | 127,712 (Sweden) | 446,926 (West Germany)"
2503584,Timecop (1994),1994,"Action, Romance, Sci-Fi, Thriller",USD,27000000.0,56912191.430388585,44327925.0,93437013.08562621,64.1775,"804,381 (France) (3 January 1995) | 700,439 (Spain) (1994)"
2503810,Tin Cup (1996),1996,"Comedy, Drama, Romance, Sport",USD,45000000.0,90107252.84060228,53854588.0,107837532.834277,19.676862222222216,"217,754 (France) (1 October 1996) | 155,546 (Germany) (20 October 1996) | 54,562 (Netherlands) (31 December 1997) | 54,402 (Netherlands) (1 January 1997) | 49,996 (Portugal) (21 November 1996) | 44,649 (Portugal) (14 November 1996) | 38,811 (Portugal) (7 November 1996) | 24,979 (Portugal) (31 October 1996) | 308,385 (Spain)"
2503827,Tin Men (1987),1987,"Comedy, Drama",USD,11000000.0,30558130.345837012,25411386.0,70593131.42330708,131.01260000000002,
2504449,Titan A.E. (2000),2000,"Action, Adventure, Animation, Family, Sci-Fi",USD,75000000.0,137000790.4486732,22751979.0,41560521.43028817,-69.664028,"20,019 (Netherlands) (31 December 2001) | 19,940 (Netherlands) (31 December 2000) | 495,535 (Spain) (10 August 2002) | 490,885 (Spain) (25 June 2001)"
2504469,Titanic (1997),1997,"Drama, Romance",USD,200000000.0,387683135.8098411,658672302.0,1276780717.5522335,229.336151,"128,099,826 (USA) (31 December 1998) | 17,184,734 (UK) | 1,389,000 (Austria) | 15,913,230 (Brazil) (23 July 1998) | 15,888,587 (Brazil) (16 July 1998) | 15,859,705 (Brazil) (9 July 1998) | 1,050,000 (Czech Republic) | 1,362,118 (Denmark) | 1,028,836 (Finland) | 20,738,844 (France) (29 December 1998) | 3,079,081 (France) (29 December 1998) | 20,692,515 (France) (7 October 1998) | 20,621,965 (France) (9 September 1998) | 19,162,386 (France) (28 April 1998) | 2,890,017 (France) (28 April 1998) | 2,848,271 (France) (21 April 1998) | 18,137,165 (France) (14 April 1998) | 2,758,434 (France) (14 April 1998) | 17,292,498 (France) (7 April 1998) | 2,661,162 (France) (7 April 1998) | 16,630,182 (France) (31 March 1998) | 15,898,084 (France) (24 March 1998) | 2,475,266 (France) (24 March 1998) | 15,015,344 (France) (17 March 1998) | 2,358,371 (France) (17 March 1998) | 14,093,494 (France) (10 March 1998) | 2,240,666 (France) (10 March 1998) | 12,881,830 (France) (3 March 1998) | 2,096,467 (France) (3 March 1998) | 1,889,159 (France) (24 February 1998) | 11,437,833 (France) (24 February 1998) | 1,662,510 (France) (17 February 1998) | 9,988,103 (France) (17 February 1998) | 1,458,623 (France) (10 February 1998) | 8,611,067 (France) (10 February 1998) | 1,223,107 (France) (3 February 1998) | 7,034,936 (France) (3 February 1998) | 5,450,817 (France) (27 January 1998) (683 screens) | 973,286 (France) (27 January 1998) | 3,672,580 (France) (20 January 1998) (636 screens) | 682,932 (France) (20 January 1998) | 342,910 (France) (13 January 1998) (opening week) | 39,963 (France) (7 January 1998) (opening day) | 1,743,419 (France) (opening week) (564 screens) | 17,876,702 (Germany) (18 October 1998) | 17,603,186 (Germany) (16 August 1998) | 17,560,673 (Germany) (9 August 1998) | 17,453,984 (Germany) (26 July 1998) | 17,408,950 (Germany) (19 July 1998) | 17,347,024 (Germany) (12 July 1998) | 17,278,853 (Germany) (5 July 1998) | 17,167,578 (Germany) (21 June 1998) | 17,113,309 (Germany) (15 June 1998) | 16,942,632 (Germany) (1 June 1998) | 16,787,500 (Germany) (25 May 1998) | 16,607,790 (Germany) (18 May 1998) | 16,499,590 (Germany) (11 May 1998) | 16,346,489 (Germany) (4 May 1998) | 16,050,368 (Germany) (27 April 1998) | 14,314,369 (Germany) (6 April 1998) | 13,633,006 (Germany) (30 March 1998) | 12,886,597 (Germany) (23 March 1998) | 12,058,681 (Germany) (16 March 1998) | 11,113,728 (Germany) (9 March 1998) | 10,097,661 (Germany) (1 March 1998) | 8,995,316 (Germany) (23 February 1998) | 7,964,777 (Germany) (16 February 1998) | 6,773,964 (Germany) (9 February 1998) | 5,448,477 (Germany) (2 February 1998) | 4,021,474 (Germany) (26 January 1998) | 2,517,246 (Germany) (19 January 1998) | 1,040,573 (Germany) (12 January 1998) (opening week) | 18,081,000 (Germany) | 850,000 (Greece) | 7,921,600 (Italy) | 3,418,965 (Netherlands) (31 December 1999) | 3,415,335 (Netherlands) (31 December 1998) | 1,360,505 (Norway) | 3,513,530 (Poland) | 1,259,993 (Romania) | 10,837,725 (Spain) | 10,841,850 (Spain) | 2,166,584 (Sweden) (31 December 1998) | 1,940,197 (Switzerland) | 2,650,000 (Turkey)"
2505066,To Catch a Thief (1955),1955,"Crime, Mystery, Romance, Thriller",USD,2500000.0,28724423.46895926,8750000.0,100535482.14135742,250.00000000000006,
2505110,To Die For (1995),1995,"Comedy, Crime",USD,20000000.0,41048859.62738548,21284514.0,43685251.37115605,6.422569999999994,"192,486 (France) (2 January 1996) | 25,242 (Netherlands) (31 December 1997) | 25,176 (Netherlands) (1 January 1997)"
2505263,To Kill a Mockingbird (1962),1962,"Crime, Drama, Mystery",USD,2000000.0,20427670.259283364,13129846.0,134106082.32158531,556.4922999999999,
2505515,"To Sir, with Love (1967)",1967,Drama,USD,640000.0,5962518.7307038205,42432803.0,395322472.9433833,6530.12546875,
2507690,Tom Jones (1963),1963,"Adventure, Comedy, Romance",USD,1000000.0,10082759.259271162,37600000.0,379111748.1485957,3660.0,
2508020,Tombstone (1993),1993,"Action, Drama, History, Romance, Western",USD,25000000.0,54119278.33241582,56505065.0,122320533.5970499,126.02026000000002,"49,369 (Germany) (1994) | 35,065 (Sweden)"
2508085,Tommy (1975),1975,"Drama, Fantasy, Musical",USD,5000000.0,29540462.104739808,1152866.0,6811238.876968592,-76.94268,"85,454 (Sweden)"
2508265,Tomorrow Never Dies (1997),1997,"Action, Adventure, Crime, Thriller",USD,110000000.0,213225724.6954126,125332007.0,242945527.45550478,13.938188181818182,"26,700,000 (USA) | 3,435,872 (France) (27 January 1998) | 2,255,316 (France) (30 December 1997) | 308,256 (France) (23 December 1997) (opening week) | 38,478 (France) (17 December 1997) (opening day) | 1,202,360 (France) (opening week) | 3,554,187 (France) | 4,461,200 (Germany) (22 February 1998) | 4,446,946 (Germany) (8 February 1998) | 4,418,013 (Germany) (1 February 1998) | 4,354,819 (Germany) (26 January 1998) | 4,208,260 (Germany) (19 January 1998) | 3,931,393 (Germany) (12 January 1998) | 3,372,674 (Germany) (5 January 1998) | 2,381,664 (Germany) (29 December 1997) | 1,158,406 (Germany) (22 December 1997) (opening week) | 989,397 (Netherlands) (31 December 1998) | 468,859 (Netherlands) (1 January 1998) | 749,705 (Sweden) (31 December 1998) | 362,360 (Sweden) (31 December 1997) | 136,898 (Sweden) (21 December 1997) (93 screens)"
2509455,Top Gun (1986),1986,"Action, Drama, Romance",USD,15000000.0,42128549.69951074,179767866.0,504890631.8103991,1098.45244,"799,441 (Sweden)"
2509481,Top Hat (1935),1935,"Comedy, Musical, Romance",USD,609000.0,13920108.653504489,1782000.0,40731746.50335796,192.61083743842363,
2509841,Tora! Tora! Tora! (1970),1970,"Action, Adventure, Drama, History, War",USD,25000000.0,203367414.78986534,14500000.0,117953100.57812189,-42.00000000000001,
2510683,Total Recall (1990),1990,"Action, Adventure, Sci-Fi",USD,65000000.0,158385262.48391625,8038759.0,19588014.680922218,-87.63267846153848,"2,356,892 (France) | 1,884,817 (Germany) (31 December 2002) | 1,880,087 (Germany) (31 December 1990) | 2,383,496 (Spain) (26 September 2003) | 150,849 (Sweden)"
