movieid,title,genre
2435881,"The Getaway (1994)",Drama
2435881,"The Getaway (1994)",Romance
2435881,"The Getaway (1994)",Thriller
2435972,"The Ghost and Mrs. Muir (1947)",Drama
2435972,"The Ghost and Mrs. Muir (1947)",Fantasy
2435972,"The Ghost and Mrs. Muir (1947)",Mystery
2435972,"The Ghost and Mrs. Muir (1947)",Romance
2435972,"The Ghost and Mrs. Muir (1947)",Thriller
2435974,"The Ghost and the Darkness (1996)",Adventure
2435974,"The Ghost and the Darkness (1996)",Drama
2435974,"The Ghost and the Darkness (1996)",Thriller
2435997,"The Ghost of Frankenstein (1942)",Drama
2435997,"The Ghost of Frankenstein (1942)",Horror
2435997,"The Ghost of Frankenstein (1942)",Sci-Fi
2436084,"The Giant Gila Monster (1959)",Horror
2436288,"The Gingerbread Man (1998)",Thriller
2437007,"The Glass Bottom Boat (1966)",Comedy
2437007,"The Glass Bottom Boat (1966)",Romance
2437039,"The Glass Shield (1994)",Crime
2437039,"The Glass Shield (1994)",Drama
2437062,"The Glimmer Man (1996)",Action
2437062,"The Glimmer Man (1996)",Comedy
2437062,"The Glimmer Man (1996)",Crime
2437062,"The Glimmer Man (1996)",Drama
2437062,"The Glimmer Man (1996)",Thriller
2437170,"The Gnome-Mobile (1967)",Adventure
2437170,"The Gnome-Mobile (1967)",Family
2437170,"The Gnome-Mobile (1967)",Fantasy
2437277,"The Godfather (1972)",Crime
2437277,"The Godfather (1972)",Drama
2437299,"The Godfather: Part II (1974)",Crime
2437299,"The Godfather: Part II (1974)",Drama
2437300,"The Godfather: Part III (1990)",Crime
2437300,"The Godfather: Part III (1990)",Drama
2437300,"The Godfather: Part III (1990)",Mystery
2437300,"The Godfather: Part III (1990)",Thriller
2437320,"The Gods Must Be Crazy (1980)",Action
2437320,"The Gods Must Be Crazy (1980)",Comedy
2437321,"The Gods Must Be Crazy II (1989)",Comedy
2437383,"The Gold Rush (1925)",Adventure
2437383,"The Gold Rush (1925)",Comedy
2437383,"The Gold Rush (1925)",Family
2437383,"The Gold Rush (1925)",Romance
2437383,"The Gold Rush (1925)",Western
2437434,"The Golden Bowl (2000)",Drama
2437434,"The Golden Bowl (2000)",Romance
2437452,"The Golden Child (1986)",Action
2437452,"The Golden Child (1986)",Adventure
2437452,"The Golden Child (1986)",Comedy
2437452,"The Golden Child (1986)",Fantasy
2437452,"The Golden Child (1986)",Mystery
2437630,"The Golden Voyage of Sinbad (1973)",Action
2437630,"The Golden Voyage of Sinbad (1973)",Adventure
2437630,"The Golden Voyage of Sinbad (1973)",Family
2437630,"The Golden Voyage of Sinbad (1973)",Fantasy
2437728,"The Good Earth (1937)",Drama
2437728,"The Good Earth (1937)",Romance
2437803,"The Good Mother (1988)",Drama
2437803,"The Good Mother (1988)",Romance
2437961,"The Goodbye Girl (1977)",Comedy
2437961,"The Goodbye Girl (1977)",Drama
2437961,"The Goodbye Girl (1977)",Romance
2437988,"The Goonies (1985)",Adventure
2437988,"The Goonies (1985)",Comedy
2437988,"The Goonies (1985)",Family
2438101,"The Governess (1998)",Drama
2438101,"The Governess (1998)",Romance
2438147,"The Graduate (1967)",Comedy
2438147,"The Graduate (1967)",Drama
2438147,"The Graduate (1967)",Romance
2438272,"The Grapes of Wrath (1940)",Drama
2438279,"The Grass Harp (1995)",Comedy
2438279,"The Grass Harp (1995)",Drama
2438541,"The Great Dictator (1940)",Comedy
2438541,"The Great Dictator (1940)",Drama
2438541,"The Great Dictator (1940)",War
2438568,"The Great Escape (1963)",Adventure
2438568,"The Great Escape (1963)",Drama
2438568,"The Great Escape (1963)",History
2438568,"The Great Escape (1963)",Thriller
2438568,"The Great Escape (1963)",War
2438716,"The Great Locomotive Chase (1956)",Action
2438716,"The Great Locomotive Chase (1956)",Adventure
2438716,"The Great Locomotive Chase (1956)",Family
2438716,"The Great Locomotive Chase (1956)",War
2438716,"The Great Locomotive Chase (1956)",Western
2438760,"The Great Mouse Detective (1986)",Adventure
2438760,"The Great Mouse Detective (1986)",Animation
2438760,"The Great Mouse Detective (1986)",Family
2438760,"The Great Mouse Detective (1986)",Musical
2438760,"The Great Mouse Detective (1986)",Mystery
2438765,"The Great Muppet Caper (1981)",Comedy
2438765,"The Great Muppet Caper (1981)",Family
2438765,"The Great Muppet Caper (1981)",Music
2438765,"The Great Muppet Caper (1981)",Musical
2438827,"The Great Race (1965)",Action
2438827,"The Great Race (1965)",Adventure
2438827,"The Great Race (1965)",Comedy
2438827,"The Great Race (1965)",Family
2438827,"The Great Race (1965)",Musical
2438827,"The Great Race (1965)",Romance
2438827,"The Great Race (1965)",Sport
2438866,"The Great Santini (1979)",Drama
2438986,"The Great White Hype (1996)",Comedy
2438986,"The Great White Hype (1996)",Sport
2439001,"The Great Ziegfeld (1936)",Biography
2439001,"The Great Ziegfeld (1936)",Drama
2439001,"The Great Ziegfeld (1936)",Musical
2439001,"The Great Ziegfeld (1936)",Romance
2439154,"The Greatest Show on Earth (1952)",Drama
2439154,"The Greatest Show on Earth (1952)",Family
2439154,"The Greatest Show on Earth (1952)",Romance
2439306,"The Green Mile (1999)",Crime
2439306,"The Green Mile (1999)",Drama
2439306,"The Green Mile (1999)",Fantasy
2439306,"The Green Mile (1999)",Mystery
2439451,"The Grifters (1990)",Crime
2439451,"The Grifters (1990)",Drama
2439451,"The Grifters (1990)",Thriller
2439616,"The Guardian (1990)",Drama
2439616,"The Guardian (1990)",Horror
2439616,"The Guardian (1990)",Mystery
2439616,"The Guardian (1990)",Thriller
2439860,"The Guns of Navarone (1961)",Action
2439860,"The Guns of Navarone (1961)",Adventure
2439860,"The Guns of Navarone (1961)",Drama
2439860,"The Guns of Navarone (1961)",War
2440155,"The Hand That Rocks the Cradle (1992)",Drama
2440155,"The Hand That Rocks the Cradle (1992)",Thriller
2440247,"The Hanging Garden (1997)",Drama
2440247,"The Hanging Garden (1997)",Romance
2440300,"The Happiest Millionaire (1967)",Comedy
2440300,"The Happiest Millionaire (1967)",Family
2440300,"The Happiest Millionaire (1967)",Musical
2440300,"The Happiest Millionaire (1967)",Romance
2440730,"The Haunted World of Edward D. Wood Jr. (1995)",Biography
2440730,"The Haunted World of Edward D. Wood Jr. (1995)",Documentary
2440732,"The Haunting (1963)",Horror
2440733,"The Haunting (1999)",Fantasy
2440733,"The Haunting (1999)",Horror
2440733,"The Haunting (1999)",Mystery
2440733,"The Haunting (1999)",Thriller
2441467,"The Hi-Lo Country (1998)",Drama
2441467,"The Hi-Lo Country (1998)",Romance
2441467,"The Hi-Lo Country (1998)",Western
2441476,"The Hidden (1987)",Action
2441476,"The Hidden (1987)",Crime
2441476,"The Hidden (1987)",Horror
2441476,"The Hidden (1987)",Sci-Fi
2441559,"The Hideous Sun Demon (1959)",Horror
2441559,"The Hideous Sun Demon (1959)",Sci-Fi
2441957,"The Hitch-Hiker (1953)",Crime
2441957,"The Hitch-Hiker (1953)",Film-Noir
2441957,"The Hitch-Hiker (1953)",Thriller
2442181,"The Hollywood Knights (1980)",Comedy
2442666,"The Horse Whisperer (1998)",Drama
2442666,"The Horse Whisperer (1998)",Romance
2442666,"The Horse Whisperer (1998)",Western
2442759,"The Hot Spot (1990)",Crime
2442759,"The Hot Spot (1990)",Drama
2442759,"The Hot Spot (1990)",Romance
2442759,"The Hot Spot (1990)",Thriller
2442836,"The Hour of the Pig (1993)",Crime
2442836,"The Hour of the Pig (1993)",Drama
2442836,"The Hour of the Pig (1993)",History
2442836,"The Hour of the Pig (1993)",Mystery
2443071,"The House of Yes (1997)",Comedy
2443071,"The House of Yes (1997)",Drama
2443099,"The House of the Spirits (1993)",Drama
2443099,"The House of the Spirits (1993)",Romance
2443201,"The Howling (1981)",Horror
2443214,"The Hudsucker Proxy (1994)",Comedy
2443214,"The Hudsucker Proxy (1994)",Drama
2443214,"The Hudsucker Proxy (1994)",Fantasy
2443380,"The Hunchback of Notre Dame (1996)",Animation
2443380,"The Hunchback of Notre Dame (1996)",Drama
2443380,"The Hunchback of Notre Dame (1996)",Family
2443380,"The Hunchback of Notre Dame (1996)",Musical
2443380,"The Hunchback of Notre Dame (1996)",Romance
2443403,"The Hunger (1983)",Fantasy
2443403,"The Hunger (1983)",Horror
2443403,"The Hunger (1983)",Romance
2443403,"The Hunger (1983)",Thriller
2443509,"The Hunt for Red October (1990)",Action
2443509,"The Hunt for Red October (1990)",Adventure
2443509,"The Hunt for Red October (1990)",Thriller
2443522,"The Hunted (1995)",Action
2443522,"The Hunted (1995)",Drama
2443522,"The Hunted (1995)",Thriller
2443624,"The Hurricane (1999)",Biography
2443624,"The Hurricane (1999)",Drama
2443624,"The Hurricane (1999)",Sport
2443655,"The Hustler (1961)",Drama
2443655,"The Hustler (1961)",Sport
2443779,"The Ice Storm (1997)",Drama
2443864,"The Idolmaker (1980)",Biography
2443864,"The Idolmaker (1980)",Drama
2443864,"The Idolmaker (1980)",Music
2443864,"The Idolmaker (1980)",Romance
2444103,"The Impostors (1998)",Comedy
2444128,"The In Crowd (2000)",Drama
2444128,"The In Crowd (2000)",Mystery
2444128,"The In Crowd (2000)",Thriller
2444223,"The Incredible Journey (1963)",Adventure
2444223,"The Incredible Journey (1963)",Family
2444273,"The Incredibly True Adventure of Two Girls in Love (1995)",Comedy
2444273,"The Incredibly True Adventure of Two Girls in Love (1995)",Drama
2444273,"The Incredibly True Adventure of Two Girls in Love (1995)",Romance
2444351,"The Indian in the Cupboard (1995)",Adventure
2444351,"The Indian in the Cupboard (1995)",Family
2444351,"The Indian in the Cupboard (1995)",Fantasy
2444539,"The Inkwell (1994)",Comedy
2444539,"The Inkwell (1994)",Drama
2444539,"The Inkwell (1994)",Romance
2444638,"The Innocent Sleep (1996)",Crime
2444638,"The Innocent Sleep (1996)",Drama
2444638,"The Innocent Sleep (1996)",Thriller
2444642,"The Innocents (1961)",Horror
2444704,"The Insider (1999)",Biography
2444704,"The Insider (1999)",Drama
2444704,"The Insider (1999)",Thriller
2444722,"The Inspector General (1949)",Comedy
2444722,"The Inspector General (1949)",Musical
2444722,"The Inspector General (1949)",Romance
2445189,"The Invisible Man (1933)",Drama
2445189,"The Invisible Man (1933)",Horror
2445189,"The Invisible Man (1933)",Sci-Fi
2445189,"The Invisible Man (1933)",Thriller
2445248,"The Ipcress File (1965)",Drama
2445248,"The Ipcress File (1965)",Thriller
2445287,"The Iron Giant (1999)",Action
2445287,"The Iron Giant (1999)",Adventure
2445287,"The Iron Giant (1999)",Animation
2445287,"The Iron Giant (1999)",Comedy
2445287,"The Iron Giant (1999)",Crime
2445287,"The Iron Giant (1999)",Family
2445287,"The Iron Giant (1999)",Sci-Fi
2445390,"The Island of Dr. Moreau (1996)",Action
2445390,"The Island of Dr. Moreau (1996)",Horror
2445390,"The Island of Dr. Moreau (1996)",Sci-Fi
2445390,"The Island of Dr. Moreau (1996)",Thriller
2445527,"The Jackal (1997)",Action
2445527,"The Jackal (1997)",Adventure
2445527,"The Jackal (1997)",Crime
2445527,"The Jackal (1997)",Thriller
2445594,"The James Dean Story (1957)",Biography
2445594,"The James Dean Story (1957)",Documentary
2445757,"The Jerk (1979)",Comedy
2445763,"The Jerky Boys (1995)",Comedy
2445763,"The Jerky Boys (1995)",Crime
2445832,"The Jewel of the Nile (1985)",Action
2445832,"The Jewel of the Nile (1985)",Adventure
2445832,"The Jewel of the Nile (1985)",Comedy
2445832,"The Jewel of the Nile (1985)",Romance
2445853,"The Jezebels (1975)",Action
2445853,"The Jezebels (1975)",Crime
2445853,"The Jezebels (1975)",Drama
2446143,"The Journey of August King (1995)",Drama
2446151,"The Journey of Natty Gann (1985)",Adventure
2446151,"The Journey of Natty Gann (1985)",Family
2446203,"The Joy Luck Club (1993)",Drama
2446248,"The Joyriders (1999)",Drama
2446368,"The Jungle Book (1967)",Adventure
2446368,"The Jungle Book (1967)",Animation
2446368,"The Jungle Book (1967)",Family
2446368,"The Jungle Book (1967)",Musical
2446369,"The Jungle Book (1994)",Adventure
2446369,"The Jungle Book (1994)",Romance
2446421,"The Juror (1996)",Drama
2446421,"The Juror (1996)",Thriller
2446494,"The Karate Kid (1984)",Action
2446494,"The Karate Kid (1984)",Drama
2446494,"The Karate Kid (1984)",Family
2446494,"The Karate Kid (1984)",Sport
2446501,"The Karate Kid, Part II (1986)",Action
2446501,"The Karate Kid, Part II (1986)",Family
2446501,"The Karate Kid, Part II (1986)",Romance
2446501,"The Karate Kid, Part II (1986)",Sport
2446644,"The Kentucky Fried Movie (1977)",Comedy
2446778,"The Kid (1921)",Comedy
2446778,"The Kid (1921)",Drama
2446778,"The Kid (1921)",Family
2446782,"The Kid (2000)",Comedy
2446782,"The Kid (2000)",Family
2446782,"The Kid (2000)",Fantasy
2446984,"The Killer Shrews (1959)",Horror
2446984,"The Killer Shrews (1959)",Sci-Fi
2447022,"The Killing (1956)",Crime
2447022,"The Killing (1956)",Film-Noir
2447022,"The Killing (1956)",Thriller
2447027,"The Killing Fields (1984)",Drama
2447027,"The Killing Fields (1984)",History
2447027,"The Killing Fields (1984)",War
2447082,"The Killing of Sister George (1968)",Drama
2447114,"The Kindred (1987)",Horror
2447114,"The Kindred (1987)",Sci-Fi
2447163,"The King and I (1956)",Drama
2447163,"The King and I (1956)",Musical
2447163,"The King and I (1956)",Romance
2447164,"The King and I (1999)",Animation
2447164,"The King and I (1999)",Family
2447164,"The King and I (1999)",Fantasy
2447164,"The King and I (1999)",Musical
2447248,"The King of Marvin Gardens (1972)",Drama
2447823,"The Lady Eve (1941)",Comedy
2447823,"The Lady Eve (1941)",Romance
2447864,"The Lady Vanishes (1938)",Comedy
2447864,"The Lady Vanishes (1938)",Mystery
2447864,"The Lady Vanishes (1938)",Thriller
2448078,"The Land Girls (1998)",Drama
2448078,"The Land Girls (1998)",Romance
2448078,"The Land Girls (1998)",War
2448577,"The Last Days (1998)",Documentary
2448577,"The Last Days (1998)",War
2448585,"The Last Days of Disco (1998)",Comedy
2448585,"The Last Days of Disco (1998)",Drama
2448585,"The Last Days of Disco (1998)",Music
2448585,"The Last Days of Disco (1998)",Romance
2448629,"The Last Detail (1973)",Comedy
2448629,"The Last Detail (1973)",Drama
2448671,"The Last Emperor (1987)",Biography
2448671,"The Last Emperor (1987)",Drama
2448671,"The Last Emperor (1987)",History
2448908,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)",Documentary
2448908,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)",Music
2449148,"The Last Picture Show (1971)",Drama
2449330,"The Last September (1999)",Drama
2449330,"The Last September (1999)",History
2449330,"The Last September (1999)",Romance
2449449,"The Last Supper (1914)",Drama
2449449,"The Last Supper (1914)",Short
2449498,"The Last Temptation of Christ (1988)",Drama
2449525,"The Last Time I Committed Suicide (1997)",Biography
2449525,"The Last Time I Committed Suicide (1997)",Drama
2449530,"The Last Time I Saw Paris (1954)",Drama
2449530,"The Last Time I Saw Paris (1954)",Romance
2449729,"The Last of the High Kings (1996)",Comedy
2449729,"The Last of the High Kings (1996)",Drama
2449747,"The Last of the Mohicans (1992)",Action
2449747,"The Last of the Mohicans (1992)",Adventure
2449747,"The Last of the Mohicans (1992)",Romance
2449747,"The Last of the Mohicans (1992)",War
2450038,"The Lawnmower Man (1992)",Horror
2450038,"The Lawnmower Man (1992)",Sci-Fi
2450051,"The Lay of the Land (1997)",Comedy
2450051,"The Lay of the Land (1997)",Drama
2450102,"The Leading Man (1996)",Drama
2450102,"The Leading Man (1996)",Romance
2450102,"The Leading Man (1996)",Thriller
2450394,"The Legend of Lobo (1962)",Adventure
2450394,"The Legend of Lobo (1962)",Family
2450589,"The Leopard Son (1996)",Documentary
2450945,"The Life and Times of Hank Greenberg (1998)",Biography
2450945,"The Life and Times of Hank Greenberg (1998)",Documentary
2450945,"The Life and Times of Hank Greenberg (1998)",Sport
2451008,"The Life of Emile Zola (1937)",Biography
2451008,"The Life of Emile Zola (1937)",Drama
2451328,"The Limey (1999)",Crime
2451328,"The Limey (1999)",Drama
2451328,"The Limey (1999)",Mystery
2451328,"The Limey (1999)",Thriller
2451386,"The Line King: The Al Hirschfeld Story (1996)",Biography
2451386,"The Line King: The Al Hirschfeld Story (1996)",Documentary
2451456,"The Lion King (1994)",Adventure
2451456,"The Lion King (1994)",Animation
2451456,"The Lion King (1994)",Drama
2451456,"The Lion King (1994)",Family
2451456,"The Lion King (1994)",Musical
2451832,"The Little Mermaid (1989)",Animation
2451832,"The Little Mermaid (1989)",Family
2451832,"The Little Mermaid (1989)",Fantasy
2451832,"The Little Mermaid (1989)",Musical
2451832,"The Little Mermaid (1989)",Romance
2451897,"The Little Princess (1939)",Comedy
2451897,"The Little Princess (1939)",Drama
2451897,"The Little Princess (1939)",Family
2451897,"The Little Princess (1939)",Musical
2451910,"The Little Rascals (1994)",Comedy
2451910,"The Little Rascals (1994)",Family
2451910,"The Little Rascals (1994)",Romance
2451959,"The Little Shop of Horrors (1960)",Comedy
2451959,"The Little Shop of Horrors (1960)",Fantasy
2452304,"The Locusts (1997)",Drama
2452309,"The Lodger (1898)",Comedy
2452309,"The Lodger (1898)",Short
2452580,"The Long Goodbye (1973)",Crime
2452580,"The Long Goodbye (1973)",Drama
2452580,"The Long Goodbye (1973)",Mystery
2452580,"The Long Goodbye (1973)",Thriller
2452617,"The Long Kiss Goodnight (1996)",Action
2452617,"The Long Kiss Goodnight (1996)",Crime
2452617,"The Long Kiss Goodnight (1996)",Drama
2452617,"The Long Kiss Goodnight (1996)",Mystery
2452617,"The Long Kiss Goodnight (1996)",Thriller
2452719,"The Long Walk Home (1990)",Drama
2452719,"The Long Walk Home (1990)",History
2452768,"The Longest Day (1962)",Action
2452768,"The Longest Day (1962)",Drama
2452768,"The Longest Day (1962)",History
2452768,"The Longest Day (1962)",War
2452910,"The Lord of the Rings (1978)",Adventure
2452910,"The Lord of the Rings (1978)",Animation
2452910,"The Lord of the Rings (1978)",Drama
2452910,"The Lord of the Rings (1978)",Fantasy
2452938,"The Lord's of Flatbush (1974)",Comedy
2452938,"The Lord's of Flatbush (1974)",Drama
2452938,"The Lord's of Flatbush (1974)",Romance
2452983,"The Loss of Sexual Innocence (1999)",Drama
2453256,"The Lost Son (1999)",Crime
2453256,"The Lost Son (1999)",Drama
2453256,"The Lost Son (1999)",Romance
2453256,"The Lost Son (1999)",Thriller
2453314,"The Lost Weekend (1945)",Drama
2453333,"The Lost World: Jurassic Park (1997)",Action
