movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
2465893,50000000,41256277,"676,344 (France) (30 December 1997) | 336,220 (France) (25 November 1997) (opening week) | 85,396 (France) (25 November 1997) (opening week) | 13,197 (France) (19 November 1997) (opening day) | 1,091,518 (Germany) (15 December 1997) | 1,015,319 (Germany) (8 December 1997) | 905,854 (Germany) (1 December 1997) | 718,116 (Germany) (24 November 1997) | 349,549 (Germany) (17 November 1997) (opening week) | 246,288 (Netherlands) (31 December 1998) | 233,113 (Netherlands) (1 January 1998) | 158,462 (Switzerland)",,USD
2465999,45000000,100768056,"328,584 (Sweden)",Warner Bros.,USD
2466152,36000000,20191312,"444,323 (France) (25 March 1997) | 24,949 (Netherlands) (31 December 1998) | 24,792 (Netherlands) (1 January 1998) | 70,672 (Portugal) (27 March 1997) | 60,949 (Portugal) (20 March 1997) | 51,019 (Portugal) (13 March 1997) | 30,015 (Portugal) (6 March 1997)","Columbia Pictures Industries, Inc.",USD
2466194,11000000,2832826,"136,630 (Spain) (30 November 2003)",,USD
2466403,140000000,182618434,"87,028 (Denmark) (14 September 2000) | 16,242 (Iceland) (24 September 2000) (total) | 289,025 (Netherlands) (31 December 2000)",,USD
2466584,17000000,3506206,,"Copyright Â© 1997 TriStar Pictures, Inc. All Rights Reserved. (on print)",USD
2466643,45000000,17300889,"39,167 (Spain)",,USD
2466916,7000000,40158000,"1,488,880 (Spain) | 392,980 (Sweden)",,USD
2467606,4500000,23031390,,,USD
2468093,8000000,6139896,,,USD
2468209,5000000,264850,"121,638 (Sweden)",COPYRIGHT Â© MCMLXXII BY TWENTIETH CENTURY-FOX FILM CORPORATION ALL RIGHTS RESERVED (on print),USD
2468266,80000000,17593391,"17,965 (Netherlands) (31 December 1998)",,USD
2468555,40000000,48093211,"200,298 (Germany) (26 January 1997) | 16,228 (Portugal) (13 March 1997) | 9,997 (Portugal) (6 March 1997)",Â© 1996 Touchstone Pictures and The Samuel Goldwyn Company,USD
2469053,70000000,101217900,"1,166,278 (Germany) (24 January 1999) | 993,390 (Germany) (10 January 1999) | 804,250 (Germany) (3 January 1999) | 240,736 (Germany) (20 December 1998) (opening week) | 276,904 (Netherlands) (31 December 1999) | 131,893 (Netherlands) (31 December 1998) | 248,908 (Switzerland)",COPYRIGHT Â© 1998 DreamWorks LLC (on print),USD
2469075,30000000,74787599,"1,750,822 (Germany) (31 December 1992)","Columbia Pictures Industries, Inc.",USD
2469104,16000000,24650738,,1987 The Princess Bride Limited,USD
2469755,8000000,16115878,,,USD
2470130,15000000,10631333,"1,803,894 (France) | 1,509,877 (Spain) | 70,213 (Sweden)",,USD
2470444,30000000,21686547,"565,679 (France) (3 September 1996) | 399,544 (France) (6 August 1996) | 614,119 (France) | 378,591 (Germany) | 52,708 (Netherlands) (31 December 1997) | 52,682 (Netherlands) (1 January 1997) | 126,211 (Portugal) (24 October 1996) | 105,431 (Portugal) (3 October 1996) | 86,946 (Portugal) (26 September 1996) | 58,709 (Portugal) (19 September 1996) | 358,389 (Romania) | 533,853 (Spain) (1996)",,USD
2470520,32000000,18636537,"290 (Denmark) (1997) | 650,000 (France) (8 August 1995) | 33,032 (Germany) (1995) | 23,311 (Romania) (1998)","copyright 1995 TriStar / JSB Productions, Inc.",USD
2470769,21000000,17757087,"3,579 (Netherlands) (31 December 1999) | 207,823 (Spain) (13 July 2001)",,USD
2470910,40000000,45856732,"111,811 (Germany) (6 April 1998) | 63,971 (Netherlands) (31 December 1999) | 63,133 (Netherlands) (31 December 1998)",Copyright Â© MCMXCVII in United States and Canada by Mont Blanc Entertainment GMbH. All rights reserved. (on print),USD
2471217,13000000,6551987,,"Columbia Pictures Industries, Inc. (MCMLXXXIV)",USD
2472087,11000000,3060726,,,USD
2472244,40000000,33927476,"586,585 (Germany) (9 June 1997) | 550,969 (Germany) (2 June 1997) | 486,107 (Germany) (26 May 1997) | 313,348 (Germany) (12 May 1997) | 140,569 (Germany) (opening week) | 69,985 (Netherlands) (1 January 1998) | 21,328 (Portugal) (29 May 1997) | 16,364 (Portugal) (22 May 1997)",,USD
2472292,11500000,22954968,"179,955 (Sweden)",,USD
2472391,30000000,18967571,"61,752 (Germany) (1 June 1998) (opening week) | 16,116 (Netherlands) (31 December 1998)","Columbia Pictures Industries, Inc.",USD
2472393,50000000,44737059,"317,985 (Spain) (10 August 2002) | 314,611 (Spain) (25 June 2001)",,USD
2472465,1200000,21215869,"247,531 (Spain) (1989) | 152,242 (Spain) (1983) | 551,288 (Spain) (1977) | 738,281 (Sweden)","Â© Copyright 1977 Walt Disney Productions (on print); Disney Enterprises, Inc.; 21 June 1977; LP49678 (in copyright registry)",USD
2472800,5000000,17000000,"184,034 (Sweden)",(c) 1975 United Artists Corporation,USD
2472807,600000,94558,,,USD
2473215,27000000,21500000,,The Ladd Company,USD
2473585,18000000,11489982,,,USD
2473638,45000000,46816343,"413,806 (France) (28 February 1995)","Universal City Studios, Inc.",USD
2473798,95000000,50802661,"51,157 (Netherlands) (31 December 2001) | 50,470 (Netherlands) (31 December 2000) | 541,295 (Spain) (10 August 2002) | 507,735 (Spain) (25 June 2001) | 81,439 (Switzerland)",,USD
2473917,25000000,6507514,"179,981 (France) (3 January 1995)",,USD
2474020,70000000,134006721,"1,789,347 (France) (1 October 1996) | 1,526,972 (France) (3 September 1996) | 523,200 (France) (6 August 1996) | 1,883,718 (France) | 607,781 (Netherlands) (1 January 1997) | 284,531 (Portugal) (12 September 1996) | 273,249 (Portugal) (5 September 1996) | 257,162 (Portugal) (29 August 1996) | 236,805 (Portugal) (22 August 1996) | 121,250 (Portugal) (25 July 1996) | 2,822,402 (Spain)","Don Simpson Productions, Inc.",USD
2474065,40000000,46704056,,Â© MCMXCI THE WALT DISNEY COMPANY ALL RIGHTS RESERVED,USD
2474100,1200000,139876417,,Â©MCMLXXV Houtsnede Maatschappij N.V.,USD
2474705,28000000,100491683,"181,495 (Germany) (30 May 1999) | 53,333 (Netherlands) (31 December 1999)",Paramount Pictures Corporation and Viacom International Inc.,USD
2474888,27000000,38122105,"817,198 (France) | 610,592 (Spain) | 51,371 (Sweden) | 677,597 (West Germany)",COPYRIGHT Â© 1987 TAFT ENTERTAINMENT PICTURES/KEITH BARISH PRODUCTIONS,USD
2475166,68000000,61355436,"912,128 (France) (29 July 1997) | 278,546 (France) (24 June 1997) | 415,079 (Germany) (2 June 1997) | 381,423 (Germany) (26 May 1997) | 341,135 (Germany) (20 May 1997) | 276,518 (Germany) (12 May 1997) | 135,983 (Germany) (opening week) | 139,657 (Netherlands) (1 January 1998) | 257,677 (Portugal) (3 July 1997) | 250,854 (Portugal) (26 June 1997) | 241,287 (Portugal) (19 June 1997) | 232,780 (Portugal) (12 June 1997) | 216,322 (Portugal) (5 June 1997) | 203,461 (Portugal) (29 May 1997) | 185,993 (Portugal) (22 May 1997) | 130,315 (Portugal) (8 May 1997) | 87,463 (Portugal) (1 May 1997)",Paramount Pictures Corporation,USD
2475387,5300000,14000000,"364,070 (France) (1965) | 522,721 (Spain)","Â© MCMLXV BY METRO-GOLDWYN-MAYER. INC. AND VENICE PRODUCTION, INC. (on print)",USD
2475423,22000000,144833357,"689,254 (France) (2 January 1996)","North Pole Productions, Inc.",USD
2475682,50000000,10400000,"5,502 (Netherlands) (1 January 1997) | 79,123 (Portugal) (23 May 1996)",,USD
2476233,3750000,37500000,,"Â© MCMLVI by C.V. Whitney Pictures, Inc. (on print); C.V. Whitney Pictures, Inc.; 26 May 1956; LP8335 (in copyright registry)",USD
2476422,7000000,106606,,,USD
2476743,7000000,10140325,,"Mrs. Brisby, Ltd.",USD
2476750,3000000,6101600,,,USD
2477403,25000000,32055248,,"COPYRIGHT Â© 1994 UNIVERSAL CITY STUDIOS, INC. AND BREGMAN/BAER PRODUCTIONS, INC.",USD
2477653,25000000,28341469,"82,890 (Belgium) | 163,594 (France) (28 March 1995) | 410,811 (Germany) (31 December 1995) | 1,245,604 (Spain)",copyright 1994 Castle Rock Entertainment,USD
2477732,25000000,2075084,"66,781 (Sweden)",,USD
2477894,19000000,44017374,"2,220,100 (France) | 1,326,293 (Spain) (20 December 2002) | 273,783 (Sweden) | 2,022,832 (West Germany) (1980)",Â© 1980 Warner Bros. Inc,USD
2478286,70000000,40932372,"890,141 (France) | 1,632,793 (Germany) (28 February 1999) | 1,237,097 (Germany) (7 February 1999) | 931,317 (Germany) (31 January 1999) | 493,015 (Germany) (24 January 1999) (opening week) | 131,531 (Netherlands) (31 December 1999) | 1,063,899 (Spain)",,USD
2478414,19000000,130742922,"1,948,790 (Argentina) | 734,318 (Sweden)",Â© 1990 Orion Pictures Corporation (on print); Orion Pictures Corp.; 29 March 1991; PA512637 (in copyright registry),USD
2479024,11000000,14708874,,,USD
2479029,40000000,293501675,"2,000,000 (Argentina) | 346,423 (Denmark) | 1,463,152 (France) (11 January 2000) (opening week) | 375,966 (France) (11 January 2000) (opening week) | 48,278 (France) (5 January 2000) (opening day) | 1,203,618 (Netherlands) | 6,762,476 (Spain) (20 February 2003)","Sixth Sense Productions, Inc. (for purpose of copyright law in the UK)",USD
2479134,15000000,35007180,"424,078 (Germany) | 51,285 (Netherlands) (31 December 2001) | 51,163 (Netherlands) (31 December 2000) | 287,631 (Spain) (10 August 2002) | 283,744 (Spain) (25 June 2001)","COPYRIGHT Â© 2000 SKULLS PRODUCTIONS, LLC(on print)",USD
2480294,8200000,657168,"3,650,700 (Argentina) | 1,884,738 (Sweden) (8 December 1967) | 3,400,000 (Sweden)","Copyright Â© MCMLXV by Argyle Enterprises, Inc., Twentieth Century-Fox Film Corporation; 2 March 1959; LP30289",USD
2480499,10000000,9582900,"2,190,240 (USA) | 136,364 (UK) | 196,895 (France) | 20,670 (Germany) | 62,878 (Poland) | 309,384 (Spain)","Jasmine Productions, Inc., Sweetland Films, B.V., 1997",USD
2480572,45000000,57362581,"1,350,000 (France) (3 January 1995) | 158,340 (Sweden)",,USD
2480579,1000000,12996,,,USD
2480924,6000000,12643776,,"Castle Rock Entertainment, 1996",USD
2481073,14000000,1539734,"21,000,000 (USA) | 812,000 (Sweden)",THE SPY WHO LOVED ME Copyright Â© MCMLXXVII Danjaq S.A. All rights reserved,USD
2481424,13000000,99318,,,USD
2481636,250000,18195,,,USD
2481665,5500000,156000000,"1,320,700 (Argentina) | 1,100,000 (Sweden)",Â©MCMLXXIII BY UNIVERSAL PICTURES. All Rights Reserved (on print); Universal Pictures; 25 December 1973; LP43548 (in copyright registry),USD
2482169,50000000,27067160,"52,303 (Netherlands) (31 December 2000)","CR Films, LLC, 1999 (on print)",USD
2482282,10000000,6197866,"444,348 (France) (31 December 2001) | 56,987 (Netherlands) (31 December 2000) | 19,040 (Netherlands) (31 December 1999) | 316,421 (Spain)","The Straight Story, Inc., 1999 (on print)",USD
2482834,25000000,2415593,,,USD
2482984,3000000,7500000,,Universal Pictures; 31 March 1974; LP3768 (in copyright registry),USD
2483077,3465000,766464,,Australian Film Finance Corporation,AUD
2483519,5000000,3252652,"8,456 (Germany) (8 March 1998) (opening week) | 20,215 (Netherlands) (31 December 1999) | 19,804 (Netherlands) (31 December 1998)","Â© The Sweet Hereafter, a division of Speaking Parts Limited MCMXCVII (on print)",CAD
2483957,40000000,81292135,"15,379,358 (USA) | 1,553,297 (UK) | 170,364 (Netherlands) (31 December 2001) | 170,146 (Netherlands) (31 December 2000) | 606,402 (Spain) (31 December 2000)","Paramount Pictures Corporation and Miramax Film Corp., 1999 (on print)",USD
2484054,4000000,8000000,,"Copyright 1967 Columbia Pictures Industries, Inc.",USD
2484656,6400000,38371200,"3,005,355 (France) | 1,212,966 (Spain) (20 December 2002) | 80,259 (Sweden)","Cinema '84, A Greenberg Brothers Partnership",USD
2484852,9200000,80148261,"86,288 (Germany) (4 January 2004) | 30,705 (Norway) (4 March 2004) | 12,564 (Norway) (16 February 2004)","Â© MMIII Chainsaw Productions, LLC",USD
2484853,4700000,7525782,,"Â© 1986 Cannon Films Inc., Cannon Films International BV, and PathÃ© Films Inc.",USD
2485013,52000000,36385763,"870,219 (France) (31 December 2000) | 700,319 (Germany) (31 December 2000) | 590,990 (Germany) (21 March 1999) | 518,760 (Germany) (14 March 1999) | 401,298 (Germany) (7 March 1999) | 195,569 (Germany) (28 February 1999) (opening week) | 67,337 (Netherlands) (31 December 1999) | 978,590 (Spain) (26 September 2003)",,USD
2485015,15000000,19629760,"82,428 (Sweden) | 800,000 (West Germany)","Copyright Â© MCMLXXXII by Universal City Studios, Inc. All Rights Reserved (on print)",USD
2485237,16000000,11802224,"119,109 (Spain) (13 July 2001)","Columbia Pictures Industries, Inc.",USD
2485257,48000000,69304264,"1,429,509 (UK) (1 January 2000) | 102,475 (Austria) (1 January 2000) | 298,220 (Belgium) (1 January 2000) | 22,775 (Bulgaria) (1 January 2000) | 42,703 (Denmark) (1 January 2002) | 747,929 (France) (1 January 2000) | 663,118 (Germany) (1 January 2001) | 126,191 (Hungary) (1 January 2000) | 307,298 (Italy) (1 January 2000) | 158,016 (Netherlands) (1 January 2000) | 36,352 (Poland) (1 January 2000) | 36,404 (Romania) (1 January 2000) | 1,375,609 (Spain) (1 January 2001) | 34,817 (Sweden) (1 January 2000) | 27,336 (Sweden) (30 September 1999) | 185,391 (Switzerland) (1 January 2001)",Â© 1999 Metro-Goldwyn-Mayer Pictures Inc.,USD
2485393,30000000,53898845,"1,534,219 (Germany) | 458,802 (Sweden)",Â©MCMXCIII THE WALT DISNEY COMPANY All Rights Reserved (on print),USD
2485682,20000000,45542421,"385,578 (Netherlands) (31 December 2001) | 385,287 (Netherlands) (31 December 2000)",,USD
2486246,14000000,116000000,"884,000 (Sweden)",Copyright Â© MCMLXXIV by Twentieth Century-Fox Film Corporation and Warner Bros. Inc. All Rights Reserved,USD
2486285,2300000,792966,,"Â© MCMLXXXIX Troma, Inc.",USD
2487055,8000000,3594848,"1,041 (Netherlands) (31 December 1998) | 989 (Netherlands) (1 January 1998)",Amblin Entertainment Inc.,USD
2487366,60000000,125603360,"2,532,432 (Germany) (10 January 1999) | 2,418,809 (Germany) (3 January 1999) | 2,114,439 (Germany) (20 December 1998) | 1,933,071 (Germany) (13 December 1998) | 1,685,720 (Germany) (6 December 1998) | 1,016,178 (Germany) (22 November 1998) | 467,163 (Germany) (15 November 1998) (opening week) | 333,277 (Netherlands) (31 December 1999) | 298,617 (Netherlands) (31 December 1998)","Paramount Pictures Corp., 1998",USD
2487884,19000000,10005969,,,USD
2488227,17000000,10006806,"233,408 (Sweden)",,USD
2488990,25000000,76270454,"1,139,955 (Germany) | 399,782 (Sweden)",Paramount Pictures Corporation (MCMLXXXVII),USD
2489145,6000000,1120000,"1,041,632 (France) (3 October 1995) | 342,472 (Germany) (31 December 1996) | 152,002 (Netherlands) (31 December 1997) | 151,527 (Netherlands) (1 January 1997) | 218,342 (Spain)","Bad Hat Harry Productions, Inc.",USD
2489627,16000000,54000000,,Copyright Â© 1982 Twentieth Century-Fox Film Corporation (on print),USD
2490074,6000000,4859475,"481,357 (France) (15 October 2002) | 291,709 (France) (17 October 2000) | 216,500 (France) (10 October 2000) | 119,995 (France) (3 October 2000) | 54,666 (Germany) | 37,058 (Netherlands) (31 December 2001) | 34,600 (Netherlands) (31 December 2000) | 186,100 (Spain) (15 August 2003)","1999 Virgin Suicides, LLC",USD
2491349,20000000,161487252,"184,221 (France) | 432,611 (Germany) (9 May 1999) | 382,874 (Germany) (2 May 1999) | 310,906 (Germany) (25 April 1999) | 179,528 (Germany) (18 April 1999) (opening week) | 60,961 (Netherlands) (31 December 1999) | 160,202 (Spain)",,USD
2491565,21000000,6047856,"20,518 (Spain) (29 September 2002)",copyright MM Artisan Film Investors Trust,USD
2491830,18000000,80224502,"218,000 (France) | 814,439 (Germany) (26 July 1998) | 735,831 (Germany) (19 July 1998) | 344,428 (Germany) (5 July 1998) | 127,556 (Germany) (28 June 1998) (opening week) | 88,023 (Netherlands) (31 December 1998) | 165,473 (Spain)",,USD
2492491,24000000,57262492,"166,659 (Netherlands) (31 December 2000)",,USD
2492509,1300000,136933,,"The Kushner-Locke Company, 1996 (on print)",USD
2492725,6244087,638641,,"Warner Bros. -Seven Arts, Inc.",USD
2493444,2777000,14792232,,"1989 Turner Entertainment, Co.",USD
2493900,6000000,25047631,,,USD
2494140,135000000,126930660,"3,495,815 (France) (18 January 2000) | 3,411,614 (France) (11 January 2000) | 754,867 (France) (11 January 2000) | 3,259,038 (France) (4 January 2000) | 2,894,192 (France) (28 December 1999) | 2,417,394 (France) (21 December 1999) | 1,908,723 (France) (14 December 1999) | 1,260,169 (France) (7 December 1999) (opening week) | 279,164 (France) (7 December 1999) (opening week) | 44,629 (France) (1 December 1999) (opening day) | 3,656,844 (Germany) | 1,055,387 (Netherlands) (31 December 2000) | 613,813 (Netherlands) (31 December 1999) | 419,379 (Sweden) (30 December 1999)",Â© 1999 Danjaq LLC and United Artists Corporation,USD
2494814,66000000,83892374,"120,736 (Finland) | 176,300 (France) (27 October 1998) (opening week) | 873,491 (France) (27 October 1998) (opening week) | 24,407 (France) (21 October 1998) (opening day) | 1,758,391 (France) | 333,280 (France) | 2,441,012 (Germany) (30 October 1998) | 2,369,959 (Germany) (13 September 1998) | 2,272,690 (Germany) (6 September 1998) | 1,719,109 (Germany) (23 August 1998) | 1,206,266 (Germany) (16 August 1998) | 600,075 (Germany) (9 August 1998) (opening weekend) | 259,378 (Netherlands) (31 December 1998) | 246,000 (Portugal) | 1,376,296 (Spain)",Twentieth Century Fox Film Corporation,USD
2494890,20000000,882710,"7,028 (Netherlands) (31 December 2002) | 6,692 (Netherlands) (31 December 2001)","Yardage, Inc.",USD
2494924,13000000,10278575,,MGM/UA Entertainment Company,USD
2495779,16500000,45361000,,"Â© 1991 Pathe Entertainment, Inc. All Rights Reserved. (on print)",USD
2496353,23000000,176483808,"3,503,265 (France) (13 July 1999) | 619,731 (France) (17 November 1998) (opening week) | 39,009 (France) (11 November 1998) (opening day) | 3,192,383 (Germany) (31 December 1999) | 2,865,565 (Germany) (10 January 1999) | 2,780,590 (Germany) (3 January 1999) | 2,581,212 (Germany) (20 December 1998) | 2,473,753 (Germany) (13 December 1998) | 2,324,882 (Germany) (6 December 1998) | 1,909,624 (Germany) (22 November 1998) | 1,553,276 (Germany) (15 November 1998) | 1,066,932 (Germany) (8 November 1998) | 500,520 (Germany) (1 November 1998) (opening week) | 573,822 (Netherlands) (31 December 1999) | 430,579 (Netherlands) (31 December 1998) | 515,000 (Portugal)",Copyright Â©1998 by Twentieth Century Fox Film Corporation All Rights Reserved (on print),USD
2497303,7000000,529766,"37,885 (Netherlands) (31 December 1997) | 37,242 (Netherlands) (1 January 1997)",Miramax Film Corp.,USD
2497412,14000000,15171475,,,USD
2498143,2500000,188751,,,USD
2498766,19000000,15911333,,,USD
2499488,48000000,60652036,"854,293 (Germany) (31 December 2000) | 763,294 (Germany) | 120,391 (Netherlands) (31 December 2000)",Â© 1999 Village Roadshow Films (BVI) Limited - - All Other Territories,USD
